ID	adj.P.Val	P.Value	t	B	logFC	GI	Gene.symbol	Gene.title
ILMN_1784771	0.004563	4.68e-05	-4.844789	2.061928	-0.7129293	732662993	KLHL21	kelch like family member 21
ILMN_1657893	0.004563	4.71e-05	4.842993	2.057444	0.7104598	542029075	TXNRD2	thioredoxin reductase 2
ILMN_1795128	0.004563	4.71e-05	4.842952	2.057341	0.4028241	NA		
ILMN_1700584	0.004563	4.72e-05	-4.841977	2.054906	-0.6123566	48675810	IER2	immediate early response 2
ILMN_1758240	0.004563	4.73e-05	-4.841125	2.05278	-0.426673	385137131	PRSS36	protease, serine 36
ILMN_1658160	0.004589	4.78e-05	4.837388	2.043447	0.97716	335334965	FAM156A	family with sequence similarity 156 member A
ILMN_1760174	0.004599	4.81e-05	4.834912	2.037265	0.4427857	647568697	MCCC1	methylcrotonoyl-CoA carboxylase 1
ILMN_1726901	0.004671	4.92e-05	-4.826307	2.01578	-0.3753039	110735430	KLC1	kinesin light chain 1
ILMN_1695311	0.004671	4.96e-05	4.823645	2.009133	0.5299989	207113141	HLA-DMA	major histocompatibility complex, class II, DM alpha
ILMN_1654314	0.004671	4.98e-05	4.821597	2.00402	1.2052257	221316752	LGALS3BP	galectin 3 binding protein
ILMN_1712431	0.004671	5.00e-05	4.820741	2.001882	0.8751471	526479833	PCED1B	PC-esterase domain containing 1B
ILMN_1731433	0.004671	5.02e-05	-4.819214	1.998068	-0.8583304	440918689	AOC1	amine oxidase, copper containing 1
ILMN_1651254	0.004671	5.03e-05	4.818099	1.995285	0.513085	669033271	LPP	LIM domain containing preferred translocation partner in lipoma
ILMN_1671893	0.004671	5.05e-05	-4.816565	1.991454	-0.4550485	571026644	CHMP2A	charged multivesicular body protein 2A
ILMN_1679495	0.004671	5.05e-05	4.816476	1.991233	0.3132188	656214623	ULK3	unc-51 like kinase 3
ILMN_1671696	0.004684	5.13e-05	4.81103	1.977634	0.3199938	1020738489	PSMF1	proteasome inhibitor subunit 1
ILMN_1652474	0.004684	5.13e-05	-4.810817	1.977103	-0.4275871	674779863	SPG21	spastic paraplegia 21 (autosomal recessive, Mast syndrome)
ILMN_1780292	0.004684	5.16e-05	4.808855	1.972203	0.4434035	262231785	MSH5	mutS homolog 5
ILMN_1661733	0.004684	5.17e-05	4.807923	1.969876	0.9220655	262331569	FOLR1	folate receptor 1
ILMN_1736982	0.004684	5.19e-05	-4.806433	1.966157	-1.314646	1016470466	PHACTR1	phosphatase and actin regulator 1
ILMN_1684628	0.004684	5.19e-05	4.806291	1.965801	0.6227441	764020091	ZFP90	ZFP90 zinc finger protein
ILMN_1801421	0.004704	5.25e-05	-4.80251	1.956361	-0.6873235	195234784	EMD	emerin
ILMN_1800261	0.004704	5.29e-05	4.799191	1.948074	0.5750412	57013275	TUBA1B	tubulin alpha 1b
ILMN_1696584	0.004704	5.30e-05	-4.798864	1.947258	-1.8208885	167857789	ORM1	orosomucoid 1
ILMN_1674063	0.004704	5.31e-05	4.798225	1.945661	0.8813923	74229018	OAS2	2'-5'-oligoadenylate synthetase 2
ILMN_1793859	0.004704	5.35e-05	4.795034	1.937696	1.0638696	325910902	ALDH2	aldehyde dehydrogenase 2 family (mitochondrial)
ILMN_1682404	0.004704	5.36e-05	4.79427	1.935788	0.4546329	194306649	SETMAR	SET domain and mariner transposase fusion gene
ILMN_1772522	0.004704	5.38e-05	4.793356	1.933507	0.4119282	343962592	ZBTB14	zinc finger and BTB domain containing 14
ILMN_1662799	0.004704	5.40e-05	-4.791434	1.928708	-0.5640646	961513279	GPSM3	G-protein signaling modulator 3
ILMN_1676665	0.004704	5.43e-05	4.790024	1.925188	0.828772	428755337	CUEDC1	CUE domain containing 1
ILMN_1802252	0.004704	5.43e-05	-4.789802	1.924633	-0.6806715	576583510	GAPDH	glyceraldehyde-3-phosphate dehydrogenase
ILMN_1726928	0.004768	5.52e-05	4.783296	1.908389	1.0717208	742068520	TCEA3	transcription elongation factor A3
ILMN_1658456	0.004791	5.59e-05	4.779143	1.898021	0.5626593	157502170	SNX19	sorting nexin 19
ILMN_1679641	0.004791	5.60e-05	4.77839	1.896141	0.3596089	556503340	FAM120B	family with sequence similarity 120B
ILMN_1783985	0.004791	5.63e-05	4.776048	1.890295	0.4834192	341926261	COQ6	coenzyme Q6, monooxygenase
ILMN_1771149	0.004791	5.64e-05	-4.775752	1.889555	-0.4096276	94557304	MRPL19	mitochondrial ribosomal protein L19
ILMN_1652512	0.004817	5.73e-05	4.769365	1.873609	0.6846281	119226221	C2CD2	C2 calcium dependent domain containing 2
ILMN_1801833	0.004817	5.74e-05	4.768692	1.871928	0.6833962	111154098	ARHGAP24	Rho GTPase activating protein 24
ILMN_1693552	0.004817	5.79e-05	-4.765856	1.864849	-0.8153637	378786681	CD300A	CD300a molecule
ILMN_1727567	0.004817	5.79e-05	-4.76575	1.864585	-1.7588215	345842510	OLIG2	oligodendrocyte lineage transcription factor 2
ILMN_1694810	0.004817	5.80e-05	-4.765375	1.863649	-0.4210071	163659919	PANX2	pannexin 2
ILMN_1798360	0.004817	5.80e-05	4.765289	1.863433	1.0442359	114155149	ACKR3	atypical chemokine receptor 3
ILMN_1751615	0.004879	5.91e-05	-4.757821	1.844791	-0.5018874	1003088708	COQ10B	coenzyme Q10B
ILMN_1805778	0.004879	5.92e-05	4.757619	1.844285	0.3288407	118722348	RBM12B	RNA binding motif protein 12B
ILMN_1734973	0.004879	5.95e-05	4.755799	1.839743	0.4487469	186910309	MRPS9	mitochondrial ribosomal protein S9
ILMN_1680741	0.004879	5.98e-05	-4.753514	1.834037	-0.3901262	18104949	TBX1	T-box 1
ILMN_1711069	0.004879	5.99e-05	-4.753063	1.832913	-0.5955335	188528704	YPEL5	yippee like 5
ILMN_1713379	0.004879	6.00e-05	-4.75217	1.830683	-0.8459515	208879437	NLRP3	NLR family pyrin domain containing 3
ILMN_1811648	0.004889	6.08e-05	4.747684	1.819485	0.5898045	1008806464	DCAKD	dephospho-CoA kinase domain containing
ILMN_1677200	0.004889	6.08e-05	-4.747295	1.818514	-1.0748679	619328968	CYFIP2	cytoplasmic FMR1 interacting protein 2
ILMN_1735157	0.004889	6.09e-05	4.746936	1.817619	0.636985	325651866	GALNT12	polypeptide N-acetylgalactosaminyltransferase 12
ILMN_1694174	0.004889	6.11e-05	4.745846	1.814898	0.4951766	751557651	TRIM68	tripartite motif containing 68
ILMN_1680378	0.004889	6.13e-05	4.744693	1.812019	0.3091145	761631397	RBM45	RNA binding motif protein 45
ILMN_1704022	0.004892	6.15e-05	-4.743136	1.808132	-0.5117985	960513903	TMEM207	transmembrane protein 207
ILMN_1805098	0.004948	6.25e-05	4.737511	1.794091	0.8527915	260436978	PDE1B	phosphodiesterase 1B
ILMN_1680512	0.004978	6.31e-05	-4.733924	1.785138	-1.2958825	974987455	MMP12	matrix metallopeptidase 12
ILMN_1760820	0.004981	6.34e-05	-4.731642	1.779441	-0.4093442	972781234	SPRY2	sprouty RTK signaling antagonist 2
ILMN_1749821	0.004981	6.35e-05	-4.731089	1.778062	-0.6008239	745399078	MED28	mediator complex subunit 28
ILMN_1769031	0.00501	6.43e-05	4.726782	1.767313	0.4666781	206725550	MTOR	mechanistic target of rapamycin
ILMN_1761447	0.00501	6.44e-05	4.726288	1.76608	0.5567602	683524016	TMEM173	transmembrane protein 173
ILMN_1757317	0.005052	6.51e-05	4.721843	1.754984	0.4895662	964751018	LARS	leucyl-tRNA synthetase
ILMN_1662065	0.005053	6.54e-05	4.720506	1.751646	0.3023615	374429543	WDR92	WD repeat domain 92
ILMN_1753713	0.0051	6.62e-05	-4.715689	1.739625	-0.4966893	38093660	EYS	eyes shut homolog (Drosophila)
ILMN_1714364	0.005146	6.71e-05	4.71096	1.727823	0.8028651	313851042	PTK2	protein tyrosine kinase 2
ILMN_1656335	0.005146	6.74e-05	-4.709345	1.723792	-0.7878153	378744210	RIT1	Ras like without CAAX 1
ILMN_1813374	0.005146	6.75e-05	-4.708478	1.721628	-0.9609249	566559814	MFSD12	major facilitator superfamily domain containing 12
ILMN_1782543	0.005172	6.81e-05	-4.705337	1.71379	-0.5504817	304555579	EEF1D	eukaryotic translation elongation factor 1 delta
ILMN_1674514	0.00525	6.93e-05	-4.698489	1.696702	-1.4256454	325995171	CAMK1	calcium/calmodulin dependent protein kinase I
ILMN_1714433	0.005325	7.06e-05	-4.691924	1.680318	-1.6741899	392841221	MARCKSL1	MARCKS like 1
ILMN_1750800	0.005376	7.15e-05	4.686789	1.667507	0.8695514	166158926	ACO1	aconitase 1
ILMN_1674009	0.005376	7.17e-05	-4.685746	1.664904	-1.1827664	225637458	TKTL1	transketolase like 1
ILMN_1815012	0.005376	7.20e-05	4.6846	1.662045	0.3847916	536290286	EXOC7	exocyst complex component 7
ILMN_1713006	0.005379	7.23e-05	-4.683086	1.658267	-0.3434417	16357476	CDC34	cell division cycle 34
ILMN_1665483	0.005438	7.33e-05	4.677788	1.645047	0.4112152	109948282	PUM3	pumilio RNA binding family member 3
ILMN_1769118	0.005477	7.41e-05	4.673862	1.635253	0.4707532	164698490	SEPT9	septin 9
ILMN_1691795	0.005549	7.57e-05	-4.665847	1.615256	-0.4389611	34147352	C19orf43	chromosome 19 open reading frame 43
ILMN_1674135	0.005549	7.58e-05	4.665392	1.614122	0.4920863	299758451	RALGPS1	Ral GEF with PH domain and SH3 binding motif 1
ILMN_1797668	0.005549	7.58e-05	-4.665314	1.613928	-0.3754046	44890063	INSM1	INSM transcriptional repressor 1
ILMN_1805481	0.005618	7.71e-05	4.65892	1.597978	0.4118117	94420682	TRMT11	tRNA methyltransferase 11 homolog
ILMN_1726064	0.005618	7.72e-05	4.658206	1.596196	0.3966496	55769545	PAK1IP1	PAK1 interacting protein 1
ILMN_1695157	0.005647	7.80e-05	-4.654793	1.587683	-1.0388482	1040975001	CA4	carbonic anhydrase 4
ILMN_1753002	0.005647	7.81e-05	4.653891	1.585431	0.3742407	254281336	RAB2B	RAB2B, member RAS oncogene family
ILMN_1773470	0.005668	7.87e-05	4.651253	1.578852	0.8489787	47132528	ST5	suppression of tumorigenicity 5
ILMN_1811171	0.005689	7.92e-05	-4.648678	1.572428	-1.0259397	524576645	GPR132	G protein-coupled receptor 132
ILMN_1671486	0.005765	8.06e-05	-4.6425	1.55702	-1.2262954	NA		
ILMN_1652394	0.00578	8.10e-05	-4.640324	1.551591	-0.4363868	336391091	RAB2A	RAB2A, member RAS oncogene family
ILMN_1767717	0.005824	8.20e-05	4.635879	1.540507	0.1401473	544583532	SLC2A11	solute carrier family 2 member 11
ILMN_1803745	0.005824	8.24e-05	4.633902	1.535577	0.6439689	74099703	SUOX	sulfite oxidase
ILMN_1664466	0.005824	8.25e-05	4.633509	1.534595	0.398281	1044873435	KLHL9	kelch like family member 9
ILMN_1804051	0.005824	8.27e-05	-4.632717	1.53262	-0.7466145	673921791	SNX8	sorting nexin 8
ILMN_1662037	0.005866	8.36e-05	4.628891	1.523079	0.2418111	294459961	TRPV4	transient receptor potential cation channel subfamily V member 4
ILMN_1706824	0.005872	8.47e-05	4.623638	1.509981	0.4814674	157388903	DNAAF5	dynein axonemal assembly factor 5
ILMN_1730828	0.005872	8.49e-05	-4.623131	1.508716	-0.2267194	563319747	LINC01366	long intergenic non-protein coding RNA 1366
ILMN_1730416	0.005872	8.49e-05	4.62304	1.508488	0.3869567	300863084	CYCS	cytochrome c, somatic
ILMN_1685124	0.005872	8.49e-05	4.622873	1.508074	0.9332968	291190746	TCTN1	tectonic family member 1
ILMN_1802973	0.005872	8.52e-05	4.621705	1.505161	0.5511002	41327748	ANAPC4	anaphase promoting complex subunit 4
ILMN_1668752	0.005872	8.52e-05	4.621461	1.504551	0.3670529	NA		
ILMN_1683375	0.006047	8.80e-05	-4.609361	1.474381	-0.5799032	309747065	MCL1	BCL2 family apoptosis regulator
ILMN_1798728	0.006083	8.89e-05	4.605757	1.465398	0.3472976	357967661	URI1	URI1, prefoldin like chaperone
ILMN_1677509	0.006083	8.91e-05	-4.604845	1.463124	-1.2323056	291575151	PRR7	proline rich 7 (synaptic)
ILMN_1677542	0.006125	9.05e-05	4.599008	1.448573	0.6185123	NA		
ILMN_1689932	0.006125	9.09e-05	4.597516	1.444853	0.2910777	747811798	DPH7	diphthamide biosynthesis 7
ILMN_1679209	0.006125	9.16e-05	4.594652	1.437714	0.2659971	296080701	HSPA9	heat shock protein family A (Hsp70) member 9
ILMN_1692332	0.006125	9.17e-05	-4.59422	1.436638	-0.6973003	119964724	ALOX12B	arachidonate 12-lipoxygenase, 12R type
ILMN_1771637	0.006125	9.17e-05	-4.594212	1.436618	-0.2683344	386869321	PPM1G	protein phosphatase, Mg2+/Mn2+ dependent 1G
ILMN_1689747	0.006125	9.19e-05	4.593393	1.434575	0.6412115	194294559	NOL8	nucleolar protein 8
ILMN_1702301	0.006125	9.20e-05	4.59279	1.433072	0.7070901	154146188	DOCK10	dedicator of cytokinesis 10
ILMN_1679134	0.006125	9.24e-05	4.591168	1.42903	0.3939889	269846903	NSMCE4A	NSE4 homolog A, SMC5-SMC6 complex component
ILMN_1764177	0.006125	9.27e-05	-4.590261	1.426768	-0.9342079	388490159	JARID2	jumonji and AT-rich interaction domain containing 2
ILMN_1651735	0.006125	9.44e-05	4.583359	1.409566	0.6273915	332205954	TGOLN2	trans-golgi network protein 2
ILMN_1657746	0.006125	9.46e-05	4.582385	1.407139	0.6270917	720642607	BPHL	biphenyl hydrolase like
ILMN_1689781	0.006125	9.47e-05	-4.582062	1.406335	-0.4549224	508083039	DIABLO	diablo IAP-binding mitochondrial protein
ILMN_1813795	0.006125	9.47e-05	-4.581971	1.406107	-1.1056158	618857476	RASSF5	Ras association domain family member 5
ILMN_1760062	0.006125	9.48e-05	4.581845	1.405793	0.8177236	166706910	IFI44	interferon induced protein 44
ILMN_1710863	0.006125	9.49e-05	4.581181	1.404138	0.3477434	392307002	GATAD1	GATA zinc finger domain containing 1
ILMN_1756086	0.006125	9.52e-05	4.580284	1.401904	0.5112121	1026191070	INTS3	integrator complex subunit 3
ILMN_1695961	0.006125	9.54e-05	-4.579569	1.400122	-0.5392321	194097434	CLK3	CDC like kinase 3
ILMN_1714592	0.006125	9.55e-05	-4.579138	1.399047	-0.9993941	80861461	CDA	cytidine deaminase
ILMN_1712673	0.006125	9.55e-05	4.579053	1.398834	0.9820399	45935384	SASH1	SAM and SH3 domain containing 1
ILMN_1656977	0.006125	9.56e-05	4.578709	1.397978	0.5628947	291621697	HIBCH	3-hydroxyisobutyryl-CoA hydrolase
ILMN_1731014	0.006125	9.60e-05	4.577052	1.393849	0.4102954	961441444	HEMK1	HemK methyltransferase family member 1
ILMN_1758963	0.006125	9.61e-05	-4.576573	1.392655	-0.6547795	312222773	NADK	NAD kinase
ILMN_1692280	0.006125	9.62e-05	-4.57638	1.392173	-0.4891794	317008590	NKX2-2	NK2 homeobox 2
ILMN_1717317	0.006125	9.64e-05	4.575648	1.390349	0.8182344	289577081	GGA2	golgi associated, gamma adaptin ear containing, ARF binding protein 2
ILMN_1661689	0.006139	9.69e-05	-4.573753	1.385628	-0.4087434	523498300	OTUD7B	OTU deubiquitinase 7B
ILMN_1712095	0.006184	9.79e-05	-4.569571	1.375206	-0.4332169	283436081	FOXO4	forkhead box O4
ILMN_1808779	0.006184	9.81e-05	4.56889	1.37351	0.4929274	75709185	CSTF3	cleavage stimulation factor subunit 3
ILMN_1670079	0.006228	9.91e-05	4.565191	1.364293	0.5685661	733214372	OMA1	OMA1 zinc metallopeptidase
ILMN_1679958	0.006229	9.94e-05	-4.564033	1.361408	-0.2491501	NA		
ILMN_1693664	0.006323	1.01e-04	4.557389	1.344853	0.5263922	210147551	POMGNT1	protein O-linked mannose N-acetylglucosaminyltransferase 1 (beta 1,2-)
ILMN_1740217	0.006329	1.02e-04	-4.555613	1.34043	-0.488718	116875851	HACE1	HECT domain and ankyrin repeat containing E3 ubiquitin protein ligase 1
ILMN_1761731	0.006329	1.02e-04	4.553997	1.336405	0.3800343	755571536	SENP6	SUMO1/sentrin specific peptidase 6
ILMN_1797950	0.006329	1.02e-04	4.553928	1.336232	0.622896	387569900	EXTL2	exostosin like glycosyltransferase 2
ILMN_1801491	0.006339	1.03e-04	-4.551324	1.329744	-0.5718866	100913029	SLC26A2	solute carrier family 26 member 2
ILMN_1802337	0.006339	1.03e-04	4.551261	1.329587	0.6262417	221219060	TMEM30A	transmembrane protein 30A
ILMN_1715698	0.006348	1.03e-04	-4.549056	1.324094	-0.3610439	320089575	RNASEK	ribonuclease K
ILMN_1802519	0.006348	1.04e-04	4.54866	1.323109	0.287418	532164688	VPS36	vacuolar protein sorting 36 homolog
ILMN_1753064	0.006366	1.04e-04	4.546538	1.317822	0.4929988	296531394	TTC13	tetratricopeptide repeat domain 13
ILMN_1796734	0.006402	1.05e-04	4.543393	1.30999	0.9000726	365777426	SPARC	secreted protein acidic and cysteine rich
ILMN_1783337	0.006424	1.06e-04	4.541084	1.304237	0.838385	37675281	DECR2	2,4-dienoyl-CoA reductase 2, peroxisomal
ILMN_1751362	0.00647	1.07e-04	4.537409	1.295086	0.3656703	1015196093	FASTKD1	FAST kinase domains 1
ILMN_1699226	0.00655	1.08e-04	-4.53136	1.280022	-0.5419155	82659108	UBR4	ubiquitin protein ligase E3 component n-recognin 4
ILMN_1696601	0.00655	1.09e-04	4.530811	1.278653	0.4874848	94538367	VARS	valyl-tRNA synthetase
ILMN_1775677	0.006594	1.10e-04	4.526563	1.268075	0.6238096	441418794	TYSND1	trypsin domain containing 1
ILMN_1727389	0.006594	1.10e-04	4.525293	1.264914	0.4625504	118402579	CDC16	cell division cycle 16
ILMN_1759411	0.006594	1.10e-04	4.525171	1.264609	0.5124007	312434027	BRICD5	BRICHOS domain containing 5
ILMN_1733259	0.006594	1.11e-04	-4.524266	1.262356	-1.1002852	130978629	TMIGD3	transmembrane and immunoglobulin domain containing 3
ILMN_1721703	0.006602	1.11e-04	4.521966	1.256629	0.3551728	133908618	PNN	pinin, desmosome associated protein
ILMN_1757137	0.006602	1.11e-04	-4.521801	1.256217	-0.2905681	NA		
ILMN_1805636	0.006622	1.12e-04	4.518341	1.247603	0.6107488	619328957	PGAP3	post-GPI attachment to proteins 3
ILMN_1666089	0.006622	1.13e-04	-4.517617	1.2458	-1.6179124	237757327	OLIG1	oligodendrocyte transcription factor 1
ILMN_1654851	0.006622	1.13e-04	-4.514646	1.238404	-0.3524898	1007366674	FAM134A	family with sequence similarity 134 member A
ILMN_1815086	0.006622	1.14e-04	-4.513746	1.236165	-1.152906	148922910	NINJ1	ninjurin 1
ILMN_1719236	0.006622	1.14e-04	-4.513713	1.236083	-0.1557664	953953844	CDH5	cadherin 5
ILMN_1681067	0.006622	1.14e-04	-4.51357	1.235727	-0.5519446	217330621	PIK3R5	phosphoinositide-3-kinase regulatory subunit 5
ILMN_1662316	0.006622	1.14e-04	-4.513064	1.234466	-0.3127279	91206458	VPS33A	VPS33A, CORVET/HOPS core subunit
ILMN_1769673	0.006622	1.14e-04	-4.512726	1.233625	-0.3639077	58331261	ZNF655	zinc finger protein 655
ILMN_1696810	0.006636	1.15e-04	-4.509061	1.224502	-0.374349	46397401	GPR182	G protein-coupled receptor 182
ILMN_1780153	0.006636	1.15e-04	4.508714	1.223637	0.4536463	221218971	QTRT1	queuine tRNA-ribosyltransferase catalytic subunit 1
ILMN_1794825	0.006636	1.15e-04	4.508499	1.223103	0.8431801	73466519	ALDH3A2	aldehyde dehydrogenase 3 family member A2
ILMN_1660810	0.006636	1.15e-04	4.508038	1.221955	0.645554	296040451	TTC17	tetratricopeptide repeat domain 17
ILMN_1692121	0.006678	1.17e-04	4.502114	1.20721	0.5726635	586798160	USO1	USO1 vesicle transport factor
ILMN_1687303	0.006678	1.17e-04	4.501847	1.206544	0.3859068	211971006	ACAD10	acyl-CoA dehydrogenase family member 10
ILMN_1706216	0.006678	1.18e-04	4.500935	1.204274	0.4413338	40807479	SOCS4	suppressor of cytokine signaling 4
ILMN_1687768	0.006678	1.18e-04	4.500779	1.203886	0.7911681	314122155	NCOA7	nuclear receptor coactivator 7
ILMN_1709719	0.006678	1.18e-04	4.499934	1.201784	0.3581872	183396778	LPAR3	lysophosphatidic acid receptor 3
ILMN_1707464	0.006678	1.18e-04	4.499913	1.201732	0.5857616	205277382	MST1	macrophage stimulating 1
ILMN_1727080	0.006678	1.18e-04	4.498994	1.199445	0.8565175	92859700	MYO6	myosin VI
ILMN_1813400	0.006687	1.19e-04	4.495934	1.191827	0.3604331	299758404	CBR4	carbonyl reductase 4
ILMN_1773063	0.006687	1.19e-04	4.495613	1.19103	0.6540239	NA		
ILMN_1693538	0.006687	1.20e-04	4.49513	1.189827	0.8891276	343183345	STK36	serine/threonine kinase 36
ILMN_1677532	0.006687	1.20e-04	4.493846	1.186632	0.2572926	42741653	TARDBP	TAR DNA binding protein
ILMN_1764764	0.006687	1.20e-04	4.493765	1.186429	0.4686252	209915598	MUM1	melanoma associated antigen (mutated) 1
ILMN_1720080	0.006765	1.22e-04	-4.487853	1.171718	-0.66917	514388115	KLF10	Kruppel like factor 10
ILMN_1745887	0.006765	1.22e-04	4.487562	1.170996	0.3593523	53692181	FBXO21	F-box protein 21
ILMN_1688755	0.006827	1.23e-04	4.483227	1.160209	0.6559748	NA		
ILMN_1680085	0.006853	1.25e-04	4.479756	1.151573	0.4725615	332205879	TP53I3	tumor protein p53 inducible protein 3
ILMN_1787815	0.006853	1.25e-04	-4.479336	1.150527	-1.0289208	668259454	TRIB3	tribbles pseudokinase 3
ILMN_1747344	0.006853	1.25e-04	-4.47899	1.149667	-1.0938028	391224438	IL3RA	interleukin 3 receptor subunit alpha
ILMN_1670302	0.006979	1.27e-04	4.471258	1.130432	0.8077604	194097329	HK3	hexokinase 3
ILMN_1803045	0.006979	1.28e-04	4.470347	1.128167	0.4897231	156616296	TUBGCP5	tubulin gamma complex associated protein 5
ILMN_1761031	0.007028	1.29e-04	4.466823	1.1194	0.6341655	359465587	PTPDC1	protein tyrosine phosphatase domain containing 1
ILMN_1764754	0.007083	1.30e-04	-4.462796	1.109386	-0.8040811	816197636	RAMP1	receptor activity modifying protein 1
ILMN_1795342	0.007083	1.31e-04	4.462043	1.107511	1.0529638	527317391	MLPH	melanophilin
ILMN_1802653	0.007096	1.31e-04	-4.460437	1.103519	-1.0014845	14577916	EBI3	Epstein-Barr virus induced 3
ILMN_1769191	0.007114	1.32e-04	4.458602	1.098954	0.4810918	834400519	GNAS	GNAS complex locus
ILMN_1803113	0.007145	1.33e-04	-4.456076	1.092674	-0.5244217	62241025	DMRT1	doublesex and mab-3 related transcription factor 1
ILMN_1674650	0.007157	1.33e-04	4.454513	1.088786	0.5042423	189027122	NMRK1	nicotinamide riboside kinase 1
ILMN_1684210	0.00716	1.34e-04	4.453308	1.08579	0.503551	210032474	NIPAL3	NIPA like domain containing 3
ILMN_1715859	0.00716	1.34e-04	4.452165	1.082949	0.4287646	25777720	ALDH5A1	aldehyde dehydrogenase 5 family member A1
ILMN_1763790	0.00716	1.34e-04	-4.451662	1.081698	-0.3175371	283837874	SIGLEC10	sialic acid binding Ig like lectin 10
ILMN_1687035	0.007183	1.35e-04	4.449024	1.07514	0.7736369	568384849	ADAMTSL4	ADAMTS like 4
ILMN_1748292	0.007183	1.36e-04	4.447527	1.071417	0.4354887	39753955	KRT79	keratin 79
ILMN_1722732	0.007183	1.36e-04	-4.447172	1.070534	-0.178156	38787940	TNS2	tensin 2
ILMN_1727043	0.007183	1.36e-04	4.446866	1.069772	0.6641937	964751502	COLGALT1	collagen beta(1-O)galactosyltransferase 1
ILMN_1779095	0.007198	1.37e-04	-4.445179	1.065578	-1.5537019	356640246	CEBPE	CCAAT/enhancer binding protein epsilon
ILMN_1793017	0.007208	1.37e-04	4.443229	1.060732	0.7519772	371874149	DGKQ	diacylglycerol kinase theta
ILMN_1716922	0.007208	1.38e-04	4.442306	1.058436	0.3550797	255982613	DHX16	DEAH-box helicase 16
