ID	adj.P.Val	P.Value	t	B	logFC	GI	Gene.symbol	Gene.title
ILMN_1778803	0.1752	0.00176946	-3.3784553	-1.2274	-0.39304002	339276057	ZFAND6	zinc finger AN1-type containing 6
ILMN_1739450	0.1781	0.00183629	3.3649665	-1.2587	0.20923581	189181670	NFE2L1	nuclear factor, erythroid 2 like 1
ILMN_1800401	0.1781	0.00184297	3.3636431	-1.2618	0.17369929	1007379436	ZNF69	zinc finger protein 69
ILMN_1712026	0.1781	0.00185061	-3.3621374	-1.2653	-1.09201561	208879437	NLRP3	NLR family pyrin domain containing 3
ILMN_1791904	0.1781	0.00185792	3.3607002	-1.2686	0.32264778	170016076	ATP13A1	ATPase 13A1
ILMN_1771233	0.1781	0.00187709	-3.3569612	-1.2773	-0.27853132	260898772	CHMP4B	charged multivesicular body protein 4B
ILMN_1677200	0.1781	0.00188146	-3.3561119	-1.2792	-0.76956626	619328968	CYFIP2	cytoplasmic FMR1 interacting protein 2
ILMN_1656312	0.1781	0.00188386	3.3556472	-1.2803	0.16316451	221554544	TMEM79	transmembrane protein 79
ILMN_1787127	0.1781	0.00189848	-3.3528295	-1.2868	-0.53990622	548960615	SLC43A2	solute carrier family 43 member 2
ILMN_1758939	0.1781	0.00190312	-3.3519397	-1.2889	-0.55856869	93141034	RIPK2	receptor interacting serine/threonine kinase 2
ILMN_1675992	0.1781	0.00190735	3.3511286	-1.2908	0.17645868	291290966	DST	dystonin
ILMN_1775268	0.1781	0.00190754	-3.3510926	-1.2909	-0.08443381	756140906	HECW2	HECT, C2 and WW domain containing E3 ubiquitin protein ligase 2
ILMN_1769705	0.1781	0.00191743	-3.3492057	-1.2952	-0.75172498	188528666	H3F3C	H3 histone, family 3C
ILMN_1735930	0.1781	0.00191973	-3.3487686	-1.2962	-0.52787417	1016470339	KLF2	Kruppel like factor 2
ILMN_1690376	0.1781	0.0019245	3.3478626	-1.2983	0.14067998	125490319	PDZD11	PDZ domain containing 11
ILMN_1657680	0.1781	0.00192649	-3.3474871	-1.2992	-0.2784589	45935390	CCDC69	coiled-coil domain containing 69
ILMN_1697682	0.1781	0.00194156	3.344642	-1.3058	0.29617358	341604753	RECQL5	RecQ like helicase 5
ILMN_1765829	0.1781	0.00194538	3.3439252	-1.3075	0.41965173	158853997	NUFIP2	NUFIP2, FMR1 interacting protein 2
ILMN_1684060	0.1781	0.00194976	3.3431033	-1.3094	0.15116353	NA		
ILMN_1744701	0.1781	0.00195081	-3.3429069	-1.3098	-0.08173543	NA		
ILMN_1752335	0.1797	0.00197796	3.3378597	-1.3215	0.14774604	189217879	CEACAM19	carcinoembryonic antigen related cell adhesion molecule 19
ILMN_1759277	0.1797	0.00198407	3.3367318	-1.3241	0.09465974	24307928	OIP5	Opa interacting protein 5
ILMN_1668398	0.1798	0.00199406	3.3348966	-1.3283	0.14485074	67782302	MSS51	MSS51 mitochondrial translational activator
ILMN_1671742	0.1813	0.00203344	3.3277476	-1.3448	0.24284619	325120962	UPF3A	UPF3 regulator of nonsense transcripts homolog A (yeast)
ILMN_1745415	0.1813	0.00203502	3.3274637	-1.3455	0.29343666	443497953	BBX	BBX, HMG-box containing
ILMN_1700584	0.1813	0.00203904	-3.3267403	-1.3472	-0.50481434	48675810	IER2	immediate early response 2
ILMN_1688801	0.1813	0.0020427	3.3260845	-1.3487	0.12804942	409971419	JPH3	junctophilin 3
ILMN_1815012	0.1823	0.00206888	3.321424	-1.3594	0.25193694	536290286	EXOC7	exocyst complex component 7
ILMN_1651262	0.1823	0.00207104	3.3210431	-1.3603	0.27936289	55956918	HNRNPAB	heterogeneous nuclear ribonucleoprotein A/B
ILMN_1792597	0.1839	0.00210055	3.3158626	-1.3723	0.47188642	13377003	CRYGS	crystallin gamma S
ILMN_1796458	0.1839	0.00210566	-3.3149712	-1.3743	-0.48633416	27374999	GABARAPL2	GABA type A receptor associated protein like 2
ILMN_1654268	0.1843	0.00211878	-3.3126959	-1.3796	-0.37453532	194688131	HMGB2	high mobility group box 2
ILMN_1772214	0.1857	0.00214254	-3.3086091	-1.389	-0.18417413	169790959	CRYBA1	crystallin beta A1
ILMN_1653342	0.1874	0.00218527	3.3013655	-1.4056	0.3620478	386781331	DUS1L	dihydrouridine synthase 1 like
ILMN_1782142	0.1874	0.00219973	3.2989443	-1.4112	0.12788064	66737373	S100A13	S100 calcium binding protein A13
ILMN_1677532	0.1874	0.00220131	3.2986804	-1.4118	0.17131871	42741653	TARDBP	TAR DNA binding protein
ILMN_1789283	0.1874	0.00221504	-3.2963986	-1.4171	-0.27929263	NA		
ILMN_1809931	0.1874	0.00222338	-3.2950181	-1.4202	-0.67610598	207028746	NDRG1	N-myc downstream regulated 1
ILMN_1793384	0.1874	0.00222481	-3.2947829	-1.4208	-0.51433345	1013393040	JAK1	Janus kinase 1
ILMN_1779315	0.1874	0.00222586	3.294609	-1.4212	0.16461527	NA		
ILMN_1812552	0.1874	0.00222967	3.2939808	-1.4226	0.45561081	665821196	ACER3	alkaline ceramidase 3
ILMN_1755883	0.1893	0.00226154	-3.2887673	-1.4346	-0.47619248	294459919	RPS27A	ribosomal protein S27a
ILMN_1707464	0.1899	0.002277	3.286263	-1.4403	0.37085458	205277382	MST1	macrophage stimulating 1
ILMN_1687315	0.1917	0.00231395	3.2803428	-1.4539	0.2426102	632794850	RXRA	retinoid X receptor alpha
ILMN_1783843	0.1917	0.00231924	3.2795024	-1.4558	0.32728375	347543724	MIIP	migration and invasion inhibitory protein
ILMN_1720088	0.1917	0.00232781	3.2781448	-1.459	0.07413849	395455049	SREK1	splicing regulatory glutamic acid and lysine rich protein 1
ILMN_1687538	0.1917	0.00233331	-3.2772755	-1.4609	-0.48355705	219689116	ETS1	ETS proto-oncogene 1, transcription factor
ILMN_1743103	0.1918	0.00234636	3.2752233	-1.4657	0.59288942	55749543	SH3PXD2A	SH3 and PX domains 2A
ILMN_1742332	0.1918	0.00235216	3.2743145	-1.4677	0.46123094	146149187	KCTD12	potassium channel tetramerization domain containing 12
ILMN_1798543	0.1918	0.0023604	-3.2730267	-1.4707	-0.38623703	217416412	STK17B	serine/threonine kinase 17b
ILMN_1696494	0.1932	0.0023858	-3.269084	-1.4797	-0.43638224	32130534	CMTM6	CKLF like MARVEL transmembrane domain containing 6
ILMN_1676302	0.1966	0.00244477	3.2600829	-1.5003	0.24064402	403224965	PCED1A	PC-esterase domain containing 1A
ILMN_1761722	0.1966	0.00245922	3.2579092	-1.5053	0.43308618	110681707	ZNF579	zinc finger protein 579
ILMN_1779966	0.1966	0.00248494	-3.2540691	-1.514	-0.10232134	565671732	PAIP2	poly(A) binding protein interacting protein 2
ILMN_1724493	0.1966	0.00249704	-3.2522765	-1.5181	-0.37136251	221139696	LYSMD2	LysM domain containing 2
ILMN_1723158	0.1966	0.00249967	3.2518881	-1.519	0.28261318	385198057	NOP2	NOP2 nucleolar protein
ILMN_1658995	0.1966	0.00250853	-3.2505807	-1.522	-0.39266461	81295403	ACOT9	acyl-CoA thioesterase 9
ILMN_1700822	0.1966	0.00251606	3.2494738	-1.5245	0.18674113	375331939	DPP3	dipeptidyl peptidase 3
ILMN_1674135	0.1966	0.00251635	3.2494318	-1.5246	0.28848699	299758451	RALGPS1	Ral GEF with PH domain and SH3 binding motif 1
ILMN_1733248	0.1966	0.00252139	3.2486922	-1.5263	0.4592869	296179391	NRBP2	nuclear receptor binding protein 2
ILMN_1679405	0.1966	0.00252186	3.2486242	-1.5265	0.26863556	380692326	DDX56	DEAD-box helicase 56
ILMN_1803277	0.1966	0.00253405	3.2468424	-1.5305	0.2704739	312261256	MVP	major vault protein
ILMN_1654566	0.1966	0.00254362	-3.2454498	-1.5337	-0.25480724	124256495	HSPA1L	heat shock protein family A (Hsp70) member 1 like
ILMN_1761093	0.1966	0.00255175	-3.2442697	-1.5364	-0.11274998	77695915	B3GAT1	beta-1,3-glucuronyltransferase 1
ILMN_1732323	0.1966	0.00255185	3.2442553	-1.5364	0.12027491	122056684	PADI1	peptidyl arginine deiminase 1
ILMN_1697472	0.1983	0.00259445	-3.2381347	-1.5504	-0.35617247	91807116	TM2D3	TM2 domain containing 3
ILMN_1736256	0.1983	0.0026001	3.2373301	-1.5522	0.26148125	209862753	CALR	calreticulin
ILMN_1752046	0.1983	0.00260155	3.2371227	-1.5527	0.23453917	219879811	SH2B3	SH2B adaptor protein 3
ILMN_1783606	0.1986	0.00261709	-3.2349196	-1.5577	-0.36526964	91199542	KMT2E	lysine methyltransferase 2E
ILMN_1814015	0.1986	0.00262947	-3.233174	-1.5617	-0.22153681	221316592	CDH17	cadherin 17
ILMN_1805161	0.1986	0.00264359	3.2311907	-1.5662	0.38243064	122939136	LZTR1	leucine zipper like transcription regulator 1
ILMN_1749345	0.1986	0.00265052	-3.2302211	-1.5684	-0.22334126	347658917	STX5	syntaxin 5
ILMN_1703263	0.1986	0.0026511	-3.2301402	-1.5686	-0.41791317	217330599	SP140	SP140 nuclear body protein
ILMN_1760890	0.1986	0.00265931	3.2289964	-1.5712	0.47725958	47578100	SEPN1	selenoprotein N, 1
ILMN_1694980	0.1993	0.00267659	3.2265966	-1.5767	0.37948241	66346697	NAGLU	N-acetyl-alpha-glucosaminidase
ILMN_1748616	0.1996	0.00270112	3.223216	-1.5843	0.22490539	156104890	GTF2F1	general transcription factor IIF subunit 1
ILMN_1810785	0.1996	0.00270904	-3.2221316	-1.5868	-0.31335668	156630999	RNF11	ring finger protein 11
ILMN_1722834	0.1996	0.00274656	3.2170319	-1.5984	0.46744379	108773791	RGS12	regulator of G-protein signaling 12
ILMN_1665964	0.1996	0.002748	-3.2168368	-1.5988	-0.48170897	270265867	GAB2	GRB2 associated binding protein 2
ILMN_1813475	0.1996	0.00275275	3.2161967	-1.6003	0.2845599	380420371	HERC2	HECT and RLD domain containing E3 ubiquitin protein ligase 2
ILMN_1746235	0.1996	0.00275307	-3.2161541	-1.6004	-0.30909212	NA		
ILMN_1784785	0.1996	0.00275577	3.2157895	-1.6012	0.18056074	817474284	COPS7B	COP9 signalosome subunit 7B
ILMN_1719303	0.1996	0.00275719	3.2155984	-1.6017	0.29864024	121256637	P4HB	prolyl 4-hydroxylase subunit beta
ILMN_1758673	0.1996	0.00276261	-3.2148697	-1.6033	-0.32269207	557878644	SLC44A1	solute carrier family 44 member 1
ILMN_1761566	0.1996	0.00278412	-3.2119925	-1.6098	-0.70409018	110227863	CYSTM1	cysteine rich transmembrane module containing 1
ILMN_1732776	0.1996	0.00278535	-3.2118288	-1.6102	-0.39546896	987437903	NUP98	nucleoporin 98
ILMN_1664098	0.1996	0.00278943	3.2112847	-1.6114	0.3658918	386642902	FASTK	Fas activated serine/threonine kinase
ILMN_1697905	0.2007	0.00281933	3.2073261	-1.6204	0.24152379	222080097	BAIAP2	BAI1 associated protein 2
ILMN_1689976	0.2007	0.00282299	-3.206845	-1.6215	-0.15737054	522023551	EDIL3	EGF like repeats and discoidin domains 3
ILMN_1806779	0.2011	0.00283685	-3.2050253	-1.6256	-0.08586149	386781358	ZNF155	zinc finger protein 155
ILMN_1758371	0.2032	0.00288459	-3.1988236	-1.6397	-0.67998695	27894332	IL1R2	interleukin 1 receptor type 2
ILMN_1775637	0.2032	0.00288573	-3.1986764	-1.64	-0.57974602	310832378	CBFA2T3	CBFA2/RUNX1 translocation partner 3
ILMN_1695604	0.2033	0.00289525	3.197452	-1.6428	0.31942364	964749725	DCBLD1	discoidin, CUB and LCCL domain containing 1
ILMN_1679267	0.2036	0.00290936	-3.1956439	-1.6469	-0.68231296	1020158890	TGM2	transglutaminase 2
ILMN_1716983	0.2036	0.00291907	-3.1944046	-1.6497	-0.78690545	590122029	LILRA2	leukocyte immunoglobulin like receptor A2
ILMN_1721170	0.2058	0.00296409	3.1887088	-1.6626	0.15940415	116734674	GREB1	growth regulation by estrogen in breast cancer 1
ILMN_1700461	0.2058	0.00297508	3.1873306	-1.6657	0.24797194	217416403	PTGES3L-AARSD1	PTGES3L-AARSD1 readthrough
ILMN_1794677	0.2058	0.00298126	3.1865587	-1.6674	0.39687694	1007385593	TMC6	transmembrane channel like 6
ILMN_1746208	0.2058	0.00299401	3.1849695	-1.671	0.37965889	545477996	CCAR1	cell division cycle and apoptosis regulator 1
ILMN_1664094	0.2058	0.00299639	-3.184673	-1.6717	-0.77210379	NA		
ILMN_1781700	0.2071	0.0030263	-3.1809725	-1.6801	-0.46659902	538918731	IL18R1	interleukin 18 receptor 1
ILMN_1703074	0.2071	0.00303417	-3.1800042	-1.6822	-0.65154767	315138988	CPD	carboxypeptidase D
ILMN_1657495	0.2086	0.00306866	3.1757901	-1.6918	0.41682302	747165392	MLEC	malectin
ILMN_1711110	0.2086	0.00309155	3.1730182	-1.698	0.2870957	126722968	CENPT	centromere protein T
ILMN_1675756	0.2086	0.00310804	-3.1710339	-1.7025	-0.61402717	449310805	KCNJ15	potassium voltage-gated channel subfamily J member 15
ILMN_1800750	0.2086	0.00311168	3.1705975	-1.7035	0.31466928	300934731	ZNF692	zinc finger protein 692
ILMN_1675070	0.2086	0.00311399	-3.1703196	-1.7041	-0.23483929	50541949	GOLGA7	golgin A7
ILMN_1717317	0.2086	0.0031188	3.1697442	-1.7054	0.47871001	289577081	GGA2	golgi associated, gamma adaptin ear containing, ARF binding protein 2
ILMN_1677221	0.2086	0.00312533	3.1689631	-1.7071	0.17830379	548923937	PTCD2	pentatricopeptide repeat domain 2
ILMN_1703558	0.2086	0.00314296	-3.1668636	-1.7119	-0.70006574	345197220	FHL3	four and a half LIM domains 3
ILMN_1793017	0.2086	0.00315686	3.1652162	-1.7156	0.41274294	371874149	DGKQ	diacylglycerol kinase theta
ILMN_1796751	0.2086	0.00315725	-3.1651697	-1.7157	-0.23144823	166235183	PALD1	phosphatase domain containing, paladin 1
ILMN_1781416	0.2086	0.00316716	-3.163999	-1.7183	-0.46332651	197313686	FRAT1	frequently rearranged in advanced T-cell lymphomas 1
ILMN_1802457	0.2086	0.00317033	-3.1636254	-1.7192	-0.35039984	402794178	MAX	MYC associated factor X
ILMN_1699991	0.2086	0.00318592	3.1617933	-1.7233	0.08618385	586946379	LCK	LCK proto-oncogene, Src family tyrosine kinase
ILMN_1767651	0.2086	0.00318755	3.1616015	-1.7237	0.36415139	410812200	TECPR1	tectonin beta-propeller repeat containing 1
ILMN_1725973	0.2087	0.00320943	3.1590453	-1.7295	0.34431917	NA		
ILMN_1666727	0.2087	0.00321745	-3.1581125	-1.7316	-0.2313759	325651896	ZNF586	zinc finger protein 586
ILMN_1726359	0.2087	0.00322089	-3.1577126	-1.7325	-0.45368723	209977004	NECAP1	NECAP endocytosis associated 1
ILMN_1703650	0.2087	0.0032326	-3.1563562	-1.7355	-0.70579327	356874794	TNIP1	TNFAIP3 interacting protein 1
ILMN_1762084	0.2087	0.00323857	-3.1556664	-1.7371	-0.67733979	375151547	DNASE1L3	deoxyribonuclease 1 like 3
ILMN_1720053	0.2087	0.00325319	-3.1539817	-1.7409	-0.36525659	215276981	ZFAND3	zinc finger AN1-type containing 3
ILMN_1728799	0.2087	0.00325593	3.1536672	-1.7416	0.44878991	160298191	FBP1	fructose-bisphosphatase 1
ILMN_1696360	0.2087	0.00326517	3.152607	-1.744	0.4336937	955080382	CTSB	cathepsin B
ILMN_1677633	0.211	0.00330987	3.1475187	-1.7554	0.0762291	NA		
ILMN_1692023	0.2119	0.00333403	-3.1447958	-1.7615	-0.75275591	545746358	SIPA1L1	signal induced proliferation associated 1 like 1
ILMN_1738707	0.2127	0.00335524	3.1424197	-1.7668	0.42369659	66737366	S100A13	S100 calcium binding protein A13
ILMN_1771664	0.214	0.00338771	-3.1388118	-1.7749	-0.73912334	756140821	CLEC4E	C-type lectin domain family 4 member E
ILMN_1671005	0.214	0.00339728	-3.1377545	-1.7773	-0.48562759	116734705	IRF2BP2	interferon regulatory factor 2 binding protein 2
ILMN_1775330	0.214	0.00340454	3.1369535	-1.7791	0.67615012	155029551	C15orf52	chromosome 15 open reading frame 52
ILMN_1794033	0.2157	0.00344137	3.1329191	-1.7881	0.45797051	154937358	CRIPAK	cysteine rich PAK1 inhibitor
ILMN_1788813	0.2157	0.00345715	-3.1312027	-1.792	-0.12639171	222144265	RASL10B	RAS like family 10 member B
ILMN_1789405	0.2157	0.00346255	3.1306169	-1.7933	0.2922424	1015576769	TANGO2	transport and golgi organization 2 homolog
ILMN_1753819	0.2157	0.00347164	-3.1296328	-1.7955	-0.40699465	62865648	RFFL	ring finger and FYVE-like domain containing E3 ubiquitin protein ligase
ILMN_1815716	0.2157	0.00348262	3.1284477	-1.7982	0.18911601	223468598	LMLN	leishmanolysin like peptidase
ILMN_1697704	0.2157	0.00349077	-3.1275703	-1.8001	-0.10531629	48717493	KRTAP12-2	keratin associated protein 12-2
ILMN_1682264	0.2163	0.00351998	3.1244423	-1.8071	0.27155474	440918718	DCAF7	DDB1 and CUL4 associated factor 7
ILMN_1730931	0.2163	0.00352008	3.1244318	-1.8071	0.1721882	635172845	RUFY3	RUN and FYVE domain containing 3
ILMN_1782543	0.2166	0.00353412	-3.122936	-1.8105	-0.29868964	304555579	EEF1D	eukaryotic translation elongation factor 1 delta
ILMN_1713379	0.2172	0.00355351	-3.1208809	-1.8151	-0.71551141	208879437	NLRP3	NLR family pyrin domain containing 3
ILMN_1694810	0.2177	0.00357251	-3.1188766	-1.8196	-0.22860015	163659919	PANX2	pannexin 2
ILMN_1664167	0.218	0.00360586	3.1153843	-1.8274	0.20403354	574282417	RPF2	ribosome production factor 2 homolog
ILMN_1695706	0.218	0.0036071	-3.1152544	-1.8277	-0.54442096	744066864	H3F3B	H3 histone, family 3B
ILMN_1666902	0.218	0.00361878	-3.1140384	-1.8304	-0.47972556	972776157	ADGRG5	adhesion G protein-coupled receptor G5
ILMN_1728937	0.218	0.00362207	-3.1136967	-1.8311	-0.82610946	56790928	CXCR4	C-X-C motif chemokine receptor 4
ILMN_1677590	0.218	0.00362645	3.113243	-1.8322	0.14707541	522838223	RAP2B	RAP2B, member of RAS oncogene family
ILMN_1658160	0.2186	0.0036484	3.1109726	-1.8372	0.52743141	335334965	FAM156A	family with sequence similarity 156 member A
ILMN_1656977	0.2186	0.00365681	3.1101059	-1.8392	0.33226358	291621697	HIBCH	3-hydroxyisobutyryl-CoA hydrolase
ILMN_1671028	0.2186	0.00366598	-3.1091639	-1.8413	-0.20649314	167234418	THRAP3	thyroid hormone receptor associated protein 3
ILMN_1673604	0.2205	0.0037072	-3.1049544	-1.8507	-0.238585	295849277	YIPF3	Yip1 domain family member 3
ILMN_1674874	0.2213	0.00373056	3.1025888	-1.8559	0.25084573	225703101	MFSD10	major facilitator superfamily domain containing 10
ILMN_1683328	0.2213	0.00376284	-3.0993422	-1.8632	-0.17723714	298286515	IP6K2	inositol hexakisphosphate kinase 2
ILMN_1805192	0.2213	0.00376441	-3.0991847	-1.8635	-0.52803745	436408727	ITPRIP	inositol 1,4,5-trisphosphate receptor interacting protein
ILMN_1760280	0.2213	0.00377014	-3.0986116	-1.8648	-0.29650576	20127526	NXT1	nuclear transport factor 2 like export factor 1
ILMN_1810531	0.2213	0.00377107	3.0985188	-1.865	0.30427629	372266189	DRG2	developmentally regulated GTP binding protein 2
ILMN_1777882	0.2221	0.00379419	-3.0962144	-1.8701	-0.33725036	188497641	ARHGAP15	Rho GTPase activating protein 15
ILMN_1687675	0.2223	0.0038185	3.0938059	-1.8755	0.2733538	1003701498	SUGT1	SGT1 homolog, MIS12 kinetochore complex assembly cochaperone
ILMN_1751378	0.2223	0.00382247	3.0934139	-1.8764	0.12643247	40068503	RARS	arginyl-tRNA synthetase
ILMN_1749892	0.2223	0.0038515	-3.0905598	-1.8827	-0.40246149	237649101	EGLN1	egl-9 family hypoxia inducible factor 1
ILMN_1716907	0.2223	0.00387021	3.0887308	-1.8868	0.25878754	134152720	TMEM214	transmembrane protein 214
ILMN_1737269	0.2223	0.00387654	3.0881142	-1.8882	0.07632049	281371375	PLA2G4F	phospholipase A2 group IVF
ILMN_1766765	0.2223	0.00389737	3.0860911	-1.8926	0.08618628	663429509	ANGEL2	angel homolog 2
ILMN_1727558	0.2223	0.00390112	3.085728	-1.8935	0.20343377	NA		
ILMN_1732421	0.2223	0.00390301	3.0855453	-1.8939	0.18673157	NA		
ILMN_1748625	0.2223	0.00391501	3.0843856	-1.8964	0.26669594	803378403	TCEAL4	transcription elongation factor A like 4
ILMN_1681994	0.2223	0.00392838	3.0830983	-1.8993	0.09018284	NA		
ILMN_1702837	0.2223	0.00394284	3.0817108	-1.9024	0.23708235	300388181	PSMD1	proteasome 26S subunit, non-ATPase 1
ILMN_1683462	0.2223	0.00394585	3.0814222	-1.903	0.19267776	1017029441	GSS	glutathione synthetase
ILMN_1666632	0.2223	0.00397341	3.0787923	-1.9089	0.291297	574584846	VPS52	VPS52, GARP complex subunit
ILMN_1805024	0.2223	0.00397855	-3.0783035	-1.9099	-0.44680907	358679313	ERBIN	erbb2 interacting protein
ILMN_1802203	0.2223	0.00398604	-3.0775921	-1.9115	-0.18419992	66879661	ARF1	ADP ribosylation factor 1
ILMN_1678061	0.2223	0.00400387	-3.0759049	-1.9153	-0.30361713	255759928	CASS4	Cas scaffolding protein family member 4
ILMN_1702592	0.2223	0.00401752	3.0746174	-1.9181	0.29803865	757813194	WDR73	WD repeat domain 73
ILMN_1695851	0.2223	0.00402243	3.0741563	-1.9191	0.37152961	469663641	PARVG	parvin gamma
ILMN_1799634	0.2223	0.0040375	-3.0727413	-1.9223	-0.20845746	117190173	HNRNPC	heterogeneous nuclear ribonucleoprotein C (C1/C2)
ILMN_1768867	0.2223	0.00403974	3.0725317	-1.9228	0.20703211	419636270	AP3B1	adaptor related protein complex 3 beta 1 subunit
ILMN_1807689	0.2223	0.00405053	-3.0715223	-1.925	-0.07975229	116812643	PKNOX2	PBX/knotted 1 homeobox 2
ILMN_1807529	0.2223	0.0040546	-3.0711428	-1.9258	-1.14813868	216548486	PADI4	peptidyl arginine deiminase 4
ILMN_1717552	0.2223	0.00406098	3.0705474	-1.9272	0.46609738	374532773	MAN2C1	mannosidase alpha class 2C member 1
ILMN_1759208	0.2223	0.00406438	-3.0702305	-1.9279	-0.64170672	56682942	RGS18	regulator of G-protein signaling 18
ILMN_1684943	0.2223	0.00406541	-3.0701346	-1.9281	-0.16721196	960139394	TRAT1	T cell receptor associated transmembrane adaptor 1
ILMN_1658027	0.2223	0.00407031	3.0696794	-1.9291	0.08036166	216548185	RAD54L	RAD54-like (S. cerevisiae)
ILMN_1744196	0.2223	0.00407793	-3.0689714	-1.9306	-0.36428865	565671688	C6orf1	chromosome 6 open reading frame 1
ILMN_1806408	0.2223	0.00407919	3.068854	-1.9309	0.39339594	394025721	ACADVL	acyl-CoA dehydrogenase, very long chain
ILMN_1792110	0.2224	0.00410488	3.0664774	-1.9362	0.27008016	154350212	C10orf76	chromosome 10 open reading frame 76
ILMN_1794070	0.2224	0.00411229	3.0657949	-1.9377	0.07301608	124517698	ANKRD13B	ankyrin repeat domain 13B
ILMN_1714592	0.2224	0.00412852	-3.0643029	-1.941	-0.71277779	80861461	CDA	cytidine deaminase
ILMN_1790659	0.2224	0.00413031	3.0641387	-1.9414	0.16406287	45643126	GNL3	G protein nucleolar 3
ILMN_1669189	0.2224	0.00413208	-3.0639764	-1.9417	-0.40025066	618857476	RASSF5	Ras association domain family member 5
ILMN_1804556	0.2224	0.00414131	3.0631315	-1.9436	0.39919738	302148506	TRPV2	transient receptor potential cation channel subfamily V member 2
ILMN_1741281	0.2227	0.00415516	-3.0618663	-1.9464	-0.1098173	148664182	RNF175	ring finger protein 175
ILMN_1668065	0.2232	0.00417534	3.0600302	-1.9504	0.20920155	203098442	ELMOD3	ELMO domain containing 3
ILMN_1738046	0.225	0.00421957	3.0560352	-1.9593	0.0763079	126722919	ZNF623	zinc finger protein 623
ILMN_1716547	0.2253	0.0042346	3.0546873	-1.9623	0.33486275	295844833	NAGK	N-acetylglucosamine kinase
ILMN_1814396	0.2253	0.00425109	-3.0532132	-1.9655	-0.2186499	320202965	MAGOH	mago homolog, exon junction complex core component
