ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
10360	4.47e-03	2.73e-05	-4.44	2.35435	-4.64e-01	MYC	v-myc avian myelocytomatosis viral oncogene homolog
29972	4.47e-03	2.74e-05	-4.44	2.3523	-2.99e-01	TIPARP	TCDD inducible poly(ADP-ribose) polymerase
42383	4.47e-03	2.74e-05	4.44	2.35034	7.57e-01	RSPO3	R-spondin 3
10109	4.49e-03	2.76e-05	-4.44	2.34464	-2.07e-01	SLK	STE20 like kinase
34129	4.52e-03	2.80e-05	4.43	2.33246	3.07e-01	LDLRAD4	low density lipoprotein receptor class A domain containing 4
44598	4.52e-03	2.80e-05	4.43	2.33034	4.16e-01	WIPI1	WD repeat domain, phosphoinositide interacting 1
27849	4.52e-03	2.81e-05	4.43	2.32683	3.87e-01	SLC8B1	solute carrier family 8 member B1
8313	4.52e-03	2.83e-05	4.43	2.32141	3.49e-01	PLAU	plasminogen activator, urokinase
30939	4.52e-03	2.83e-05	-4.43	2.32028	-3.38e-01	PTAFR	platelet activating factor receptor
24773	4.62e-03	2.91e-05	4.42	2.29701	5.15e-01		
23332	4.62e-03	2.92e-05	4.42	2.29445	3.65e-01	GNA13	G protein subunit alpha 13
3535	4.62e-03	2.93e-05	4.42	2.2905	2.26e-01	B4GALT5	beta-1,4-galactosyltransferase 5
15980	4.62e-03	2.94e-05	4.42	2.28724	2.96e-01	DIXDC1	DIX domain containing 1
15637	4.62e-03	2.95e-05	4.42	2.28404	6.05e-01	NR4A3	nuclear receptor subfamily 4 group A member 3
16012	4.68e-03	2.99e-05	4.42	2.27012	5.14e-01		
43881	4.77e-03	3.06e-05	4.41	2.24852	3.09e-01	RASGRP2	RAS guanyl releasing protein 2
16777	4.77e-03	3.07e-05	4.41	2.24613	2.42e-01	LMBR1L	limb development membrane protein 1 like
2543	4.77e-03	3.09e-05	-4.41	2.24111	-4.66e-01	CDC42EP3	CDC42 effector protein 3
32453	4.77e-03	3.09e-05	-4.41	2.23979	-8.06e-01		
9224	4.78e-03	3.11e-05	4.41	2.2343	4.86e-01		
21450	4.79e-03	3.13e-05	4.40	2.22815	7.06e-01	RND3	Rho family GTPase 3
5025	4.79e-03	3.14e-05	-4.40	2.22672	-2.71e-01	CIPC	CLOCK interacting pacemaker
25232	4.81e-03	3.16e-05	4.40	2.21907	7.15e-01	RND3	Rho family GTPase 3
37598	4.86e-03	3.20e-05	4.40	2.20772	2.91e-01	PDE4A	phosphodiesterase 4A
33406	4.87e-03	3.22e-05	4.40	2.20253	1.91e-01	AMZ2	archaelysin family metallopeptidase 2
8370	5.09e-03	3.38e-05	-4.38	2.15854	-2.54e-01	TLR4	toll like receptor 4
9780	5.10e-03	3.40e-05	4.38	2.15277	3.26e-01	SPATA13	spermatogenesis associated 13
15434	5.15e-03	3.47e-05	4.38	2.1354	7.18e-01	RND3	Rho family GTPase 3
37706	5.15e-03	3.47e-05	4.38	2.13428	9.51e-01	AREG	amphiregulin
20966	5.15e-03	3.48e-05	-4.38	2.13173	-4.62e-01	CALHM2	calcium homeostasis modulator 2
8824	5.15e-03	3.48e-05	4.38	2.13129	5.07e-01		
3399	5.25e-03	3.56e-05	4.37	2.11089	3.36e-01	CLEC4A	C-type lectin domain family 4 member A
17797	5.47e-03	3.72e-05	4.36	2.06984	5.39e-01	CXADR	coxsackie virus and adenovirus receptor
21651	5.53e-03	3.78e-05	4.35	2.05667	3.23e-01	PLAU	plasminogen activator, urokinase
8925	5.53e-03	3.78e-05	4.35	2.05538	1.43e-01	NOCT	nocturnin
5254	5.55e-03	3.81e-05	-4.35	2.04886	-4.18e-01	P2RY13	purinergic receptor P2Y13
28983	5.57e-03	3.84e-05	-4.35	2.04204	-2.76e-01	TBC1D16	TBC1 domain family member 16
19147	5.63e-03	3.89e-05	-4.35	2.02896	-2.57e-01	KATNAL1	katanin catalytic subunit A1 like 1
32939	5.71e-03	3.96e-05	4.34	2.01369	3.20e-01	RASSF5	Ras association domain family member 5
16813	5.71e-03	3.97e-05	4.34	2.00968	2.71e-01	GGA2	golgi associated, gamma adaptin ear containing, ARF binding protein 2
22497	5.73e-03	3.99e-05	-4.34	2.00495	-2.63e-01	TLR4	toll like receptor 4
41410	5.76e-03	4.04e-05	4.34	1.99468	2.40e-01	NAP1L5	nucleosome assembly protein 1 like 5
8033	5.76e-03	4.05e-05	4.34	1.9915	1.17	CELA2A	chymotrypsin like elastase family member 2A
36206	5.76e-03	4.05e-05	-4.34	1.99098	-2.99e-01	AHR	aryl hydrocarbon receptor
29015	5.79e-03	4.10e-05	4.33	1.98022	2.12e-01	ACAA1	acetyl-CoA acyltransferase 1
8242	5.79e-03	4.11e-05	-4.33	1.97939	-5.13e-01	MAP3K6	mitogen-activated protein kinase kinase kinase 6
28211	5.84e-03	4.15e-05	4.33	1.96921	3.87e-01		
44854	5.84e-03	4.16e-05	-4.33	1.96656	-6.14e-01		
41768	5.84e-03	4.18e-05	4.33	1.96348	2.90e-01	CHD1	chromodomain helicase DNA binding protein 1
23479	5.86e-03	4.22e-05	4.32	1.95493	2.84e-01	STX4	syntaxin 4
18352	5.86e-03	4.22e-05	4.32	1.95402	2.78e-01	ERI1	exoribonuclease 1
4901	5.96e-03	4.30e-05	4.32	1.93673	6.81e-01	RND3	Rho family GTPase 3
7783	5.97e-03	4.32e-05	4.32	1.93175	3.50e-01	RXRA	retinoid X receptor alpha
33862	5.97e-03	4.34e-05	-4.32	1.92934	-3.87e-01	B3GNT5	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 5
16032	5.98e-03	4.35e-05	4.32	1.92537	3.18e-01	PLAU	plasminogen activator, urokinase
11981	6.01e-03	4.39e-05	4.31	1.91757	5.67e-01		
44733	6.16e-03	4.53e-05	4.31	1.88928	2.37e-01	MTHFD1L	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1-like
33446	6.16e-03	4.54e-05	-4.30	1.88781	-3.95e-01	ALCAM	activated leukocyte cell adhesion molecule
31145	6.16e-03	4.55e-05	4.30	1.88525	6.95e-01	RND3	Rho family GTPase 3
38276	6.16e-03	4.56e-05	-4.30	1.88398	-1.97e-01	CSGALNACT2	chondroitin sulfate N-acetylgalactosaminyltransferase 2
23026	6.22e-03	4.62e-05	4.30	1.87134	3.16e-01		
32463	6.39e-03	4.75e-05	4.29	1.84518	4.00e-01	BCL2L11	BCL2 like 11
7639	6.40e-03	4.78e-05	4.29	1.83973	2.26e-01	PDCD4	programmed cell death 4 (neoplastic transformation inhibitor)
19287	6.75e-03	5.05e-05	-4.28	1.78906	-3.99e-01	AHNAK	AHNAK nucleoprotein
25994	6.78e-03	5.09e-05	4.27	1.78165	2.81e-01	FANCA	Fanconi anemia complementation group A
39760	6.84e-03	5.15e-05	4.27	1.77054	7.70e-01		
39354	6.90e-03	5.21e-05	-4.27	1.7603	-3.49e-01	RPP25	ribonuclease P/MRP subunit p25
29568	6.95e-03	5.29e-05	4.26	1.74694	3.41e-01	SCO2	SCO2 cytochrome c oxidase assembly protein
23303	6.95e-03	5.30e-05	4.26	1.74541	2.22e-01	BMP2K	BMP2 inducible kinase
26983	6.95e-03	5.31e-05	4.26	1.74365	3.34e-01	PTGER4	prostaglandin E receptor 4
16885	6.95e-03	5.31e-05	4.26	1.74302	2.44e-01	GGA2	golgi associated, gamma adaptin ear containing, ARF binding protein 2
38816	7.02e-03	5.38e-05	-4.26	1.73063	-3.14e-01	PTAFR	platelet activating factor receptor
2829	7.07e-03	5.44e-05	4.26	1.72047	6.69e-01	RSPO3	R-spondin 3
4176	7.07e-03	5.45e-05	4.25	1.71902	3.06e-01	KSR1	kinase suppressor of ras 1
34234	7.15e-03	5.52e-05	-4.25	1.707	-3.36e-01		
38236	7.21e-03	5.59e-05	-4.25	1.6962	-2.66e-01		
16261	7.22e-03	5.62e-05	4.25	1.69102	4.89e-01	SIK1	salt inducible kinase 1
1895	7.22e-03	5.63e-05	4.25	1.6892	3.13e-01	PLAU	plasminogen activator, urokinase
24694	7.47e-03	5.84e-05	4.24	1.65578	4.50e-01	SLC2A3	solute carrier family 2 member 3
7333	7.48e-03	5.87e-05	4.23	1.65051	6.28e-01		
37253	7.48e-03	5.89e-05	4.23	1.64859	3.24e-01	CIITA	class II major histocompatibility complex transactivator
25618	7.48e-03	5.90e-05	4.23	1.64677	1.87e-01	RUBCN	RUN and cysteine rich domain containing beclin 1 interacting protein
7311	7.75e-03	6.14e-05	4.22	1.61058	2.38e-01	ACO1	aconitase 1
26702	7.75e-03	6.14e-05	4.22	1.60959	2.09e-01	CYTH4	cytohesin 4
14592	7.75e-03	6.18e-05	-4.22	1.60468	-3.65e-01	CD180	CD180 molecule
27799	7.75e-03	6.18e-05	-4.22	1.60345	-5.82e-01		
14781	7.76e-03	6.21e-05	4.22	1.59986	4.71e-01	LIMS3	LIM zinc finger domain containing 3
35775	7.80e-03	6.26e-05	4.22	1.59262	2.38e-01		
29947	7.86e-03	6.33e-05	4.21	1.58255	2.80e-01	ZNF410	zinc finger protein 410
14135	7.86e-03	6.35e-05	-4.21	1.57926	-2.41e-01	FAM46A	family with sequence similarity 46 member A
31762	7.86e-03	6.35e-05	-4.21	1.5785	-6.28e-01	PRR4	proline rich 4 (lacrimal)
10384	7.88e-03	6.39e-05	4.21	1.57339	7.21e-01	VEGFA	vascular endothelial growth factor A
34376	7.90e-03	6.42e-05	-4.21	1.56838	-1.55	TFF3	trefoil factor 3
13591	8.02e-03	6.55e-05	4.20	1.55008	4.08e-01	SLC47A1	solute carrier family 47 member 1
19995	8.02e-03	6.57e-05	4.20	1.54737	2.29e-01	ARID5A	AT-rich interaction domain 5A
31677	8.02e-03	6.58e-05	4.20	1.54714	3.14e-01	JAML	junction adhesion molecule like
32809	8.08e-03	6.65e-05	-4.20	1.53719	-2.61e-01	CEBPE	CCAAT/enhancer binding protein epsilon
9952	8.08e-03	6.66e-05	-4.20	1.53567	-3.71e-01	PDGFB	platelet derived growth factor subunit B
14797	8.14e-03	6.74e-05	4.20	1.52499	3.80e-01	HIF1A	hypoxia inducible factor 1 alpha subunit
22163	8.14e-03	6.75e-05	4.20	1.52341	4.94e-01	KMO	kynurenine 3-monooxygenase (kynurenine 3-hydroxylase)
18870	8.17e-03	6.79e-05	4.19	1.51776	1.49e-01	CSTF1	cleavage stimulation factor subunit 1
40729	8.18e-03	6.81e-05	4.19	1.51475	5.98e-01		
6952	8.19e-03	6.84e-05	-4.19	1.51047	-3.15e-01	RHOU	ras homolog family member U
28924	8.20e-03	6.88e-05	4.19	1.50582	3.41e-01	FAT3	FAT atypical cadherin 3
20073	8.20e-03	6.89e-05	4.19	1.50492	2.48e-01	ST3GAL2	ST3 beta-galactoside alpha-2,3-sialyltransferase 2
22255	8.27e-03	6.97e-05	4.19	1.49367	6.78e-01	RND3	Rho family GTPase 3
2508	8.27e-03	6.99e-05	-4.19	1.49172	-2.40e-01	TLR4	toll like receptor 4
1455	8.30e-03	7.02e-05	4.19	1.48677	3.16e-01	PLAU	plasminogen activator, urokinase
44553	8.43e-03	7.17e-05	4.18	1.46811	3.19e-01	HIF1A-AS2///HIF1A	HIF1A antisense RNA 2///hypoxia inducible factor 1 alpha subunit
17439	8.43e-03	7.18e-05	-4.18	1.46645	-4.27e-01	TRIM7	tripartite motif containing 7
27378	8.43e-03	7.20e-05	-4.18	1.46355	-1.44e-01	ZNF654	zinc finger protein 654
40000	8.43e-03	7.21e-05	-4.18	1.46236	-3.79e-01		
33506	8.49e-03	7.28e-05	-4.18	1.45329	-7.61e-01		
6293	8.51e-03	7.31e-05	4.17	1.44949	2.86e-01	BCL2L11	BCL2 like 11
42230	8.52e-03	7.34e-05	-4.17	1.44596	-6.57e-01		
31795	8.52e-03	7.36e-05	4.17	1.44382	2.38e-01	NR3C1	nuclear receptor subfamily 3 group C member 1
16262	8.56e-03	7.43e-05	-4.17	1.43479	-8.60e-01	KRT23	keratin 23
18443	8.56e-03	7.44e-05	4.17	1.43407	2.59e-01	EDEM1	ER degradation enhancing alpha-mannosidase like protein 1
4911	8.69e-03	7.57e-05	4.16	1.4183	2.68e-01	NR3C1	nuclear receptor subfamily 3 group C member 1
21418	8.70e-03	7.60e-05	4.16	1.41487	1.89e-01	MAEA	macrophage erythroblast attacher
44240	8.71e-03	7.62e-05	4.16	1.41188	2.27e-01	HN1	hematological and neurological expressed 1
1724	8.71e-03	7.64e-05	-4.16	1.4094	-1.99e-01	DYRK2	dual specificity tyrosine phosphorylation regulated kinase 2
44584	8.78e-03	7.72e-05	4.16	1.40009	8.05e-01	ITIH5	inter-alpha-trypsin inhibitor heavy chain family member 5
44382	8.83e-03	7.79e-05	4.16	1.39169	2.93e-01	CDKN1B	cyclin dependent kinase inhibitor 1B
11542	8.83e-03	7.81e-05	4.16	1.38945	4.94e-01	PTGER3	prostaglandin E receptor 3
24917	8.83e-03	7.87e-05	4.15	1.38282	2.44e-01	ACO1	aconitase 1
13929	8.83e-03	7.87e-05	4.15	1.38225	6.06e-01	MXD1	MAX dimerization protein 1
13393	8.83e-03	7.88e-05	4.15	1.38111	3.29e-01	SPACA6	sperm acrosome associated 6
10934	8.83e-03	7.88e-05	-4.15	1.38071	-4.88e-01		
16976	8.84e-03	7.91e-05	4.15	1.37763	6.29e-01		
35888	8.86e-03	7.95e-05	-4.15	1.37266	-3.57e-01	SPRY2	sprouty RTK signaling antagonist 2
19843	9.01e-03	8.16e-05	4.14	1.34976	3.84e-01	PKIA	protein kinase (cAMP-dependent, catalytic) inhibitor alpha
29426	9.01e-03	8.16e-05	-4.14	1.34962	-1.43e-01	FEM1C	fem-1 homolog C
10336	9.01e-03	8.17e-05	4.14	1.3481	6.68e-01	RND3	Rho family GTPase 3
145	9.01e-03	8.21e-05	-4.14	1.34418	-1.89e-01	CEBPG	CCAAT/enhancer binding protein gamma
26160	9.01e-03	8.23e-05	-4.14	1.3418	-2.75e-01	SH3PXD2B	SH3 and PX domains 2B
30571	9.01e-03	8.23e-05	4.14	1.34173	2.45e-01	CCDC50	coiled-coil domain containing 50
33665	9.01e-03	8.23e-05	4.14	1.34134	2.68e-01	GRAMD4	GRAM domain containing 4
1543	9.09e-03	8.34e-05	-4.14	1.32879	-7.96e-01	KRT18	keratin 18
31360	9.09e-03	8.36e-05	4.14	1.32733	3.73e-01	HIF1A	hypoxia inducible factor 1 alpha subunit
36581	9.09e-03	8.36e-05	4.14	1.32701	1.15	CELA2B	chymotrypsin like elastase family member 2B
13286	9.30e-03	8.57e-05	-4.13	1.30395	-1.78e-01	CCDC186	coiled-coil domain containing 186
6876	9.56e-03	8.84e-05	-4.12	1.27581	-7.35e-01	KRT18	keratin 18
42596	9.56e-03	8.85e-05	4.12	1.2744	2.61e-01	MFSD12	major facilitator superfamily domain containing 12
18302	9.56e-03	8.88e-05	4.12	1.2719	2.19e-01	ZC3HAV1	zinc finger CCCH-type containing, antiviral 1
40186	9.56e-03	8.90e-05	4.12	1.26954	2.65e-01		
2525	9.75e-03	9.10e-05	4.11	1.24982	4.07e-01	CXADRP3	coxsackie virus and adenovirus receptor pseudogene 3
10077	9.76e-03	9.14e-05	4.11	1.24554	2.43e-01	CCDC50	coiled-coil domain containing 50
34706	9.76e-03	9.15e-05	-4.11	1.24421	-1.96e-01	CEP162	centrosomal protein 162
27855	9.81e-03	9.23e-05	-4.11	1.23677	-2.09e-01	FZD5	frizzled class receptor 5
17095	9.81e-03	9.24e-05	4.11	1.23583	3.97e-01	MID1IP1	MID1 interacting protein 1
26618	1.01e-02	9.57e-05	4.10	1.20345	3.05e-01	FAM110B	family with sequence similarity 110 member B
18391	1.01e-02	9.59e-05	4.10	1.20125	5.20e-01	GPAT3	glycerol-3-phosphate acyltransferase 3
37798	1.04e-02	9.85e-05	4.09	1.17674	3.68e-01		
28514	1.04e-02	9.90e-05	-4.09	1.17198	-1.56	TFF3	trefoil factor 3
39638	1.04e-02	9.91e-05	4.09	1.1709	2.62e-01	LPCAT1	lysophosphatidylcholine acyltransferase 1
41527	1.05e-02	9.99e-05	4.09	1.16354	2.81e-01		
35103	1.05e-02	1.01e-04	4.09	1.15725	3.34e-01	CXADRP2	coxsackie virus and adenovirus receptor pseudogene 2
22443	1.05e-02	1.01e-04	-4.08	1.15386	-7.40e-01		
28177	1.05e-02	1.01e-04	4.08	1.15199	5.95e-01	NR4A1	nuclear receptor subfamily 4 group A member 1
32593	1.06e-02	1.03e-04	4.08	1.13746	3.03e-01	PLAU	plasminogen activator, urokinase
6029	1.06e-02	1.03e-04	4.08	1.13599	1.87e-01	DIRC2	disrupted in renal carcinoma 2
36645	1.06e-02	1.03e-04	-4.08	1.13506	-5.52e-01		
26148	1.06e-02	1.03e-04	4.08	1.13432	2.04e-01	KHNYN	KH and NYN domain containing
31525	1.08e-02	1.05e-04	4.07	1.11547	2.25e-01	ZMYND15	zinc finger MYND-type containing 15
32736	1.09e-02	1.07e-04	-4.07	1.10488	-2.50e-01	GATA1	GATA binding protein 1
43115	1.11e-02	1.09e-04	4.06	1.08673	3.19e-01		
43233	1.11e-02	1.09e-04	-4.06	1.08511	-5.64e-01		
1556	1.12e-02	1.10e-04	4.06	1.07593	3.14e-01	HIF1A-AS2///HIF1A	HIF1A antisense RNA 2///hypoxia inducible factor 1 alpha subunit
13270	1.12e-02	1.10e-04	-4.06	1.07552	-6.17e-01		
3905	1.12e-02	1.11e-04	4.06	1.0715	1.98e-01	LOC100506191	uncharacterized LOC100506191
24712	1.12e-02	1.11e-04	-4.06	1.06692	-6.49e-01	DDIT4	DNA damage inducible transcript 4
27090	1.12e-02	1.11e-04	-4.06	1.06457	-7.84e-01	EMP1	epithelial membrane protein 1
13800	1.14e-02	1.13e-04	4.05	1.05086	3.16e-01	RILPL1	Rab interacting lysosomal protein like 1
41172	1.14e-02	1.13e-04	-4.05	1.0496	-4.33e-01		
38259	1.16e-02	1.16e-04	4.05	1.02982	1.79e-01	PLCG2	phospholipase C gamma 2
44261	1.16e-02	1.16e-04	4.05	1.02772	3.07e-01	FBXO34	F-box protein 34
12862	1.17e-02	1.18e-04	-4.04	1.01177	-6.92e-01		
25020	1.17e-02	1.18e-04	4.04	1.01116	2.48e-01	FANCA	Fanconi anemia complementation group A
30903	1.17e-02	1.18e-04	-4.04	1.00968	-3.56e-01		
22657	1.17e-02	1.18e-04	-4.04	1.00784	-2.41e-01	RHOU	ras homolog family member U
30219	1.20e-02	1.21e-04	-4.03	0.98511	-4.35e-01	PTGER2	prostaglandin E receptor 2
22634	1.21e-02	1.22e-04	4.03	0.97841	7.28e-01	KCNAB1	potassium voltage-gated channel subfamily A member regulatory beta subunit 1
20762	1.22e-02	1.24e-04	-4.03	0.96979	-1.74e-01	CHIC2	cysteine rich hydrophobic domain 2
11068	1.22e-02	1.24e-04	-4.03	0.96818	-6.00e-01		
3908	1.23e-02	1.26e-04	4.02	0.9544	2.06e-01	VASH1	vasohibin 1
13930	1.24e-02	1.27e-04	4.02	0.94387	5.95e-01		
33670	1.24e-02	1.27e-04	4.02	0.94382	3.54e-01	SGK223	homolog of rat pragma of Rnd2
2512	1.25e-02	1.29e-04	4.02	0.9329	3.47e-01	HIF1A	hypoxia inducible factor 1 alpha subunit
31671	1.26e-02	1.30e-04	-4.01	0.92426	-1.07	IL1R2	interleukin 1 receptor type 2
3140	1.26e-02	1.30e-04	4.01	0.92259	3.75e-01		
24101	1.27e-02	1.32e-04	4.01	0.91156	1.74e-01	MAPK1IP1L	mitogen-activated protein kinase 1 interacting protein 1 like
39894	1.28e-02	1.32e-04	4.01	0.9059	2.10e-01	HEATR3	HEAT repeat containing 3
1300	1.30e-02	1.35e-04	-4.00	0.88948	-7.60e-01		
10499	1.31e-02	1.36e-04	4.00	0.88028	3.52e-01	PPARD	peroxisome proliferator activated receptor delta
30796	1.32e-02	1.38e-04	-4.00	0.86952	-1.53e-01	TTC21B	tetratricopeptide repeat domain 21B
37561	1.32e-02	1.38e-04	-4.00	0.8693	-2.78e-01	KLF10	Kruppel like factor 10
35059	1.33e-02	1.39e-04	3.99	0.86072	2.78e-01	GK5	glycerol kinase 5 (putative)
24192	1.33e-02	1.40e-04	3.99	0.85754	2.77e-01	AURKC	aurora kinase C
31545	1.33e-02	1.40e-04	3.99	0.85526	4.10e-01	SYT4	synaptotagmin 4
31315	1.33e-02	1.40e-04	3.99	0.85272	2.74e-01	RCC2	regulator of chromosome condensation 2
38806	1.33e-02	1.41e-04	-3.99	0.85065	-5.71e-01		
14171	1.34e-02	1.42e-04	3.99	0.84349	2.78e-01	SLC22A5	solute carrier family 22 member 5
16333	1.34e-02	1.42e-04	3.99	0.84154	2.19e-01		
27143	1.34e-02	1.43e-04	3.99	0.83812	1.70e-01	ZNF586	zinc finger protein 586
31624	1.35e-02	1.44e-04	-3.99	0.83282	-2.28e-01	TLR4	toll like receptor 4
11047	1.37e-02	1.46e-04	-3.98	0.81541	-5.25e-01	RPS26	ribosomal protein S26
24710	1.37e-02	1.47e-04	-3.98	0.81367	-4.78e-01		
3900	1.37e-02	1.47e-04	3.98	0.81015	2.94e-01	KMO	kynurenine 3-monooxygenase (kynurenine 3-hydroxylase)
28242	1.38e-02	1.48e-04	3.98	0.80606	1.93e-01	FAM200A	family with sequence similarity 200 member A
2778	1.38e-02	1.48e-04	-3.98	0.80491	-5.14e-01		
25145	1.40e-02	1.51e-04	3.97	0.78897	3.16e-01	CSRNP1	cysteine and serine rich nuclear protein 1
6437	1.40e-02	1.51e-04	3.97	0.78389	1.86e-01		
1001	1.41e-02	1.52e-04	3.97	0.77772	2.95e-01	CDKN1B	cyclin dependent kinase inhibitor 1B
37156	1.41e-02	1.53e-04	3.97	0.77242	1.99e-01	MALT1	MALT1 paracaspase
44142	1.42e-02	1.54e-04	3.97	0.76574	2.86e-01		
28490	1.44e-02	1.56e-04	-3.96	0.75517	-2.38e-01	BCOR	BCL6 corepressor
2711	1.44e-02	1.57e-04	3.96	0.75167	2.71e-01	MTHFD1L	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1-like
20306	1.46e-02	1.59e-04	3.96	0.73727	2.61e-01	HK2	hexokinase 2
25713	1.46e-02	1.60e-04	3.96	0.73501	3.84e-01	HIF1A	hypoxia inducible factor 1 alpha subunit
31769	1.47e-02	1.62e-04	3.95	0.72223	3.95e-01	ITIH5	inter-alpha-trypsin inhibitor heavy chain family member 5
25238	1.47e-02	1.62e-04	3.95	0.72065	1.65e-01		
25778	1.47e-02	1.62e-04	3.95	0.71975	6.24e-01	KCNAB1	potassium voltage-gated channel subfamily A member regulatory beta subunit 1
12850	1.49e-02	1.64e-04	3.95	0.71036	1.92e-01	AFMID	arylformamidase
12613	1.49e-02	1.64e-04	3.95	0.70866	3.79e-01	CPE	carboxypeptidase E
26371	1.49e-02	1.65e-04	3.95	0.70688	1.74e-01	NAT6	N-acetyltransferase 6
25704	1.49e-02	1.67e-04	3.94	0.69636	3.73e-01	HIF1A	hypoxia inducible factor 1 alpha subunit
17397	1.49e-02	1.67e-04	-3.94	0.69538	-7.56e-01	SDC2	syndecan 2
27916	1.49e-02	1.67e-04	3.94	0.69448	2.11e-01	STARD5	StAR related lipid transfer domain containing 5
12388	1.49e-02	1.67e-04	-3.94	0.69447	-6.63e-01		
1561	1.50e-02	1.68e-04	3.94	0.69121	2.43e-01	ZFAT	zinc finger and AT-hook domain containing
14951	1.50e-02	1.68e-04	-3.94	0.68729	-6.01e-01		
4626	1.50e-02	1.68e-04	3.94	0.68726	4.34e-01	INHBA	inhibin beta A subunit
41284	1.50e-02	1.69e-04	-3.94	0.68113	-3.22e-01	FBXO32	F-box protein 32
40202	1.52e-02	1.71e-04	3.94	0.67062	2.23e-01	GGA2	golgi associated, gamma adaptin ear containing, ARF binding protein 2
26546	1.52e-02	1.72e-04	3.94	0.66905	2.88e-01	ESR1	estrogen receptor 1
5426	1.52e-02	1.72e-04	3.93	0.66627	3.27e-01	HIF1A-AS2///HIF1A	HIF1A antisense RNA 2///hypoxia inducible factor 1 alpha subunit
42990	1.52e-02	1.72e-04	3.93	0.66531	1.73e-01	SPAG4	sperm associated antigen 4
3265	1.52e-02	1.73e-04	-3.93	0.66309	-2.54e-01	IRF1	interferon regulatory factor 1
12664	1.52e-02	1.73e-04	3.93	0.66032	2.47e-01	NR3C1	nuclear receptor subfamily 3 group C member 1
5396	1.53e-02	1.75e-04	3.93	0.65126	5.96e-01	ITIH5	inter-alpha-trypsin inhibitor heavy chain family member 5
20282	1.54e-02	1.76e-04	3.93	0.64587	3.67e-01	HPSE	heparanase
43534	1.55e-02	1.77e-04	3.93	0.64057	3.45e-01	DLX3	distal-less homeobox 3
25955	1.56e-02	1.79e-04	3.92	0.63272	2.13e-01	AMZ2P1	archaelysin family metallopeptidase 2 pseudogene 1
10253	1.57e-02	1.80e-04	3.92	0.62487	1.65e-01		
35051	1.57e-02	1.81e-04	-3.92	0.62182	-6.15e-01		
39818	1.59e-02	1.84e-04	-3.92	0.60562	-5.54e-01	S100A14	S100 calcium binding protein A14
32295	1.61e-02	1.87e-04	3.91	0.59033	2.27e-01	GNL3L	G protein nucleolar 3 like
21834	1.61e-02	1.87e-04	-3.91	0.58985	-2.62e-01	IL6R	interleukin 6 receptor
1180	1.63e-02	1.90e-04	3.91	0.57822	2.26e-01		
43170	1.63e-02	1.90e-04	3.91	0.57613	2.30e-01	FANCA	Fanconi anemia complementation group A
39045	1.63e-02	1.90e-04	-3.91	0.57588	-6.43e-01		
43069	1.67e-02	1.96e-04	3.90	0.55049	2.01e-01	FCHSD2	FCH and double SH3 domains 2
32651	1.67e-02	1.96e-04	3.90	0.54618	1.99e-01		
9612	1.67e-02	1.97e-04	-3.90	0.54566	-5.13e-01		
18086	1.67e-02	1.97e-04	3.90	0.54501	1.10e-01		
33258	1.68e-02	1.97e-04	-3.90	0.54176	-2.10e-01	HES1	hes family bHLH transcription factor 1
31209	1.69e-02	1.99e-04	3.89	0.53436	2.22e-01		
11485	1.70e-02	2.00e-04	3.89	0.52808	1.57e-01	HAUS8	HAUS augmin like complex subunit 8
5790	1.70e-02	2.01e-04	-3.89	0.52559	-1.70e-01	ZNF232	zinc finger protein 232
2004	1.71e-02	2.02e-04	-3.89	0.5191	-5.74e-01		
17931	1.71e-02	2.03e-04	3.89	0.51494	2.29e-01	NR3C1	nuclear receptor subfamily 3 group C member 1
7338	1.72e-02	2.05e-04	3.88	0.50938	2.05e-01	CLASRP	CLK4 associating serine/arginine rich protein
36447	1.72e-02	2.05e-04	-3.88	0.50802	-1.34e-01	SMAD4	SMAD family member 4
11541	1.72e-02	2.06e-04	3.88	0.50487	1.49e-01		
24817	1.72e-02	2.06e-04	3.88	0.50341	2.66e-01	PFDN1	prefoldin subunit 1
6667	1.72e-02	2.06e-04	3.88	0.50259	2.34e-01	TTYH2	tweety family member 2
10013	1.72e-02	2.07e-04	3.88	0.49851	3.35e-01	HIF1A-AS2///HIF1A	HIF1A antisense RNA 2///hypoxia inducible factor 1 alpha subunit
28114	1.73e-02	2.08e-04	-3.88	0.49413	-1.81e-01	KDM3A	lysine demethylase 3A
5069	1.73e-02	2.09e-04	3.88	0.49056	2.30e-01	ARMC8	armadillo repeat containing 8
42708	1.74e-02	2.10e-04	-3.88	0.4866	-2.25e-01	PPP3CA	protein phosphatase 3 catalytic subunit alpha
24092	1.74e-02	2.10e-04	-3.88	0.48379	-1.48e-01	FBXL3	F-box and leucine rich repeat protein 3
19569	1.74e-02	2.11e-04	3.88	0.4801	1.82e-01	RGMA	repulsive guidance molecule family member a
42665	1.75e-02	2.12e-04	-3.87	0.47642	-2.58e-01	FBXO32	F-box protein 32
33190	1.75e-02	2.13e-04	3.87	0.47243	3.46e-01	HIF1A	hypoxia inducible factor 1 alpha subunit
