GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
401898	5.67e-03	1.79e-04	1.233	3.746419	4.619823	49.03	ZNF833P	zinc finger protein 833, pseudogene
26239	6.10e-03	1.94e-04	0.744	3.726766	2.77141	35680.57	LCE2B	late cornified envelope 2B
728403	6.13e-03	1.95e-04	1.343	3.72483	5.001192	70.66	TSPY8	testis specific protein Y-linked 8
119764	6.14e-03	1.97e-04	1.137	3.72327	4.23157	157.92	OR4X2	olfactory receptor family 4 subfamily X member 2
84305	6.39e-03	2.06e-04	1.323	-3.711968	-4.912309	16.02	PYM1	PYM homolog 1, exon junction complex associated factor
100287205	6.56e-03	2.13e-04	1.088	3.703574	4.028764	260.46	USP17L12	ubiquitin specific peptidase 17 like family member 12
29888	6.56e-03	2.12e-04	1.186	-3.70406	-4.394857	8.37	STRN4	striatin 4
388581	6.57e-03	2.14e-04	1.344	-3.702046	-4.976786	5.78	C1QTNF12	C1q and TNF related 12
118813	6.64e-03	2.17e-04	1.333	-3.698116	-4.930269	7.52	ZFYVE27	zinc finger FYVE-type containing 27
112267859	7.01e-03	2.30e-04	1.231	3.683585	4.533674	61.3	LOC112267859	putative aquaporin-7-like protein 3
277	7.05e-03	2.33e-04	1.088	3.680618	4.004444	30.62	AMY1B	amylase alpha 1B
645073	7.05e-03	2.33e-04	1.165	3.680112	4.286211	46.36	GAGE12G	G antigen 12G
162972	7.47e-03	2.48e-04	1.053	-3.664085	-3.859031	4.59	ZNF550	zinc finger protein 550
79091	7.89e-03	2.63e-04	1.141	3.649131	4.163283	44.07	METTL22	methyltransferase 22, Kin17 lysine
6164	8.00e-03	2.68e-04	1.318	-3.644457	-4.802574	7.72	RPL34	ribosomal protein L34
105370972	8.22e-03	2.77e-04	1.111	3.635815	4.037849	56.73	LOC105370972	uncharacterized LOC105370972
106632264	8.22e-03	2.78e-04	0.902	3.635441	3.27791	79.89	RNA28SN1	RNA, 28S ribosomal N1
109864272	8.24e-03	2.79e-04	0.906	3.633857	3.292822	78.47	RNA28SN4	RNA, 28S ribosomal N4
143502	8.47e-03	2.88e-04	1.419	3.625872	5.145744	186.63	OR52I2	olfactory receptor family 52 subfamily I member 2
401546	8.63e-03	2.95e-04	0.994	3.620052	3.599798	48.18	C9orf152	chromosome 9 open reading frame 152
201626	8.68e-03	2.97e-04	1.41	-3.617504	-5.099259	13.15	PDE12	phosphodiesterase 12
8812	8.89e-03	3.08e-04	1.535	-3.608662	-5.538937	16.9	CCNK	cyclin K
23536	8.89e-03	3.06e-04	1.413	-3.609902	-5.101484	10.47	ADAT1	adenosine deaminase tRNA specific 1
6523	8.89e-03	3.08e-04	1.232	-3.608382	-4.44621	6.06	SLC5A1	solute carrier family 5 member 1
247	9.13e-03	3.18e-04	1.707	3.600368	6.144119	876.65	ALOX15B	arachidonate 15-lipoxygenase type B
440686	9.14e-03	3.19e-04	1.093	3.599117	3.932694	101.21	H3-7	H3.7 histone (putative)
63874	9.22e-03	3.23e-04	1.371	-3.596057	-4.931953	12.76	ABHD4	abhydrolase domain containing 4, N-acyl phospholipase B
10001	9.29e-03	3.27e-04	1.362	-3.592843	-4.89421	43.61	MED6	mediator complex subunit 6
56052	9.29e-03	3.28e-04	1.296	-3.591929	-4.653351	6.19	ALG1	ALG1 chitobiosyldiphosphodolichol beta-mannosyltransferase
54855	9.42e-03	3.34e-04	1.605	-3.58706	-5.756205	17.17	TENT5C	terminal nucleotidyltransferase 5C
84869	9.42e-03	3.36e-04	1.302	-3.58601	-4.667908	18.34	CBR4	carbonyl reductase 4
11153	9.42e-03	3.36e-04	1.434	-3.585466	-5.139966	8.09	FICD	FIC domain protein adenylyltransferase
149708	9.43e-03	3.38e-04	0.885	3.584225	3.171522	1991.67	WFDC5	WAP four-disulfide core domain 5
128872	9.53e-03	3.43e-04	1.84	3.580633	6.589735	514.85	HMGB3P1	high mobility group box 3 pseudogene 1
109910382	9.74e-03	3.52e-04	0.899	3.573998	3.213529	82.87	RNA28SN3	RNA, 28S ribosomal N3
204	9.77e-03	3.54e-04	1.246	-3.57212	-4.452164	10.95	AK2	adenylate kinase 2
100008589	9.79e-03	3.56e-04	0.89	3.570677	3.177764	82.92	RNA28SN5	RNA, 28S ribosomal N5
8344	9.85e-03	3.60e-04	1.354	-3.568061	-4.830179	12.43	H2BC6	H2B clustered histone 6
109864282	1.01e-02	3.68e-04	0.91	3.561684	3.241407	77.65	RNA28SN2	RNA, 28S ribosomal N2
10671	1.04e-02	3.83e-04	1.628	-3.551361	-5.782299	61.56	DCTN6	dynactin subunit 6
1363	1.08e-02	3.99e-04	1.536	-3.540478	-5.436821	35.67	CPE	carboxypeptidase E
81061	1.08e-02	4.01e-04	1.325	3.539437	4.688854	52.27	OR11H1	olfactory receptor family 11 subfamily H member 1
162963	1.14e-02	4.25e-04	1.13	3.524033	3.982281	158.64	ZNF610	zinc finger protein 610
23341	1.15e-02	4.36e-04	0.952	-3.517338	-3.349486	21.34	DNAJC16	DnaJ heat shock protein family (Hsp40) member C16
221749	1.15e-02	4.36e-04	1.325	-3.51706	-4.659237	24.93	PXDC1	PX domain containing 1
8522	1.15e-02	4.32e-04	0.706	3.519826	2.486048	2748.4	GAS7	growth arrest specific 7
55713	1.15e-02	4.35e-04	1.538	3.518056	5.409386	149.77	ZNF334	zinc finger protein 334
339665	1.15e-02	4.36e-04	1.217	-3.517259	-4.280351	5.43	SLC35E4	solute carrier family 35 member E4
100505648	1.16e-02	4.40e-04	1.399	-3.515043	-4.917228	5.3	RAD51-AS1	RAD51 antisense RNA 1
7802	1.17e-02	4.46e-04	1.475	-3.511158	-5.177714	17.26	DNALI1	dynein axonemal light intermediate chain 1
100289087	1.17e-02	4.46e-04	1.265	3.510959	4.442024	58.86	TSPY10	testis specific protein Y-linked 10
26253	1.17e-02	4.48e-04	1.794	-3.509811	-6.295908	195.86	CLEC4E	C-type lectin domain family 4 member E
729447	1.19e-02	4.59e-04	1.112	3.503389	3.896643	121.35	GAGE2A	G antigen 2A
7258	1.20e-02	4.62e-04	1.256	3.501673	4.396933	54.56	TSPY1	testis specific protein Y-linked 1
1850	1.21e-02	4.68e-04	1.39	-3.498169	-4.86413	7.36	DUSP8	dual specificity phosphatase 8
54991	1.22e-02	4.77e-04	1.335	-3.493186	-4.662456	7.99	C1orf159	chromosome 1 open reading frame 159
109864271	1.22e-02	4.76e-04	0.873	3.493944	3.051008	107	RNA45SN4	RNA, 45S pre-ribosomal N4
219958	1.24e-02	4.84e-04	1.823	3.489344	6.359564	389.77	OR1S2	olfactory receptor family 1 subfamily S member 2
3663	1.25e-02	4.92e-04	1.428	-3.484986	-4.976819	8.37	IRF5	interferon regulatory factor 5
22985	1.25e-02	4.91e-04	1.267	-3.485528	-4.416163	28.75	ACIN1	apoptotic chromatin condensation inducer 1
4924	1.25e-02	4.91e-04	1.484	-3.485861	-5.17159	118.5	NUCB1	nucleobindin 1
124935	1.25e-02	4.96e-04	0.908	3.482952	3.161719	2794.08	SLC43A2	solute carrier family 43 member 2
23629	1.28e-02	5.10e-04	1.729	3.47522	6.008538	62.65	BRD7P3	bromodomain containing 7 pseudogene 3
54880	1.30e-02	5.20e-04	1.398	-3.470079	-4.849455	19.68	BCOR	BCL6 corepressor
10478	1.31e-02	5.24e-04	1.335	-3.468243	-4.630842	7.59	SLC25A17	solute carrier family 25 member 17
109864279	1.44e-02	5.80e-04	0.877	3.440878	3.016818	106.69	RNA45SN2	RNA, 45S pre-ribosomal N2
4291	1.45e-02	5.83e-04	1.249	-3.439481	-4.296913	8.67	MLF1	myeloid leukemia factor 1
55512	1.45e-02	5.86e-04	0.951	3.438179	3.268772	523.05	SMPD3	sphingomyelin phosphodiesterase 3
1809	1.46e-02	5.93e-04	1.509	-3.43481	-5.182531	13.51	DPYSL3	dihydropyrimidinase like 3
8520	1.50e-02	6.12e-04	1.468	-3.426269	-5.029773	20.56	HAT1	histone acetyltransferase 1
9907	1.50e-02	6.11e-04	1.401	-3.426768	-4.800256	9.47	AP5Z1	adaptor related protein complex 5 subunit zeta 1
342926	1.50e-02	6.15e-04	1.103	3.425056	3.777682	44.51	ZNF677	zinc finger protein 677
57211	1.51e-02	6.21e-04	1.555	-3.422176	-5.321	36.6	ADGRG6	adhesion G protein-coupled receptor G6
55142	1.52e-02	6.28e-04	1.316	-3.419325	-4.499604	10.8	HAUS2	HAUS augmin like complex subunit 2
100861532	1.55e-02	6.41e-04	0.863	3.413641	2.944521	111.07	RNA45SN5	RNA, 45S pre-ribosomal N5
54790	1.56e-02	6.48e-04	1.403	-3.410788	-4.78652	53.52	TET2	tet methylcytosine dioxygenase 2
5771	1.58e-02	6.56e-04	1.547	-3.407293	-5.270321	21.53	PTPN2	protein tyrosine phosphatase non-receptor type 2
134353	1.58e-02	6.58e-04	1.122	3.406413	3.823315	56	LSM11	LSM11, U7 small nuclear RNA associated
4048	1.59e-02	6.67e-04	1.708	-3.402946	-5.813662	70.97	LTA4H	leukotriene A4 hydrolase
8833	1.60e-02	6.74e-04	1.078	-3.39996	-3.665355	18.8	GMPS	guanine monophosphate synthase
5976	1.60e-02	6.73e-04	1.472	-3.400457	-5.006909	15.43	UPF1	UPF1 RNA helicase and ATPase
6874	1.61e-02	6.80e-04	1.294	-3.397479	-4.395542	5.17	TAF4	TATA-box binding protein associated factor 4
728395	1.61e-02	6.81e-04	1.308	3.397127	4.442623	53.43	TSPY4	testis specific protein Y-linked 4
10172	1.61e-02	6.85e-04	1.323	-3.395643	-4.491788	7.41	ZNF256	zinc finger protein 256
823	1.62e-02	6.92e-04	0.978	3.392921	3.317103	306.43	CAPN1	calpain 1
80821	1.62e-02	6.91e-04	1.376	-3.393138	-4.667713	17.92	DDHD1	DDHD domain containing 1
10949	1.63e-02	7.02e-04	1.425	-3.388948	-4.830168	26.23	HNRNPA0	heterogeneous nuclear ribonucleoprotein A0
497661	1.66e-02	7.13e-04	1.331	-3.384617	-4.503239	14	C18orf32	chromosome 18 open reading frame 32
100526842	1.67e-02	7.23e-04	1.33	-3.380724	-4.496784	13.94	RPL17-C18orf32	RPL17-C18orf32 readthrough
109910379	1.68e-02	7.27e-04	0.859	3.379099	2.902643	112.05	RNA45SN3	RNA, 45S pre-ribosomal N3
64591	1.70e-02	7.39e-04	1.306	3.374764	4.40859	51.38	TSPY2	testis specific protein Y-linked 2
6773	1.74e-02	7.58e-04	1.48	-3.36761	-4.983333	20.86	STAT2	signal transducer and activator of transcription 2
51427	1.76e-02	7.68e-04	1.524	-3.364071	-5.127286	92.33	ZNF107	zinc finger protein 107
55239	1.76e-02	7.70e-04	1.419	-3.363285	-4.772515	14.11	OGFOD1	2-oxoglutarate and iron dependent oxygenase domain containing 1
6503	1.77e-02	7.77e-04	1.637	-3.360901	-5.503025	17.84	SLA	Src like adaptor
386627	1.81e-02	8.00e-04	2.105	3.352713	7.056738	101.77	SAP30L-AS1	SAP30L antisense RNA 1 (head to head)
3779	1.81e-02	7.99e-04	1.197	3.353306	4.012613	65.57	KCNMB1	potassium calcium-activated channel subfamily M regulatory beta subunit 1
5989	1.81e-02	8.02e-04	1.318	-3.352052	-4.419297	20.07	RFX1	regulatory factor X1
353141	1.82e-02	8.08e-04	0.795	3.349916	2.662189	11669.89	LCE2D	late cornified envelope 2D
375719	1.83e-02	8.15e-04	1.341	3.347686	4.487722	61.78	AQP7P1	aquaporin 7 pseudogene 1
81168	1.83e-02	8.20e-04	1.132	3.345939	3.786264	135.03	OR8J3	olfactory receptor family 8 subfamily J member 3
139886	1.85e-02	8.30e-04	1.299	-3.342686	-4.34171	7.62	SPIN4	spindlin family member 4
9409	1.87e-02	8.40e-04	1.447	-3.339286	-4.831279	7.98	PEX16	peroxisomal biogenesis factor 16
100133991	1.91e-02	8.62e-04	1.307	3.332186	4.35556	41.65	MAP3K14-AS1	MAP3K14 antisense RNA 1
23583	1.95e-02	8.82e-04	1.595	-3.325583	-5.302646	11.79	SMUG1	single-strand-selective monofunctional uracil-DNA glycosylase 1
100289561	1.99e-02	9.04e-04	1.076	-3.318744	-3.572594	4.55	LOC100289561	uncharacterized LOC100289561
107985355	2.01e-02	9.14e-04	1.18	3.315601	3.913213	29.48	LOC107985355	uncharacterized LOC107985355
105373511	2.03e-02	9.29e-04	1.272	-3.311321	-4.212247	14.07	LOC105373511	uncharacterized LOC105373511
117159	2.03e-02	9.29e-04	1.588	3.311189	5.258903	570.34	DCD	dermcidin
100527963	2.03e-02	9.35e-04	1.444	-3.309453	-4.779622	14.04	PMF1-BGLAP	PMF1-BGLAP readthrough
57343	2.04e-02	9.41e-04	1.278	3.307491	4.228426	44.61	ZNF304	zinc finger protein 304
11342	2.09e-02	9.65e-04	1.51	-3.300433	-4.985263	175.4	RNF13	ring finger protein 13
56902	2.10e-02	9.76e-04	0.988	3.297495	3.257272	90.25	PNO1	partner of NOB1 homolog
353131	2.12e-02	9.86e-04	0.739	3.294389	2.435955	9582.43	LCE1A	late cornified envelope 1A
391195	2.12e-02	9.86e-04	1.731	3.294513	5.703431	611.41	OR2T33	olfactory receptor family 2 subfamily T member 33
1540	2.12e-02	9.92e-04	1.449	-3.292844	-4.77112	62.16	CYLD	CYLD lysine 63 deubiquitinase
6147	2.12e-02	9.95e-04	1.426	-3.291856	-4.6952	11.2	RPL23A	ribosomal protein L23a
51228	2.15e-02	1.01e-03	0.682	3.288051	2.243402	1014.88	GLTP	glycolipid transfer protein
2339	2.18e-02	1.03e-03	1.526	-3.28259	-5.009568	327.97	FNTA	farnesyltransferase, CAAX box, alpha
102723930	2.18e-02	1.03e-03	1.711	3.28268	5.617715	79.2	LOC102723930	
54867	2.19e-02	1.04e-03	1.491	-3.279877	-4.890539	38.58	TMEM214	transmembrane protein 214
3838	2.20e-02	1.05e-03	1.398	-3.278043	-4.583929	44.26	KPNA2	karyopherin subunit alpha 2
9219	2.22e-02	1.06e-03	1.291	-3.274823	-4.229259	29.1	MTA2	metastasis associated 1 family member 2
26682	2.22e-02	1.06e-03	1.332	3.273975	4.36015	177.13	OR4F4	olfactory receptor family 4 subfamily F member 4
23239	2.24e-02	1.08e-03	1.359	-3.270069	-4.444687	11.13	PHLPP1	PH domain and leucine rich repeat protein phosphatase 1
64421	2.25e-02	1.08e-03	1.297	3.267905	4.239614	140.44	DCLRE1C	DNA cross-link repair 1C
55421	2.26e-02	1.09e-03	1.169	-3.266236	-3.817213	40.69	NCBP3	nuclear cap binding subunit 3
81099	2.29e-02	1.11e-03	1.336	3.261614	4.35801	174.75	OR4F17	olfactory receptor family 4 subfamily F member 17
64285	2.31e-02	1.12e-03	1.441	-3.257536	-4.694228	7.15	RHBDF1	rhomboid 5 homolog 1
25799	2.31e-02	1.12e-03	1.429	-3.258073	-4.654726	15.83	ZNF324	zinc finger protein 324
127068	2.36e-02	1.15e-03	1.697	3.251354	5.516305	219.78	OR2T34	olfactory receptor family 2 subfamily T member 34
105379215	2.40e-02	1.17e-03	0.964	3.246165	3.129118	26.79	LOC105379215	
343173	2.41e-02	1.18e-03	1.698	3.242947	5.507084	222.26	OR2T3	olfactory receptor family 2 subfamily T member 3
23033	2.41e-02	1.18e-03	1.4	-3.243521	-4.541789	34	DOP1A	DOP1 leucine zipper like protein A
3447	2.41e-02	1.19e-03	1.559	3.241397	5.054259	269.11	IFNA13	interferon alpha 13
4704	2.41e-02	1.19e-03	1.335	-3.241224	-4.328173	44.63	NDUFA9	NADH:ubiquinone oxidoreductase subunit A9
2358	2.42e-02	1.20e-03	1.586	-3.23912	-5.138336	29.49	FPR2	formyl peptide receptor 2
51274	2.46e-02	1.22e-03	0.821	3.233399	2.65608	1047.84	KLF3	KLF transcription factor 3
390705	2.47e-02	1.23e-03	1.714	3.231827	5.5396	79.49	LOC390705	protein phosphatase 2 regulatory subunit B'', beta pseudogene
54148	2.54e-02	1.27e-03	1.391	-3.223716	-4.483945	25.64	MRPL39	mitochondrial ribosomal protein L39
441911	2.54e-02	1.27e-03	2.002	3.222321	6.449622	441.37	OR10J3	olfactory receptor family 10 subfamily J member 3
65992	2.55e-02	1.28e-03	1.444	-3.220692	-4.651615	65.93	DDRGK1	DDRGK domain containing 1
10793	2.55e-02	1.28e-03	1.077	3.219558	3.468136	50.55	ZNF273	zinc finger protein 273
342574	2.61e-02	1.31e-03	1.084	3.212703	3.481258	1629.55	KRT27	keratin 27
140464	2.70e-02	1.37e-03	1.947	3.201519	6.233481	585.19	PISRT1	PISRT1 lncRNA
22858	2.70e-02	1.37e-03	1.369	-3.20166	-4.381888	10.43	CILK1	ciliogenesis associated kinase 1
221927	2.70e-02	1.37e-03	1.29	-3.200021	-4.127299	8.01	BRAT1	BRCA1 associated ATM activator 1
285676	2.71e-02	1.38e-03	1.134	3.19874	3.62792	204.87	ZNF454	zinc finger protein 454
51264	2.73e-02	1.39e-03	1.378	-3.19611	-4.40544	24.57	MRPL27	mitochondrial ribosomal protein L27
57085	2.75e-02	1.41e-03	1.696	-3.193444	-5.416191	43.5	AGTRAP	angiotensin II receptor associated protein
106631777	2.80e-02	1.43e-03	0.849	3.187531	2.706509	115.14	RNA45SN1	RNA, 45S pre-ribosomal N1
23355	2.84e-02	1.46e-03	1.505	-3.18222	-4.78941	38.69	VPS8	VPS8 subunit of CORVET complex
79501	2.85e-02	1.47e-03	1.331	3.180606	4.232954	178.53	OR4F5	olfactory receptor family 4 subfamily F member 5
54933	2.88e-02	1.49e-03	1.488	-3.176698	-4.727061	25.31	RHBDL2	rhomboid like 2
2058	2.89e-02	1.50e-03	1.601	-3.174958	-5.083288	43.96	EPRS1	glutamyl-prolyl-tRNA synthetase 1
645961	2.90e-02	1.51e-03	1.111	3.17359	3.525947	108.89	SPATA31C2	SPATA31 subfamily C member 2
390916	2.90e-02	1.51e-03	1.371	-3.172807	-4.349164	8.03	NUDT19	nudix hydrolase 19
91647	2.91e-02	1.52e-03	1.435	-3.170612	-4.550108	7.58	ATPAF2	ATP synthase mitochondrial F1 complex assembly factor 2
644511	2.91e-02	1.53e-03	1.184	-3.16955	-3.753179	9.81	RPL13AP6	ribosomal protein L13a pseudogene 6
353132	2.92e-02	1.53e-03	0.756	3.168756	2.395162	26061.06	LCE1B	late cornified envelope 1B
192286	2.92e-02	1.54e-03	1.463	-3.167968	-4.633962	118.84	HIGD2A	HIG1 hypoxia inducible domain family member 2A
163051	2.97e-02	1.57e-03	1.3	3.162174	4.110817	43.06	ZNF709	zinc finger protein 709
7551	2.97e-02	1.57e-03	1.288	-3.161322	-4.071372	16.7	ZNF3	zinc finger protein 3
117177	2.97e-02	1.57e-03	1.383	-3.160716	-4.370567	21.1	RAB3IP	RAB3A interacting protein
100169989	3.06e-02	1.63e-03	1.688	3.151152	5.319551	132.51	DBIL5P2	diazepam binding inhibitor-like 5 pseudogene 2
729737	3.10e-02	1.66e-03	1.089	-3.14482	-3.425226	51.81	LOC729737	uncharacterized LOC729737
2241	3.10e-02	1.65e-03	1.308	-3.146052	-4.114183	8.8	FER	FER tyrosine kinase
7738	3.10e-02	1.68e-03	1.394	3.142505	4.379608	39.71	ZNF184	zinc finger protein 184
107984026	3.10e-02	1.67e-03	1.045	3.142923	3.285755	52.86	LOC107984026	replaced by ID 728005
80381	3.10e-02	1.67e-03	1.102	3.143808	3.463689	75.94	CD276	CD276 molecule
114132	3.10e-02	1.66e-03	1.109	3.144547	3.487077	178.48	SIGLEC11	sialic acid binding Ig like lectin 11
125919	3.10e-02	1.65e-03	1.081	3.14648	3.401375	83.13	ZNF543	zinc finger protein 543
134553	3.20e-02	1.73e-03	1.495	-3.13258	-4.681953	9.8	C5orf24	chromosome 5 open reading frame 24
2551	3.20e-02	1.74e-03	1.182	-3.131288	-3.700169	12.3	GABPA	GA binding protein transcription factor subunit alpha
79178	3.23e-02	1.76e-03	1.177	-3.128352	-3.682746	13.79	THTPA	thiamine triphosphatase
51588	3.26e-02	1.78e-03	1.398	-3.124673	-4.368447	9.43	PIAS4	protein inhibitor of activated STAT 4
55192	3.29e-02	1.80e-03	1.358	-3.120844	-4.238997	15.34	DNAJC17	DnaJ heat shock protein family (Hsp40) member C17
2086	3.34e-02	1.83e-03	1.506	-3.116462	-4.692395	24.58	ERV3-1	endogenous retrovirus group 3 member 1, envelope
55596	3.40e-02	1.87e-03	1.295	-3.109663	-4.02619	10.68	ZCCHC8	zinc finger CCHC-type containing 8
23253	3.40e-02	1.88e-03	1.372	-3.109102	-4.265982	112.58	ANKRD12	ankyrin repeat domain 12
3669	3.40e-02	1.89e-03	1.611	-3.107555	-5.007742	126.94	ISG20	interferon stimulated exonuclease gene 20
8481	3.40e-02	1.89e-03	1.569	-3.107643	-4.874714	14	OFD1	OFD1 centriole and centriolar satellite protein
26211	3.42e-02	1.90e-03	1.234	3.105509	3.832084	54.26	OR2F1	olfactory receptor family 2 subfamily F member 1
26269	3.43e-02	1.91e-03	1.585	-3.103846	-4.919115	24.43	FBXO8	F-box protein 8
22874	3.44e-02	1.93e-03	1.096	-3.100372	-3.39662	1.84	PLEKHA6	pleckstrin homology domain containing A6
54681	3.44e-02	1.92e-03	1.573	-3.101965	-4.879247	24.55	P4HTM	prolyl 4-hydroxylase, transmembrane
23586	3.44e-02	1.93e-03	1.847	-3.100581	-5.725813	89.29	RIGI	RNA sensor RIG-I
6838	3.44e-02	1.93e-03	1.332	-3.100918	-4.130247	14.57	SURF6	surfeit 6
7873	3.49e-02	1.96e-03	1.223	-3.095549	-3.78671	70.61	MANF	mesencephalic astrocyte derived neurotrophic factor
10288	3.50e-02	1.97e-03	1.459	-3.093966	-4.515349	25.28	LILRB2	leukocyte immunoglobulin like receptor B2
653061	3.60e-02	2.04e-03	1.654	3.084555	5.100598	149.64	GOLGA8S	golgin A8 family member S
7532	3.62e-02	2.05e-03	1.23	3.082475	3.792201	367.85	YWHAG	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein gamma
100874243	3.69e-02	2.10e-03	1.515	3.076133	4.661382	100.93	PRICKLE2-AS3	PRICKLE2 antisense RNA 3
574414	3.75e-02	2.14e-03	0.855	3.070621	2.626329	26756.35	PRR9	proline rich 9
55745	3.75e-02	2.14e-03	1.371	-3.070066	-4.209863	13.56	AP5M1	adaptor related protein complex 5 subunit mu 1
115752	3.75e-02	2.15e-03	1.446	3.068958	4.436786	45.6	DIS3L	DIS3 like exosome 3'-5' exoribonuclease
8450	3.80e-02	2.18e-03	1.594	-3.064665	-4.884431	78.04	CUL4B	cullin 4B
4122	3.84e-02	2.21e-03	1.704	-3.060338	-5.213686	52.88	MAN2A2	mannosidase alpha class 2A member 2
390113	3.88e-02	2.24e-03	1.131	3.056763	3.456682	124.08	OR4X1	olfactory receptor family 4 subfamily X member 1
1847	3.90e-02	2.25e-03	0.837	3.055016	2.557845	2037.15	DUSP5	dual specificity phosphatase 5
646652	3.91e-02	2.27e-03	1.294	3.051983	3.949605	252.35	LOC646652	integral membrane glycoprotein-like pseudogene
100132565	3.91e-02	2.27e-03	1.666	3.053061	5.085953	157.83	GOLGA8F	golgin A8 family member F
6929	3.91e-02	2.27e-03	1.474	-3.052001	-4.498091	18.62	TCF3	transcription factor 3
3113	3.92e-02	2.30e-03	0.807	3.049031	2.462047	3411.12	HLA-DPA1	major histocompatibility complex, class II, DP alpha 1
23235	3.92e-02	2.29e-03	1.258	-3.050231	-3.838618	8.67	SIK2	salt inducible kinase 2
56926	3.92e-02	2.29e-03	1.45	-3.049512	-4.423156	14.37	NCLN	nicalin
283768	3.92e-02	2.30e-03	1.669	3.04813	5.086544	168.47	GOLGA8G	golgin A8 family member G
30844	3.92e-02	2.31e-03	1.367	-3.04748	-4.165862	24.95	EHD4	EH domain containing 4
390264	3.97e-02	2.34e-03	1.566	3.043408	4.765644	165.27	OR10G4	olfactory receptor family 10 subfamily G member 4
167153	4.00e-02	2.37e-03	1.089	-3.039451	-3.309944	27.78	TENT2	terminal nucleotidyltransferase 2
107986696	4.00e-02	2.37e-03	1.322	-3.039768	-4.017069	20.74	LOC107986696	
353144	4.01e-02	2.38e-03	1.423	3.037728	4.32395	481.05	LCE3C	late cornified envelope 3C
83444	4.01e-02	2.39e-03	1.42	-3.037525	-4.314101	14.65	INO80B	INO80 complex subunit B
7458	4.01e-02	2.39e-03	0.607	3.037177	1.84447	2902.71	EIF4H	eukaryotic translation initiation factor 4H
7508	4.01e-02	2.40e-03	1.54	-3.036085	-4.674285	25.39	XPC	XPC complex subunit, DNA damage recognition and repair factor
100288687	4.01e-02	2.41e-03	1.172	3.034668	3.557748	109.68	DUX4	double homeobox 4
403313	4.01e-02	2.41e-03	1.235	-3.034451	-3.748904	8.75	PLPP6	phospholipid phosphatase 6
348093	4.01e-02	2.41e-03	1.535	-3.034586	-4.657134	9.34	RBPMS2	RNA binding protein, mRNA processing factor 2
1917	4.05e-02	2.44e-03	1.507	3.030559	4.566825	110.04	EEF1A2	eukaryotic translation elongation factor 1 alpha 2
5493	4.06e-02	2.45e-03	0.867	3.029288	2.626897	1660.95	PPL	periplakin
107986694	4.07e-02	2.47e-03	1.275	-3.027518	-3.860792	21.83	LOC107986694	
3034	4.07e-02	2.47e-03	1.045	3.027296	3.163513	2782.51	HAL	histidine ammonia-lyase
23332	4.10e-02	2.49e-03	1.425	-3.024017	-4.307893	49.2	CLASP1	cytoplasmic linker associated protein 1
56963	4.13e-02	2.52e-03	1.606	3.021477	4.851798	56.86	RGMA	repulsive guidance molecule BMP co-receptor a
4200	4.17e-02	2.55e-03	1.245	3.016982	3.755286	29.44	ME2	malic enzyme 2
6618	4.17e-02	2.55e-03	1.512	-3.017033	-4.56089	9.97	SNAPC2	small nuclear RNA activating complex polypeptide 2
390535	4.20e-02	2.58e-03	1.669	3.014255	5.031717	167.32	GOLGA8EP	golgin A8 family member E, pseudogene
79590	4.32e-02	2.66e-03	1.628	-3.004919	-4.892896	17.69	MRPL24	mitochondrial ribosomal protein L24
117289	4.35e-02	2.68e-03	1.686	-3.002653	-5.063833	516.88	TAGAP	T cell activation RhoGTPase activating protein
