ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
15549	1.05e-02	6.64e-05	4.0999275	1.52029	1.65e-01		
18893	1.05e-02	6.69e-05	4.0979696	1.51342	2.34e-01	ZBTB1	zinc finger and BTB domain containing 1
21725	1.06e-02	6.78e-05	-4.0944816	1.50119	-4.24e-01	PIM1	Pim-1 proto-oncogene, serine/threonine kinase
17860	1.11e-02	7.10e-05	4.082648	1.45975	2.69e-01		
29530	1.13e-02	7.25e-05	4.0773707	1.4413	2.83e-01		
24029	1.13e-02	7.29e-05	4.0760103	1.43655	7.83e-01	OSM	oncostatin M
37259	1.13e-02	7.30e-05	-4.0756349	1.43524	-2.33e-01	C5orf30	chromosome 5 open reading frame 30
7685	1.16e-02	7.57e-05	4.0661211	1.40204	4.87e-01	SIK1	salt inducible kinase 1
37598	1.16e-02	7.58e-05	4.0659688	1.40151	2.20e-01	PDE4A	phosphodiesterase 4A
24944	1.16e-02	7.61e-05	4.0649324	1.3979	1.83e-01	PTOV1-AS2	PTOV1 antisense RNA 2
28591	1.18e-02	7.78e-05	4.0590896	1.37754	1.66e-01		
40948	1.20e-02	7.93e-05	4.0542032	1.36054	2.98e-01		
35079	1.20e-02	7.97e-05	4.0530124	1.3564	3.44e-01		
26907	1.20e-02	7.99e-05	4.0522384	1.35371	2.40e-01	ZMIZ2	zinc finger MIZ-type containing 2
30994	1.21e-02	8.09e-05	4.0491333	1.34291	2.61e-01	KIAA0895L	KIAA0895 like
36722	1.21e-02	8.11e-05	4.0485676	1.34095	1.63e-01		
40210	1.22e-02	8.20e-05	-4.0454435	1.3301	-3.25e-01		
33278	1.22e-02	8.22e-05	4.044951	1.32839	1.75e-01	INPPL1	inositol polyphosphate phosphatase like 1
22967	1.22e-02	8.25e-05	4.0440047	1.3251	1.90e-01	TUBGCP6	tubulin gamma complex associated protein 6
15097	1.23e-02	8.32e-05	4.0416688	1.317	1.17e-01	AKAP8	A-kinase anchoring protein 8
13253	1.27e-02	8.66e-05	4.0312835	1.281	1.68e-01		
17025	1.30e-02	8.90e-05	4.0243129	1.25688	2.33e-01		
40952	1.30e-02	8.93e-05	4.0234567	1.25392	3.29e-01	CIRBP	cold inducible RNA binding protein
23957	1.33e-02	9.17e-05	4.0164021	1.22955	2.51e-01	TP53INP2	tumor protein p53 inducible nuclear protein 2
42596	1.33e-02	9.18e-05	4.0161547	1.2287	2.10e-01	MFSD12	major facilitator superfamily domain containing 12
27812	1.34e-02	9.29e-05	4.0130684	1.21805	2.96e-01		
12532	1.35e-02	9.36e-05	4.0111829	1.21154	4.47e-01	ERRFI1	ERBB receptor feedback inhibitor 1
39701	1.35e-02	9.38e-05	-4.0107345	1.21	-1.26e-01	NDFIP1	Nedd4 family interacting protein 1
29098	1.35e-02	9.41e-05	4.0097245	1.20651	1.42e-01	NRXN1	neurexin 1
2594	1.35e-02	9.44e-05	4.0090109	1.20405	3.32e-01		
35549	1.36e-02	9.55e-05	4.0059028	1.19334	2.10e-01	ZNF814	zinc finger protein 814
17039	1.37e-02	9.61e-05	4.0042029	1.18749	2.39e-01		
5903	1.37e-02	9.66e-05	4.0029777	1.18327	2.15e-01	RGPD1	RANBP2-like and GRIP domain containing 1
17555	1.39e-02	9.84e-05	3.9980347	1.16626	1.86e-01	KIAA0226L	KIAA0226 like
15808	1.39e-02	9.90e-05	3.9965345	1.1611	1.99e-01	GPATCH2L	G-patch domain containing 2 like
21941	1.40e-02	9.97e-05	3.994653	1.15463	1.24e-01	PRPF4	pre-mRNA processing factor 4
28698	1.40e-02	9.98e-05	3.9944043	1.15378	2.53e-01	UBAP1L	ubiquitin associated protein 1 like
35109	1.40e-02	1.01e-04	-3.9924194	1.14695	-2.21e-01	ZNF217	zinc finger protein 217
22253	1.40e-02	1.01e-04	3.991954	1.14536	3.68e-01		
42036	1.40e-02	1.01e-04	3.9907181	1.14111	1.66e-01	ZNF276	zinc finger protein 276
42274	1.40e-02	1.01e-04	3.9900495	1.13881	2.56e-01		
35716	1.44e-02	1.05e-04	3.9816942	1.11015	3.40e-01		
20293	1.44e-02	1.05e-04	3.9810257	1.10785	1.44e-01	ECHDC2	enoyl-CoA hydratase domain containing 2
23483	1.46e-02	1.07e-04	3.9762749	1.09158	2.31e-01		
30078	1.49e-02	1.09e-04	3.9708437	1.07299	1.81e-01	NOC2L	NOC2 like nucleolar associated transcriptional repressor
4182	1.49e-02	1.10e-04	3.9696922	1.06905	3.42e-01	D2HGDH	D-2-hydroxyglutarate dehydrogenase
19374	1.51e-02	1.11e-04	3.9659851	1.05638	3.90e-01		
34376	1.51e-02	1.12e-04	-3.9649272	1.05276	-1.26	TFF3	trefoil factor 3
14519	1.51e-02	1.12e-04	3.963543	1.04803	6.26e-01	CXADR	coxsackie virus and adenovirus receptor
25811	1.54e-02	1.15e-04	3.9570611	1.02591	4.26e-01	VEGFA	vascular endothelial growth factor A
14236	1.54e-02	1.15e-04	3.9564205	1.02372	2.38e-01		
14278	1.54e-02	1.16e-04	3.9560442	1.02244	2.53e-01	DZIP1L	DAZ interacting zinc finger protein 1 like
37574	1.61e-02	1.21e-04	3.9446843	0.98374	1.52e-01		
13179	1.62e-02	1.22e-04	-3.9416146	0.9733	-2.03e-01	KBTBD8	kelch repeat and BTB domain containing 8
15884	1.62e-02	1.22e-04	-3.9409282	0.97097	-1.14e-01	WDR31	WD repeat domain 31
27464	1.62e-02	1.23e-04	3.9403442	0.96898	2.76e-01		
36157	1.67e-02	1.27e-04	3.9302553	0.93472	1.89e-01		
33656	1.67e-02	1.27e-04	3.9301917	0.9345	2.26e-01	CCDC84	coiled-coil domain containing 84
4698	1.68e-02	1.28e-04	-3.9289033	0.93013	-2.54e-01	ST3GAL6	ST3 beta-galactoside alpha-2,3-sialyltransferase 6
5075	1.69e-02	1.29e-04	-3.9261118	0.92067	-3.29e-01	ID2	inhibitor of DNA binding 2, HLH protein
15333	1.71e-02	1.31e-04	3.9226842	0.90906	3.52e-01		
22352	1.73e-02	1.34e-04	3.9176129	0.89189	2.70e-01	GNA13	G protein subunit alpha 13
13877	1.79e-02	1.38e-04	3.9086185	0.86148	4.33e-01	NAMPT	nicotinamide phosphoribosyltransferase
7264	1.79e-02	1.40e-04	3.9060824	0.85292	2.13e-01		
37245	1.79e-02	1.40e-04	3.9059715	0.85254	1.52e-01		
31525	1.79e-02	1.40e-04	3.9059514	0.85248	1.74e-01	ZMYND15	zinc finger MYND-type containing 15
27874	1.79e-02	1.40e-04	3.905359	0.85048	3.93e-01	LENG8	leukocyte receptor cluster member 8
24817	1.80e-02	1.42e-04	3.9022222	0.83989	2.30e-01	PFDN1	prefoldin subunit 1
32039	1.80e-02	1.42e-04	3.9016937	0.83811	2.00e-01	POLM	DNA polymerase mu
3648	1.81e-02	1.43e-04	3.8988746	0.82861	2.21e-01		
15806	1.81e-02	1.44e-04	-3.8985254	0.82743	-1.56e-01	CCDC112	coiled-coil domain containing 112
6905	1.81e-02	1.44e-04	3.8976238	0.82439	4.63e-01	C8A	complement component 8 alpha subunit
22525	1.81e-02	1.44e-04	3.8975881	0.82427	2.68e-01		
17082	1.81e-02	1.45e-04	3.8966426	0.82108	1.31e-01	GRIPAP1	GRIP1 associated protein 1
18377	1.81e-02	1.45e-04	3.8960126	0.81896	1.92e-01	RARA-AS1	RARA antisense RNA 1
23812	1.81e-02	1.45e-04	3.8957464	0.81807	2.63e-01	TMC8	transmembrane channel like 8
17312	1.82e-02	1.47e-04	3.8927049	0.80782	2.52e-01	LINC01000	long intergenic non-protein coding RNA 1000
31956	1.82e-02	1.47e-04	3.8924866	0.80709	2.03e-01		
7178	1.82e-02	1.47e-04	3.8923501	0.80663	1.36e-01	ZNF540	zinc finger protein 540
10253	1.83e-02	1.48e-04	3.8899957	0.79871	1.29e-01		
8108	1.83e-02	1.49e-04	3.888218	0.79273	2.44e-01	DBR1	debranching RNA lariats 1
15678	1.83e-02	1.49e-04	3.8881873	0.79262	1.31e-01		
22638	1.84e-02	1.51e-04	-3.8852539	0.78276	-3.74e-01	GADD45B	growth arrest and DNA damage inducible beta
37772	1.84e-02	1.52e-04	3.883919	0.77828	1.40e-01	SZT2	seizure threshold 2 homolog (mouse)
28436	1.84e-02	1.52e-04	3.8831097	0.77556	1.63e-01	LY6G5B	lymphocyte antigen 6 complex, locus G5B
23870	1.84e-02	1.53e-04	3.8817944	0.77114	1.20e-01	POMT1	protein O-mannosyltransferase 1
2472	1.84e-02	1.53e-04	3.8813785	0.76974	2.80e-01	FAM156A	family with sequence similarity 156 member A
43059	1.84e-02	1.54e-04	-3.8807236	0.76754	-2.26e-01	FZD5	frizzled class receptor 5
35411	1.84e-02	1.54e-04	-3.8806396	0.76726	-2.01e-01		
27768	1.84e-02	1.54e-04	3.8805706	0.76703	3.29e-01	JMJD7-PLA2G4B	JMJD7-PLA2G4B readthrough
23294	1.85e-02	1.54e-04	3.8792239	0.76251	1.14e-01	SCAND2P	SCAN domain containing 2 pseudogene
42608	1.86e-02	1.56e-04	3.8761859	0.75231	2.34e-01		
19466	1.86e-02	1.56e-04	3.8759411	0.75149	5.08e-01	PLK2	polo like kinase 2
3535	1.86e-02	1.57e-04	3.8751683	0.7489	1.77e-01	B4GALT5	beta-1,4-galactosyltransferase 5
38908	1.87e-02	1.58e-04	-3.8734545	0.74315	-1.73e-01	TANK	TRAF family member associated NFKB activator
40268	1.87e-02	1.58e-04	3.87305	0.7418	3.31e-01		
8861	1.87e-02	1.59e-04	3.8720648	0.7385	2.56e-01	MAP3K8	mitogen-activated protein kinase kinase kinase 8
41416	1.87e-02	1.59e-04	3.8714238	0.73635	1.72e-01	PROCA1	protein interacting with cyclin A1
17103	1.87e-02	1.59e-04	3.8709257	0.73468	1.93e-01	EPM2AIP1	EPM2A interacting protein 1
41713	1.88e-02	1.61e-04	-3.8679418	0.72468	-2.05e-01	CCDC112	coiled-coil domain containing 112
21697	1.91e-02	1.64e-04	3.8632351	0.70893	1.26e-01		
18630	1.92e-02	1.65e-04	3.8613263	0.70254	1.61e-01		
41997	1.93e-02	1.67e-04	3.8588832	0.69438	1.33e-01	PPP6R2	protein phosphatase 6 regulatory subunit 2
16885	1.93e-02	1.67e-04	3.8581506	0.69193	1.86e-01	GGA2	golgi associated, gamma adaptin ear containing, ARF binding protein 2
10703	1.93e-02	1.68e-04	3.8572955	0.68907	1.02e-01	IQCF2	IQ motif containing F2
13829	1.94e-02	1.68e-04	3.8561372	0.6852	1.63e-01	CDC37	cell division cycle 37
36388	1.94e-02	1.69e-04	-3.8548172	0.68079	-1.74e-01		
13558	1.97e-02	1.72e-04	3.8503175	0.66577	2.79e-01		
26245	2.00e-02	1.75e-04	3.8451582	0.64857	1.39e-01		
7330	2.01e-02	1.77e-04	3.8429192	0.64111	2.51e-01	ENGASE	endo-beta-N-acetylglucosaminidase
23672	2.01e-02	1.77e-04	3.8423633	0.63926	3.88e-01		
2158	2.01e-02	1.78e-04	3.841734	0.63716	2.15e-01	PLAGL1	PLAG1 like zinc finger 1
1766	2.01e-02	1.78e-04	3.8409315	0.63449	2.12e-01	TP53I3	tumor protein p53 inducible protein 3
17628	2.03e-02	1.80e-04	3.8387944	0.62738	5.18e-01	SAMSN1	SAM domain, SH3 domain and nuclear localization signals 1
13992	2.03e-02	1.80e-04	3.8381096	0.6251	1.43e-01		
15823	2.03e-02	1.82e-04	-3.8357934	0.61739	-1.68e-01	CCDC121	coiled-coil domain containing 121
23164	2.03e-02	1.82e-04	3.8357565	0.61727	2.49e-01	SAPCD1	suppressor APC domain containing 1
36413	2.04e-02	1.83e-04	3.8338664	0.61098	2.13e-01	URB2	URB2 ribosome biogenesis 2 homolog (S. cerevisiae)
15531	2.05e-02	1.84e-04	3.8315434	0.60326	2.13e-01		
44936	2.06e-02	1.85e-04	3.8301726	0.59871	1.83e-01	DXO	decapping exoribonuclease
18744	2.06e-02	1.86e-04	3.8293535	0.59599	2.42e-01	NPLOC4	NPL4 homolog, ubiquitin recognition factor
20515	2.06e-02	1.86e-04	3.8292629	0.59569	1.69e-01		
39848	2.06e-02	1.86e-04	3.8285	0.59315	5.21e-01	OPRK1	opioid receptor kappa 1
43020	2.06e-02	1.88e-04	3.8269395	0.58797	2.82e-01		
18440	2.06e-02	1.88e-04	3.8265127	0.58655	2.00e-01		
8578	2.07e-02	1.89e-04	3.8253453	0.58268	1.55e-01		
37253	2.09e-02	1.92e-04	3.8205642	0.56682	2.48e-01	CIITA	class II major histocompatibility complex transactivator
30908	2.09e-02	1.92e-04	3.8203991	0.56627	1.82e-01	TYK2	tyrosine kinase 2
37654	2.11e-02	1.94e-04	-3.8177594	0.55752	-2.00e-01		
34665	2.11e-02	1.95e-04	3.8166845	0.55396	2.39e-01	RASSF5	Ras association domain family member 5
19506	2.11e-02	1.95e-04	3.8161443	0.55217	2.13e-01	LOC100288069	uncharacterized LOC100288069
28514	2.11e-02	1.96e-04	-3.8152774	0.5493	-1.25	TFF3	trefoil factor 3
14734	2.12e-02	1.97e-04	3.8137751	0.54433	1.81e-01	ZNF493	zinc finger protein 493
28327	2.12e-02	1.98e-04	3.8128421	0.54124	1.68e-01		
10938	2.12e-02	1.98e-04	3.8125968	0.54043	2.30e-01		
2543	2.15e-02	2.01e-04	-3.808327	0.5263	-3.40e-01	CDC42EP3	CDC42 effector protein 3
7885	2.15e-02	2.02e-04	3.8075476	0.52373	5.44e-01	TSPEAR-AS2	TSPEAR antisense RNA 2
36074	2.19e-02	2.06e-04	3.8013145	0.50314	1.26e-01		
7864	2.20e-02	2.07e-04	3.8006143	0.50082	1.56e-01		
10277	2.22e-02	2.10e-04	3.7969562	0.48875	1.90e-01	JDP2	Jun dimerization protein 2
4632	2.22e-02	2.10e-04	3.7961831	0.4862	3.40e-01	LOC100132217	uncharacterized LOC100132217
2431	2.22e-02	2.11e-04	3.7951742	0.48288	2.77e-01	C1orf132	chromosome 1 open reading frame 132
5194	2.22e-02	2.11e-04	3.7946245	0.48106	1.72e-01	PARVG	parvin gamma
2712	2.26e-02	2.15e-04	3.7900409	0.46596	1.77e-01	FAM131A	family with sequence similarity 131 member A
21610	2.26e-02	2.16e-04	3.789165	0.46308	3.57e-01	ZNF503	zinc finger protein 503
17173	2.26e-02	2.16e-04	3.788417	0.46061	3.27e-01	RAB20	RAB20, member RAS oncogene family
10496	2.27e-02	2.19e-04	3.7852443	0.45017	3.03e-01	LDLRAD4	low density lipoprotein receptor class A domain containing 4
2845	2.27e-02	2.19e-04	3.7850581	0.44956	2.57e-01	MYO7B	myosin VIIB
36044	2.27e-02	2.19e-04	3.784878	0.44897	1.71e-01	SLC25A28	solute carrier family 25 member 28
5412	2.28e-02	2.20e-04	3.7836788	0.44502	2.19e-01	ENO3	enolase 3
4636	2.28e-02	2.21e-04	3.7827312	0.4419	1.77e-01		
5307	2.28e-02	2.22e-04	-3.7819015	0.43918	-1.55e-01	YEATS4	YEATS domain containing 4
36321	2.28e-02	2.22e-04	-3.7817474	0.43867	-3.32e-01	MYC	v-myc avian myelocytomatosis viral oncogene homolog
11235	2.29e-02	2.24e-04	-3.7792584	0.43049	-2.50e-01	ST3GAL6	ST3 beta-galactoside alpha-2,3-sialyltransferase 6
42367	2.29e-02	2.24e-04	3.7790012	0.42964	1.81e-01	NPEPL1	aminopeptidase-like 1
44598	2.30e-02	2.25e-04	3.7775785	0.42497	3.10e-01	WIPI1	WD repeat domain, phosphoinositide interacting 1
21033	2.30e-02	2.26e-04	3.776393	0.42108	1.66e-01	FAM160A2	family with sequence similarity 160 member A2
32137	2.31e-02	2.27e-04	3.7753947	0.4178	2.02e-01	OXSR1	oxidative stress responsive 1
37003	2.37e-02	2.34e-04	3.7671513	0.39076	2.63e-01	CLASRP	CLK4 associating serine/arginine rich protein
34129	2.37e-02	2.34e-04	3.7668669	0.38983	2.37e-01	LDLRAD4	low density lipoprotein receptor class A domain containing 4
24413	2.39e-02	2.36e-04	3.7641162	0.38082	3.42e-01	LINC01000	long intergenic non-protein coding RNA 1000
10921	2.41e-02	2.39e-04	-3.760883	0.37023	-1.74e-01	LPAR1	lysophosphatidic acid receptor 1
9400	2.44e-02	2.43e-04	3.7570711	0.35776	1.81e-01		
24695	2.45e-02	2.44e-04	3.7551265	0.35141	1.23	SCGB3A1	secretoglobin family 3A member 1
6190	2.45e-02	2.46e-04	3.7536125	0.34646	1.54e-01		
40881	2.45e-02	2.46e-04	3.7534618	0.34597	1.45e-01	POLR3E	RNA polymerase III subunit E
5218	2.45e-02	2.47e-04	3.7527295	0.34357	3.13e-01	KCNQ1OT1	KCNQ1 opposite strand/antisense transcript 1 (non-protein coding)
17820	2.45e-02	2.48e-04	3.7511872	0.33854	2.39e-01		
20048	2.45e-02	2.48e-04	3.7511274	0.33834	1.91e-01	ARHGAP30	Rho GTPase activating protein 30
34709	2.45e-02	2.48e-04	3.7510625	0.33813	2.27e-01		
21186	2.46e-02	2.49e-04	3.7497372	0.3338	2.43e-01	ZNF552	zinc finger protein 552
16042	2.46e-02	2.49e-04	3.7497308	0.33378	1.21e-01	MRPS5	mitochondrial ribosomal protein S5
3790	2.46e-02	2.50e-04	3.7489746	0.33131	2.01e-01		
16333	2.50e-02	2.55e-04	3.743951	0.31492	1.76e-01		
23050	2.51e-02	2.57e-04	3.7411197	0.30569	1.61e-01		
32475	2.51e-02	2.57e-04	-3.7409522	0.30515	-1.83e-01	KRCC1	lysine rich coiled-coil 1
15446	2.52e-02	2.58e-04	3.7398363	0.30151	1.29e-01	NDST2	N-deacetylase and N-sulfotransferase 2
7935	2.52e-02	2.60e-04	3.7385416	0.2973	2.83e-01	NABP1	nucleic acid binding protein 1
28805	2.57e-02	2.65e-04	3.7332084	0.27994	2.80e-01	GK	glycerol kinase
40681	2.59e-02	2.68e-04	3.7298468	0.26901	1.08e-01	C1orf35	chromosome 1 open reading frame 35
7075	2.63e-02	2.72e-04	3.7259643	0.25639	2.11e-01	JAML	junction adhesion molecule like
8822	2.64e-02	2.75e-04	3.722699	0.24579	2.87e-01	SMG1P5	SMG1P5, nonsense mediated mRNA decay associated PI3K related kinase pseudogene 5
28329	2.64e-02	2.75e-04	3.7226221	0.24554	2.09e-01		
11178	2.64e-02	2.75e-04	3.7224171	0.24488	1.38e-01	ZBTB48	zinc finger and BTB domain containing 48
29426	2.68e-02	2.79e-04	-3.718404	0.23186	-1.15e-01	FEM1C	fem-1 homolog C
8447	2.71e-02	2.83e-04	3.7144018	0.21889	1.13e-01	RUSC1-AS1	RUSC1 antisense RNA 1
34846	2.71e-02	2.84e-04	3.7136451	0.21644	2.09e-01	DUSP16	dual specificity phosphatase 16
2618	2.77e-02	2.93e-04	3.7056616	0.19061	2.09e-01	ZMIZ2	zinc finger MIZ-type containing 2
17258	2.77e-02	2.93e-04	3.7056423	0.19055	1.80e-01		
35888	2.77e-02	2.93e-04	-3.7055532	0.19026	-2.85e-01	SPRY2	sprouty RTK signaling antagonist 2
14264	2.77e-02	2.93e-04	3.7051421	0.18893	1.85e-01		
38655	2.78e-02	2.95e-04	3.7036772	0.1842	2.37e-01		
14908	2.78e-02	2.96e-04	3.7029227	0.18176	2.39e-01		
23841	2.79e-02	2.97e-04	3.701113	0.17591	1.58e-01		
15297	2.79e-02	2.98e-04	3.700723	0.17465	1.25e-01		
7311	2.80e-02	3.00e-04	3.6991893	0.1697	2.00e-01	ACO1	aconitase 1
51	2.81e-02	3.01e-04	3.6978762	0.16546	2.94e-01		
10568	2.84e-02	3.04e-04	3.6948022	0.15554	2.01e-01		
44642	2.85e-02	3.06e-04	3.692864	0.1493	1.92e-01		
35951	2.88e-02	3.10e-04	-3.6896923	0.13907	-1.64e-01	NUDT4	nudix hydrolase 4
15523	2.90e-02	3.13e-04	3.6867917	0.12973	1.66e-01	PAN2	PAN2 poly(A) specific ribonuclease subunit
42463	2.93e-02	3.18e-04	3.682607	0.11627	2.88e-01	LINC01000	long intergenic non-protein coding RNA 1000
10231	2.93e-02	3.19e-04	-3.6821219	0.11471	-2.90e-01	ID2	inhibitor of DNA binding 2, HLH protein
42409	2.93e-02	3.19e-04	3.6813489	0.11222	2.32e-01		
34575	2.93e-02	3.20e-04	3.6811391	0.11155	2.01e-01		
32439	2.93e-02	3.21e-04	-3.6803692	0.10907	-1.70e-01		
13538	2.93e-02	3.21e-04	3.6802201	0.10859	1.50e-01	MTHFD1	methylenetetrahydrofolate dehydrogenase, cyclohydrolase and formyltetrahydrofolate synthetase 1
2141	2.93e-02	3.21e-04	3.6797763	0.10717	2.56e-01	LINC01000	long intergenic non-protein coding RNA 1000
19616	2.93e-02	3.22e-04	3.6793738	0.10587	1.87e-01	HDAC10	histone deacetylase 10
34133	2.94e-02	3.23e-04	-3.6781116	0.10182	-1.16e-01	TCEANC	transcription elongation factor A N-terminal and central domain containing
16712	2.98e-02	3.29e-04	3.6734657	0.0869	2.05e-01	MC1R	melanocortin 1 receptor
17032	2.99e-02	3.30e-04	3.6724762	0.08372	2.73e-01		
38728	3.00e-02	3.32e-04	3.6710969	0.0793	2.58e-01	CMTM7	CKLF like MARVEL transmembrane domain containing 7
42536	3.01e-02	3.33e-04	3.6697346	0.07493	3.17e-01	LOC105376714///SLC30A4	uncharacterized LOC105376714///solute carrier family 30 member 4
42990	3.03e-02	3.37e-04	3.6666586	0.06507	1.36e-01	SPAG4	sperm associated antigen 4
6952	3.04e-02	3.38e-04	-3.6653201	0.06078	-2.26e-01	RHOU	ras homolog family member U
14891	3.07e-02	3.42e-04	3.6621497	0.05063	1.18e-01		
28018	3.07e-02	3.44e-04	3.6607747	0.04622	1.86e-01	DHX58	DEXH-box helicase 58
39634	3.07e-02	3.44e-04	-3.6606308	0.04576	-5.01e-01		
23124	3.09e-02	3.46e-04	-3.658904	0.04024	-2.14e-01		
29484	3.17e-02	3.56e-04	-3.6509724	0.01489	-1.58e-01	PIBF1	progesterone immunomodulatory binding factor 1
22474	3.17e-02	3.57e-04	3.6506797	0.01395	2.10e-01	CCNL2	cyclin L2
24443	3.22e-02	3.63e-04	3.645834	-0.00151	2.43e-01	LINC01000	long intergenic non-protein coding RNA 1000
22867	3.22e-02	3.65e-04	3.6445362	-0.00565	1.94e-01	TNRC6C-AS1	TNRC6C antisense RNA 1
23734	3.22e-02	3.65e-04	3.6440319	-0.00726	2.22e-01		
42905	3.23e-02	3.67e-04	-3.6426147	-0.01177	-1.75e-01	VANGL1	VANGL planar cell polarity protein 1
23232	3.25e-02	3.70e-04	3.6404602	-0.01864	2.89e-01	LINC-PINT	long intergenic non-protein coding RNA, p53 induced transcript
5960	3.29e-02	3.76e-04	3.6363504	-0.03172	1.52e-01	ACOT9	acyl-CoA thioesterase 9
15211	3.29e-02	3.76e-04	3.6358382	-0.03335	1.50e-01	CEP164	centrosomal protein 164
23128	3.30e-02	3.77e-04	3.635052	-0.03586	2.14e-01	SCAPER	S-phase cyclin A associated protein in the ER
26201	3.30e-02	3.78e-04	3.6344554	-0.03775	1.28e-01	MFSD14B	major facilitator superfamily domain containing 14B
10684	3.32e-02	3.82e-04	3.6316062	-0.04681	1.29e-01	SECISBP2	SECIS binding protein 2
10384	3.32e-02	3.82e-04	3.6316015	-0.04683	5.32e-01	VEGFA	vascular endothelial growth factor A
29015	3.33e-02	3.84e-04	3.6300772	-0.05167	1.56e-01	ACAA1	acetyl-CoA acyltransferase 1
1492	3.36e-02	3.88e-04	3.6273955	-0.06019	5.00e-01	PDE4B	phosphodiesterase 4B
27333	3.36e-02	3.89e-04	3.62674	-0.06228	1.88e-01		
23479	3.37e-02	3.91e-04	3.6252139	-0.06712	2.07e-01	STX4	syntaxin 4
34776	3.40e-02	3.95e-04	-3.6222345	-0.07658	-2.35e-01	KNSTRN	kinetochore localized astrin/SPAG5 binding protein
17017	3.41e-02	3.98e-04	3.6203979	-0.0824	2.61e-01		
20666	3.41e-02	3.98e-04	-3.6201319	-0.08324	-1.80e-01	B3GNT2	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 2
20426	3.41e-02	3.98e-04	3.6201118	-0.08331	1.56e-01	RCC2	regulator of chromosome condensation 2
17634	3.41e-02	3.99e-04	3.6194933	-0.08527	1.34e-01	SLC5A6	solute carrier family 5 member 6
2562	3.42e-02	4.01e-04	3.6180863	-0.08973	2.58e-01	CRIPAK	cysteine rich PAK1 inhibitor
31187	3.42e-02	4.02e-04	3.6173938	-0.09192	3.18e-01		
30303	3.44e-02	4.05e-04	3.6150759	-0.09927	1.32e-01	COPE	coatomer protein complex subunit epsilon
30873	3.46e-02	4.08e-04	3.6130558	-0.10566	1.79e-01	CHTF18	chromosome transmission fidelity factor 18
6091	3.49e-02	4.13e-04	3.6098648	-0.11576	1.34e-01		
1855	3.49e-02	4.13e-04	3.609346	-0.1174	1.43e-01		
42322	3.49e-02	4.15e-04	3.6084191	-0.12033	1.83e-01		
13249	3.49e-02	4.15e-04	3.608114	-0.1213	1.42e-01	PPIAL4A	peptidylprolyl isomerase A like 4A
7313	3.50e-02	4.18e-04	-3.606375	-0.12679	-3.12e-01	MYC	v-myc avian myelocytomatosis viral oncogene homolog
31341	3.50e-02	4.18e-04	3.6062283	-0.12726	3.63e-01	NAMPT	nicotinamide phosphoribosyltransferase
3818	3.53e-02	4.22e-04	3.6034933	-0.1359	1.65e-01		
37873	3.55e-02	4.24e-04	3.6019241	-0.14085	2.91e-01	EXOC3	exocyst complex component 3
11764	3.55e-02	4.26e-04	3.6008728	-0.14417	2.68e-01	NABP1	nucleic acid binding protein 1
42678	3.55e-02	4.27e-04	3.6001878	-0.14633	1.47e-01	POMT1	protein O-mannosyltransferase 1
3905	3.56e-02	4.29e-04	3.598792	-0.15074	1.54e-01	LOC100506191	uncharacterized LOC100506191
11778	3.58e-02	4.31e-04	3.5973694	-0.15523	1.56e-01		
11796	3.61e-02	4.36e-04	3.5943033	-0.16489	2.25e-01	RCN3	reticulocalbin 3
5865	3.63e-02	4.39e-04	3.5923991	-0.17089	1.94e-01		
33318	3.63e-02	4.40e-04	-3.5918349	-0.17267	-2.47e-01	ST3GAL6	ST3 beta-galactoside alpha-2,3-sialyltransferase 6
21708	3.64e-02	4.43e-04	3.5900767	-0.17821	1.53e-01	LOC401317	uncharacterized LOC401317
24753	3.64e-02	4.43e-04	3.5900484	-0.1783	1.45e-01	ATAT1	alpha tubulin acetyltransferase 1
21458	3.64e-02	4.45e-04	-3.5889207	-0.18185	-2.47e-01	ST3GAL6	ST3 beta-galactoside alpha-2,3-sialyltransferase 6
12541	3.67e-02	4.48e-04	3.58675	-0.18868	2.20e-01		
5655	3.69e-02	4.52e-04	3.5841624	-0.19682	4.39e-01	NFIL3	nuclear factor, interleukin 3 regulated
14614	3.71e-02	4.56e-04	3.5817848	-0.20429	5.74e-01	ACKR3	atypical chemokine receptor 3
42854	3.71e-02	4.57e-04	-3.5807951	-0.2074	-1.23e-01	MORF4L2	mortality factor 4 like 2
28021	3.71e-02	4.58e-04	3.5806487	-0.20786	1.31e-01		
29113	3.71e-02	4.58e-04	3.5803798	-0.20871	1.44e-01	NAT9	N-acetyltransferase 9 (putative)
19568	3.71e-02	4.59e-04	-3.579954	-0.21004	-2.53e-01	P2RY13	purinergic receptor P2Y13
27565	3.71e-02	4.59e-04	3.5797588	-0.21066	1.20e-01		
28967	3.73e-02	4.63e-04	3.5772862	-0.21842	1.61e-01	HMBOX1	homeobox containing 1
30882	3.73e-02	4.63e-04	3.577108	-0.21898	2.17e-01	PHF20	PHD finger protein 20
5442	3.73e-02	4.64e-04	3.5767442	-0.22012	2.08e-01	ECHDC2	enoyl-CoA hydratase domain containing 2
30126	3.73e-02	4.65e-04	-3.5763696	-0.2213	-4.09e-01	CPA3	carboxypeptidase A3
