ID	adj.P.Val	P.Value	t	B	logFC	GI	Gene.symbol	Gene.title
ILMN_1796751	0.02101	2.20e-04	-3.901615	0.51012	-0.2433807	166235183	PALD1	phosphatase domain containing, paladin 1
ILMN_1700584	0.02101	2.20e-04	-3.900486	0.5067	-0.4982682	48675810	IER2	immediate early response 2
ILMN_1748117	0.02101	2.21e-04	3.899489	0.50369	0.3389445	NA		
ILMN_1771233	0.02101	2.22e-04	-3.898865	0.50181	-0.2870172	260898772	CHMP4B	charged multivesicular body protein 4B
ILMN_1666932	0.02104	2.23e-04	-3.897295	0.49706	-0.4225084	210031809	FCGR2A	Fc fragment of IgG receptor IIa
ILMN_1664098	0.02105	2.24e-04	3.895782	0.49249	0.3545267	386642902	FASTK	Fas activated serine/threonine kinase
ILMN_1764764	0.02129	2.28e-04	3.890858	0.47762	0.3319696	209915598	MUM1	melanoma associated antigen (mutated) 1
ILMN_1664843	0.02129	2.28e-04	-3.889927	0.47481	-0.8051239	36951095	FPR1	formyl peptide receptor 1
ILMN_1657680	0.02131	2.30e-04	-3.888419	0.47026	-0.3028397	45935390	CCDC69	coiled-coil domain containing 69
ILMN_1660186	0.02155	2.33e-04	-3.883958	0.45681	-0.2559838	115387092	SYF2	SYF2 pre-mRNA splicing factor
ILMN_1790659	0.02162	2.35e-04	3.881769	0.45021	0.1587414	45643126	GNL3	G protein nucleolar 3
ILMN_1679826	0.02168	2.37e-04	-3.879411	0.4431	-0.8913696	262263313	CST7	cystatin F
ILMN_1769705	0.02168	2.38e-04	-3.878402	0.44006	-0.8066329	188528666	H3F3C	H3 histone, family 3C
ILMN_1697682	0.02172	2.39e-04	3.876733	0.43504	0.2936365	341604753	RECQL5	RecQ like helicase 5
ILMN_1779315	0.02187	2.42e-04	3.872426	0.42207	0.1639998	NA		
ILMN_1814270	0.02187	2.43e-04	3.872173	0.42131	0.1025058	49574517	LY6D	lymphocyte antigen 6 complex, locus D
ILMN_1688801	0.02242	2.50e-04	3.862935	0.39353	0.1225203	409971419	JPH3	junctophilin 3
ILMN_1675583	0.02242	2.51e-04	3.862477	0.39215	0.2439216	594140700	SPG7	SPG7, paraplegin matrix AAA peptidase subunit
ILMN_1679495	0.02243	2.52e-04	3.861127	0.3881	0.2055802	656214623	ULK3	unc-51 like kinase 3
ILMN_1810127	0.0225	2.54e-04	3.85867	0.38072	0.1591651	61676103	ZNF789	zinc finger protein 789
ILMN_1677532	0.0225	2.55e-04	3.857792	0.37808	0.1783071	42741653	TARDBP	TAR DNA binding protein
ILMN_1738921	0.02252	2.56e-04	3.856331	0.3737	0.2514521	194353977	ACAA1	acetyl-CoA acyltransferase 1
ILMN_1721344	0.02291	2.61e-04	-3.849972	0.35462	-0.472151	40018625	MOB3A	MOB kinase activator 3A
ILMN_1707503	0.02315	2.66e-04	-3.844669	0.33872	-0.2439129	429325244	SZRD1	SUZ RNA binding domain containing 1
ILMN_1655195	0.02315	2.66e-04	3.844615	0.33856	0.3154653	NA		
ILMN_1672811	0.02323	2.68e-04	3.842344	0.33176	0.2530777	192447435	C1orf159	chromosome 1 open reading frame 159
ILMN_1665049	0.02329	2.70e-04	3.840405	0.32595	0.3857723	93204887	SPG11	spastic paraplegia 11 (autosomal recessive)
ILMN_1671603	0.02332	2.72e-04	-3.837863	0.31834	-0.2774927	545479140	MED30	mediator complex subunit 30
ILMN_1784602	0.02332	2.72e-04	-3.83773	0.31794	-0.4731626	310832422	CDKN1A	cyclin dependent kinase inhibitor 1A
ILMN_1771268	0.02366	2.77e-04	3.832313	0.30174	0.0890828	51479165	BICD2	BICD cargo adaptor 2
ILMN_1788315	0.02366	2.78e-04	3.831159	0.29829	0.3599545	662236800	SIN3B	SIN3 transcription regulator family member B
ILMN_1684887	0.02396	2.83e-04	-3.826255	0.28364	-1.0303119	373838706	SAMSN1	SAM domain, SH3 domain and nuclear localization signals 1
ILMN_1789196	0.02398	2.84e-04	3.824869	0.2795	0.7769885	47519615	TPM2	tropomyosin 2 (beta)
ILMN_1677542	0.02402	2.87e-04	3.821569	0.26964	0.3786037	NA		
ILMN_1758864	0.02402	2.88e-04	-3.820659	0.26693	-1.1121687	571330769	VNN2	vanin 2
ILMN_1741727	0.02402	2.89e-04	-3.820165	0.26546	-0.7855627	68216098	QPCT	glutaminyl-peptide cyclotransferase
ILMN_1801226	0.02402	2.89e-04	3.819794	0.26435	0.1362698	364023823	DOCK6	dedicator of cytokinesis 6
ILMN_1675939	0.02421	2.93e-04	-3.815337	0.25105	-0.3603985	167466162	IFNGR1	interferon gamma receptor 1
ILMN_1651942	0.02421	2.94e-04	3.814308	0.24799	0.3759985	566559974	CDC25B	cell division cycle 25B
ILMN_1685369	0.02421	2.95e-04	-3.814033	0.24717	-0.3194368	119393888	SLU7	SLU7 homolog, splicing factor
ILMN_1769751	0.02421	2.96e-04	3.813002	0.24409	0.2289012	573459739	PIGG	phosphatidylinositol glycan anchor biosynthesis class G
ILMN_1805148	0.02422	2.98e-04	3.810487	0.2366	0.1969829	208022636	CLHC1	clathrin heavy chain linker domain containing 1
ILMN_1761566	0.02422	2.99e-04	-3.809989	0.23511	-0.7419821	110227863	CYSTM1	cysteine rich transmembrane module containing 1
ILMN_1795495	0.02422	2.99e-04	3.809545	0.23379	0.3710614	324715039	ERCC5	ERCC excision repair 5, endonuclease
ILMN_1808530	0.0243	3.01e-04	3.807547	0.22784	0.2892842	NA		
ILMN_1697793	0.02436	3.04e-04	3.805025	0.22033	0.4528059	157388992	SYNJ2BP	synaptojanin 2 binding protein
ILMN_1778803	0.02436	3.05e-04	-3.803782	0.21663	-0.4068591	339276057	ZFAND6	zinc finger AN1-type containing 6
ILMN_1778523	0.02436	3.05e-04	-3.80349	0.21576	-0.5739139	59853224	KLF9	Kruppel like factor 9
ILMN_1682818	0.02465	3.10e-04	3.798929	0.20219	0.4886711	NA		
ILMN_1719649	0.0247	3.12e-04	3.797252	0.19721	0.513623	270288732	TMEM63A	transmembrane protein 63A
ILMN_1774547	0.02495	3.16e-04	3.7931	0.18487	0.2788641	338968847	MPRIP	myosin phosphatase Rho interacting protein
ILMN_1751958	0.02506	3.19e-04	3.790752	0.1779	0.26703	526479845	NSUN5	NOP2/Sun RNA methyltransferase family member 5
ILMN_1804327	0.02543	3.24e-04	3.785268	0.16162	0.2484317	56549646	NAP1L4	nucleosome assembly protein 1 like 4
ILMN_1666480	0.02586	3.31e-04	-3.778997	0.14302	-0.3393219	221316619	CDC123	cell division cycle 123
ILMN_1744733	0.02586	3.32e-04	3.778027	0.14015	0.1166254	125988407	PER2	period circadian clock 2
ILMN_1787256	0.02601	3.35e-04	3.775297	0.13206	0.1892751	399788918	HCN3	hyperpolarization activated cyclic nucleotide gated potassium channel 3
ILMN_1680246	0.02601	3.37e-04	-3.774183	0.12876	-0.4231633	422010901	MAT2B	methionine adenosyltransferase 2B
ILMN_1768980	0.02606	3.38e-04	-3.772551	0.12393	-0.5024487	520262190	ST8SIA4	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 4
ILMN_1781311	0.02691	3.51e-04	-3.761895	0.09241	-0.300806	115527103	BEST3	bestrophin 3
ILMN_1653120	0.02741	3.58e-04	3.755228	0.07272	0.1048739	27765094	ST6GAL1	ST6 beta-galactoside alpha-2,6-sialyltransferase 1
ILMN_1764239	0.02743	3.60e-04	3.754044	0.06922	0.242089	545478260	PMPCA	peptidase, mitochondrial processing alpha subunit
ILMN_1783889	0.02751	3.62e-04	3.752048	0.06333	0.2267357	94557300	PRKAA1	protein kinase AMP-activated catalytic subunit alpha 1
ILMN_1719303	0.0276	3.65e-04	3.74996	0.05717	0.2922164	121256637	P4HB	prolyl 4-hydroxylase subunit beta
ILMN_1747146	0.0276	3.66e-04	-3.749049	0.05448	-0.1998996	332000018	TSG101	tumor susceptibility 101
ILMN_1711853	0.02768	3.69e-04	3.746784	0.04781	0.3438042	119220574	MED24	mediator complex subunit 24
ILMN_1652512	0.02768	3.69e-04	3.746101	0.04579	0.4277597	119226221	C2CD2	C2 calcium dependent domain containing 2
ILMN_1706779	0.02777	3.72e-04	3.744145	0.04003	0.3139253	574274668	LIG1	DNA ligase 1
ILMN_1815086	0.02784	3.74e-04	-3.742303	0.0346	-0.780068	148922910	NINJ1	ninjurin 1
ILMN_1671905	0.0281	3.79e-04	-3.738144	0.02236	-0.3218127	50593523	SFR1	SWI5 dependent homologous recombination repair protein 1
ILMN_1813955	0.0281	3.80e-04	-3.737524	0.02053	-0.3830167	193083232	SERTAD3	SERTA domain containing 3
ILMN_1670079	0.02811	3.81e-04	3.7364	0.01723	0.3429086	733214372	OMA1	OMA1 zinc metallopeptidase
ILMN_1786036	0.02839	3.86e-04	3.732369	0.00537	0.3211748	663071101	GPATCH2	G-patch domain containing 2
ILMN_1762972	0.02847	3.90e-04	3.729811	-0.00215	0.3186973	95147341	CHD9	chromodomain helicase DNA binding protein 9
ILMN_1778160	0.02847	3.90e-04	3.729472	-0.00315	0.2650253	195963419	PFAS	phosphoribosylformylglycinamidine synthase
ILMN_1734445	0.02871	3.96e-04	3.725212	-0.01566	0.381617	208431816	PKDCC	protein kinase domain containing, cytoplasmic
ILMN_1656593	0.02871	4.02e-04	-3.720798	-0.02862	-0.0871229	320118914	AK5	adenylate kinase 5
ILMN_1730698	0.02871	4.05e-04	3.718459	-0.03549	0.2681236	334278910	ODF2	outer dense fiber of sperm tails 2
ILMN_1673518	0.02871	4.06e-04	-3.717135	-0.03937	-0.2525696	335057562	BRWD1	bromodomain and WD repeat domain containing 1
ILMN_1697971	0.02871	4.07e-04	3.716637	-0.04083	0.3596992	574957208	TRIM38	tripartite motif containing 38
ILMN_1740165	0.02871	4.07e-04	3.716629	-0.04085	0.411881	341823678	NRDE2	NRDE-2, necessary for RNA interference, domain containing
ILMN_1765146	0.02871	4.09e-04	-3.715197	-0.04505	-0.3347692	574584804	IFNAR2	interferon alpha and beta receptor subunit 2
ILMN_1805992	0.02871	4.09e-04	3.714982	-0.04568	0.4120053	385198091	SHTN1	shootin 1
ILMN_1656335	0.02871	4.09e-04	-3.714933	-0.04582	-0.5900052	378744210	RIT1	Ras like without CAAX 1
ILMN_1662587	0.02871	4.10e-04	3.714177	-0.04804	0.697769	614458144	PNPLA7	patatin like phospholipase domain containing 7
ILMN_1789455	0.02871	4.11e-04	3.713475	-0.0501	0.1761542	NA		
ILMN_1683355	0.02871	4.11e-04	3.713373	-0.0504	0.1101701	372266182	LRSAM1	leucine rich repeat and sterile alpha motif containing 1
ILMN_1664330	0.02871	4.14e-04	-3.711778	-0.05507	-0.8812688	296317298	CEACAM1	carcinoembryonic antigen related cell adhesion molecule 1
ILMN_1768399	0.02871	4.14e-04	-3.711762	-0.05512	-0.3482843	566006079	ARFIP1	ADP ribosylation factor interacting protein 1
ILMN_1691418	0.02871	4.14e-04	3.711122	-0.05699	0.2973975	NA		
ILMN_1667315	0.02871	4.15e-04	3.710647	-0.05838	0.3508699	NA		
ILMN_1754529	0.02871	4.15e-04	3.710444	-0.05898	0.378873	594140699	SPG7	SPG7, paraplegin matrix AAA peptidase subunit
ILMN_1708174	0.02882	4.18e-04	3.708308	-0.06523	0.4089865	NA		
ILMN_1739876	0.02887	4.22e-04	3.705958	-0.07211	0.2410671	289547210	RAB3GAP1	RAB3 GTPase activating protein catalytic subunit 1
ILMN_1675070	0.02887	4.22e-04	-3.705871	-0.07237	-0.2467702	50541949	GOLGA7	golgin A7
ILMN_1724825	0.02889	4.23e-04	-3.704805	-0.07549	-0.2436349	193083106	PCBP2	poly(rC) binding protein 2
ILMN_1782142	0.02895	4.25e-04	3.703226	-0.08011	0.1215914	66737373	S100A13	S100 calcium binding protein A13
ILMN_1674050	0.02917	4.30e-04	3.699984	-0.08959	0.378001	661567383	COL8A2	collagen type VIII alpha 2 chain
ILMN_1701052	0.02919	4.32e-04	3.698864	-0.09287	0.3880267	201860298	TUBG2	tubulin gamma 2
ILMN_1800463	0.02924	4.34e-04	3.697385	-0.09719	0.231085	301129205	UCKL1	uridine-cytidine kinase 1 like 1
ILMN_1796642	0.02924	4.35e-04	-3.696319	-0.10031	-0.433178	189083740	NCF2	neutrophil cytosolic factor 2
ILMN_1772487	0.02924	4.37e-04	3.694777	-0.10481	0.3294737	1012443718	SUGP2	SURP and G-patch domain containing 2
ILMN_1720053	0.02924	4.38e-04	-3.694588	-0.10536	-0.3709256	215276981	ZFAND3	zinc finger AN1-type containing 3
ILMN_1800390	0.02929	4.40e-04	-3.693139	-0.10959	-0.2603208	734520312	ZNF511	zinc finger protein 511
ILMN_1766803	0.02945	4.44e-04	3.689925	-0.11898	0.3052915	NA		
ILMN_1813243	0.02945	4.46e-04	3.6889	-0.12197	0.1621643	NA		
ILMN_1664912	0.02945	4.46e-04	3.688769	-0.12235	0.4868455	NA		
ILMN_1711069	0.02998	4.55e-04	-3.68246	-0.14075	-0.3865007	188528704	YPEL5	yippee like 5
ILMN_1745852	0.03	4.57e-04	3.681354	-0.14398	0.2071754	302058276	WDR33	WD repeat domain 33
ILMN_1743519	0.03011	4.60e-04	-3.67931	-0.14993	-1.0222306	511772968	ADORA2A	adenosine A2a receptor
ILMN_1728937	0.0302	4.63e-04	-3.677476	-0.15527	-0.8494213	56790928	CXCR4	C-X-C motif chemokine receptor 4
ILMN_1696494	0.03035	4.67e-04	-3.675069	-0.16229	-0.4591337	32130534	CMTM6	CKLF like MARVEL transmembrane domain containing 6
ILMN_1793290	0.03056	4.72e-04	3.671219	-0.17349	0.3780617	155030241	WDR60	WD repeat domain 60
ILMN_1716921	0.03056	4.73e-04	3.670548	-0.17544	0.230682	157738650	ZNF83	zinc finger protein 83
ILMN_1815445	0.03056	4.74e-04	-3.670313	-0.17612	-0.2915989	262118208	IDS	iduronate 2-sulfatase
ILMN_1703006	0.03076	4.80e-04	3.666642	-0.1868	0.2386252	410442519	MTCH1	mitochondrial carrier 1
ILMN_1805778	0.03076	4.80e-04	3.666451	-0.18736	0.19522	118722348	RBM12B	RNA binding motif protein 12B
ILMN_1808919	0.03081	4.85e-04	3.663476	-0.196	0.3132475	402744291	HPS4	HPS4, biogenesis of lysosomal organelles complex 3 subunit 2
ILMN_1728355	0.03081	4.85e-04	-3.663141	-0.19697	-0.1883868	NA		
ILMN_1752269	0.03081	4.86e-04	3.662433	-0.19903	0.3916047	358248199	ACSS1	acyl-CoA synthetase short-chain family member 1
ILMN_1794038	0.03081	4.86e-04	-3.662349	-0.19927	-0.3546126	288557346	FAM49A	family with sequence similarity 49 member A
ILMN_1752589	0.03081	4.88e-04	-3.66158	-0.20151	-0.2572067	115529436	TMEM183A	transmembrane protein 183A
ILMN_1749673	0.03135	4.97e-04	-3.655451	-0.2193	-0.4623392	238908511	CSF2RA	colony stimulating factor 2 receptor alpha subunit
ILMN_1654629	0.03156	5.02e-04	3.652459	-0.22798	0.450557	661902937	TMEM175	transmembrane protein 175
ILMN_1686135	0.03193	5.10e-04	3.647815	-0.24143	0.2935729	948284461	CEP95	centrosomal protein 95
ILMN_1759396	0.03193	5.11e-04	-3.64706	-0.24362	-0.1026334	122939154	NNT	nicotinamide nucleotide transhydrogenase
ILMN_1690376	0.03193	5.13e-04	3.645863	-0.24709	0.1164099	125490319	PDZD11	PDZ domain containing 11
ILMN_1722538	0.03193	5.15e-04	3.644879	-0.24994	0.1251642	703491608	DEFB123	defensin beta 123
ILMN_1815264	0.03193	5.15e-04	3.644563	-0.25085	0.3452915	1043916016	RHBDD3	rhomboid domain containing 3
ILMN_1761560	0.03218	5.23e-04	-3.640062	-0.26388	-0.2898031	167466269	PHF13	PHD finger protein 13
ILMN_1737298	0.03218	5.23e-04	3.639955	-0.26419	0.4085206	336595075	MAT2A	methionine adenosyltransferase 2A
ILMN_1773470	0.03218	5.24e-04	3.639632	-0.26512	0.6068387	47132528	ST5	suppression of tumorigenicity 5
ILMN_1758673	0.03224	5.27e-04	-3.637583	-0.27105	-0.4484861	557878644	SLC44A1	solute carrier family 44 member 1
ILMN_1792951	0.03224	5.29e-04	-3.636446	-0.27434	-0.5108137	63079684	ZHX2	zinc fingers and homeoboxes 2
ILMN_1744701	0.03224	5.32e-04	-3.63471	-0.27936	-0.0811152	NA		
ILMN_1701134	0.03224	5.33e-04	-3.634133	-0.28102	-0.5373883	783137733	PTEN	phosphatase and tensin homolog
ILMN_1653367	0.03224	5.34e-04	-3.633776	-0.28206	-0.2559501	206725448	TAF12	TATA-box binding protein associated factor 12
ILMN_1729033	0.03224	5.34e-04	-3.633639	-0.28245	-0.3423433	985482503	RPL9	ribosomal protein L9
ILMN_1786335	0.03224	5.36e-04	3.632272	-0.2864	0.1163014	132566531	DUOX2	dual oxidase 2
ILMN_1713990	0.03224	5.37e-04	3.632025	-0.28711	0.3832059	91208422	TRIP6	thyroid hormone receptor interactor 6
ILMN_1691480	0.03224	5.38e-04	3.631446	-0.28879	0.2272386	665821201	LONP2	lon peptidase 2, peroxisomal
ILMN_1716983	0.03224	5.43e-04	-3.628482	-0.29735	-0.7842512	590122029	LILRA2	leukocyte immunoglobulin like receptor A2
ILMN_1693317	0.03224	5.43e-04	3.628419	-0.29753	0.366856	40548371	TRAPPC12	trafficking protein particle complex 12
ILMN_1794677	0.03224	5.45e-04	3.627485	-0.30022	0.377933	1007385593	TMC6	transmembrane channel like 6
ILMN_1739476	0.03224	5.45e-04	3.627305	-0.30074	0.3006167	663070988	CCDC125	coiled-coil domain containing 125
ILMN_1706088	0.03224	5.46e-04	-3.626495	-0.30308	-0.1904365	5901979	HSF2BP	heat shock transcription factor 2 binding protein
ILMN_1813669	0.03224	5.47e-04	3.625941	-0.30468	0.4287197	140161499	ANKS1A	ankyrin repeat and sterile alpha motif domain containing 1A
ILMN_1754580	0.03224	5.49e-04	3.625297	-0.30654	0.1390546	239582740	FRMPD1	FERM and PDZ domain containing 1
ILMN_1793384	0.03224	5.49e-04	-3.624912	-0.30765	-0.5106022	1013393040	JAK1	Janus kinase 1
ILMN_1813795	0.03236	5.53e-04	-3.622902	-0.31345	-0.6678761	618857476	RASSF5	Ras association domain family member 5
ILMN_1659703	0.03238	5.55e-04	-3.621505	-0.31748	-0.4711866	394581984	WWP2	WW domain containing E3 ubiquitin protein ligase 2
ILMN_1767717	0.03238	5.56e-04	3.62114	-0.31853	0.0959197	544583532	SLC2A11	solute carrier family 2 member 11
ILMN_1803464	0.03302	5.69e-04	3.61398	-0.33916	0.2732307	166197665	PHTF1	putative homeodomain transcription factor 1
ILMN_1717317	0.03302	5.70e-04	3.61348	-0.3406	0.51566	289577081	GGA2	golgi associated, gamma adaptin ear containing, ARF binding protein 2
ILMN_1684873	0.03306	5.72e-04	3.61232	-0.34394	0.3837389	339409226	ARSD	arylsulfatase D
ILMN_1712532	0.03309	5.74e-04	3.6112	-0.34716	0.4646688	195927007	CARD9	caspase recruitment domain family member 9
ILMN_1676358	0.0332	5.80e-04	-3.608397	-0.35523	-0.5032324	48762927	RALB	RALB Ras like proto-oncogene B
ILMN_1655117	0.0332	5.81e-04	3.607642	-0.3574	0.3824427	55743150	WDR19	WD repeat domain 19
ILMN_1768771	0.0332	5.82e-04	-3.606982	-0.3593	-0.3877271	958157209	RAB32	RAB32, member RAS oncogene family
ILMN_1706609	0.0332	5.82e-04	-3.606957	-0.35937	-0.3994787	733215089	TSC22D4	TSC22 domain family member 4
ILMN_1659415	0.03337	5.87e-04	-3.604567	-0.36624	-0.3837431	207028588	LAMTOR3	late endosomal/lysosomal adaptor, MAPK and MTOR activator 3
ILMN_1749892	0.03337	5.88e-04	-3.603808	-0.36842	-0.380102	237649101	EGLN1	egl-9 family hypoxia inducible factor 1
ILMN_1724493	0.03337	5.90e-04	-3.602892	-0.37105	-0.3816108	221139696	LYSMD2	LysM domain containing 2
ILMN_1769741	0.03337	5.92e-04	3.601629	-0.37468	0.2343049	55743129	RPL32	ribosomal protein L32
ILMN_1701940	0.03337	5.94e-04	3.600561	-0.37775	0.2987469	19923651	MIGA2	mitoguardin 2
ILMN_1669940	0.03337	5.95e-04	-3.600276	-0.37857	-0.45748	409264656	TMEM38B	transmembrane protein 38B
ILMN_1675273	0.03337	5.96e-04	3.599872	-0.37973	0.1666328	148271090	PPIL2	peptidylprolyl isomerase like 2
ILMN_1769673	0.03349	5.99e-04	-3.597996	-0.38512	-0.221879	58331261	ZNF655	zinc finger protein 655
ILMN_1744109	0.03359	6.03e-04	3.59628	-0.39004	0.2166853	52627212	OR2A1	olfactory receptor family 2 subfamily A member 1
ILMN_1741200	0.03415	6.14e-04	3.590367	-0.407	0.3026657	71040089	RFX5	regulatory factor X5
ILMN_1772316	0.03442	6.21e-04	3.587184	-0.41613	0.4332329	284925163	SUN1	Sad1 and UNC84 domain containing 1
ILMN_1802457	0.0348	6.29e-04	-3.583045	-0.42798	-0.3960855	402794178	MAX	MYC associated factor X
ILMN_1682503	0.03485	6.31e-04	3.581807	-0.43153	0.1147126	998429239	NPFF	neuropeptide FF-amide peptide precursor
ILMN_1665265	0.03504	6.37e-04	3.579151	-0.43913	0.1892836	NA		
ILMN_1783424	0.03504	6.38e-04	3.578556	-0.44083	0.1787657	66932910	PUM1	pumilio RNA binding family member 1
ILMN_1782938	0.03521	6.43e-04	-3.576307	-0.44726	-0.7974826	221139821	SLC16A10	solute carrier family 16 member 10
ILMN_1726783	0.03521	6.44e-04	3.575484	-0.44961	0.2497272	558516018	RNASEH1	ribonuclease H1
ILMN_1752213	0.03566	6.54e-04	-3.570773	-0.46308	-0.2488415	197304734	TMEM60	transmembrane protein 60
ILMN_1693242	0.03595	6.61e-04	-3.567494	-0.47244	-0.3408185	21687251	ZNF296	zinc finger protein 296
ILMN_1743445	0.03607	6.65e-04	3.565755	-0.4774	0.3812753	544186053	FAM107A	family with sequence similarity 107 member A
ILMN_1689781	0.03608	6.67e-04	-3.564877	-0.47991	-0.2747586	508083039	DIABLO	diablo IAP-binding mitochondrial protein
ILMN_1802973	0.03621	6.71e-04	3.563026	-0.48519	0.3087618	41327748	ANAPC4	anaphase promoting complex subunit 4
ILMN_1654612	0.03627	6.74e-04	3.561766	-0.48878	0.7624737	148528983	ZNF589	zinc finger protein 589
ILMN_1787127	0.03641	6.78e-04	-3.559807	-0.49437	-0.5212913	548960615	SLC43A2	solute carrier family 43 member 2
ILMN_1761447	0.03651	6.83e-04	3.557538	-0.50084	0.3388433	683524016	TMEM173	transmembrane protein 173
ILMN_1802603	0.03651	6.83e-04	3.557385	-0.50127	0.3713151	74271815	RFNG	RFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase
ILMN_1783843	0.03665	6.87e-04	3.555456	-0.50677	0.2984247	347543724	MIIP	migration and invasion inhibitory protein
ILMN_1703686	0.03678	6.92e-04	3.553563	-0.51216	0.2825392	NA		
ILMN_1745415	0.03678	6.94e-04	3.552559	-0.51502	0.3973609	443497953	BBX	BBX, HMG-box containing
ILMN_1798546	0.03678	6.95e-04	3.552107	-0.5163	0.2730138	1007392606	HDAC6	histone deacetylase 6
ILMN_1717064	0.03681	6.97e-04	-3.551111	-0.51914	-0.2397451	269847281	CFAP57	cilia and flagella associated protein 57
ILMN_1671215	0.03691	7.00e-04	-3.549583	-0.52348	-0.3263749	NA		
ILMN_1782246	0.03724	7.08e-04	3.546055	-0.53352	0.0949125	187608269	ASZ1	ankyrin repeat, SAM and basic leucine zipper domain containing 1
ILMN_1763605	0.03726	7.12e-04	3.544312	-0.53847	0.2869487	301129166	DIDO1	death inducer-obliterator 1
ILMN_1703041	0.03726	7.13e-04	3.544081	-0.53913	0.5348671	574287321	IDUA	iduronidase, alpha-L-
ILMN_1690325	0.03726	7.15e-04	-3.54302	-0.54215	-0.2725785	197099797	NFYA	nuclear transcription factor Y subunit alpha
ILMN_1686594	0.03726	7.17e-04	-3.542115	-0.54472	-0.2562101	NA		
ILMN_1666727	0.03726	7.18e-04	-3.541807	-0.54559	-0.2647002	325651896	ZNF586	zinc finger protein 586
ILMN_1697472	0.03726	7.19e-04	-3.541431	-0.54666	-0.3152222	91807116	TM2D3	TM2 domain containing 3
ILMN_1807014	0.03727	7.21e-04	3.540603	-0.54901	0.2908197	300796949	SLC25A22	solute carrier family 25 member 22
ILMN_1798061	0.03727	7.22e-04	3.539953	-0.55086	0.4047567	198041764	ZFYVE26	zinc finger FYVE-type containing 26
ILMN_1716922	0.03734	7.26e-04	3.538567	-0.5548	0.2288	255982613	DHX16	DEAH-box helicase 16
ILMN_1732187	0.03757	7.32e-04	3.535939	-0.56226	0.2995477	746816029	TMEM143	transmembrane protein 143
ILMN_1789909	0.03784	7.40e-04	3.532345	-0.57245	0.3413028	45597174	TBC1D9B	TBC1 domain family member 9B
ILMN_1770641	0.03784	7.41e-04	3.532015	-0.57339	0.2112463	166235128	KLHL3	kelch like family member 3
ILMN_1695604	0.03784	7.42e-04	3.531552	-0.5747	0.2991032	964749725	DCBLD1	discoidin, CUB and LCCL domain containing 1
ILMN_1679071	0.03809	7.52e-04	3.52732	-0.58669	0.2545505	267844825	MTX3	metaxin 3
