ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
2559	0.007051	4.50e-05	4.25	1.8898825	1.32e-01	ALG11	ALG11, alpha-1,2-mannosyltransferase
25111	0.0070762	4.53e-05	-4.25	1.8835024	-2.55e-01		
25209	0.0070953	4.57e-05	-4.24	1.8740648	-2.27e-01	MBD6	methyl-CpG binding domain protein 6
23640	0.0070953	4.58e-05	-4.24	1.8725976	-1.54e-01	TMEM259	transmembrane protein 259
10050	0.0070953	4.59e-05	-4.24	1.8716604	-2.34e-01		
18603	0.0072526	4.72e-05	-4.23	1.8459138	-1.98e-01	NRN1L	neuritin 1 like
16042	0.0072526	4.72e-05	-4.23	1.8455844	-1.47e-01	MRPS5	mitochondrial ribosomal protein S5
7085	0.0072558	4.75e-05	-4.23	1.8396106	-1.87e-01	SLC26A6	solute carrier family 26 member 6
36799	0.0072558	4.75e-05	-4.23	1.8390253	-2.27e-01	CAPN15	calpain 15
1741	0.0072834	4.79e-05	-4.23	1.8325174	-2.72e-01	MBD6	methyl-CpG binding domain protein 6
17893	0.0072994	4.82e-05	-4.23	1.8274684	-3.12e-01		
38863	0.0074316	4.92e-05	-4.22	1.8081642	-2.14e-01	PDXDC1	pyridoxal dependent decarboxylase domain containing 1
12953	0.0074994	4.98e-05	-4.22	1.7968992	-3.78e-01	TBC1D3F	TBC1 domain family member 3F
22999	0.0076802	5.14e-05	-4.21	1.7680053	-2.80e-01	EXOSC6	exosome component 6
42322	0.0076802	5.16e-05	-4.21	1.7641255	-2.23e-01		
7062	0.0076802	5.17e-05	-4.21	1.7636883	-2.72e-01	CIRBP	cold inducible RNA binding protein
28546	0.0076802	5.18e-05	-4.21	1.7620654	-2.00e-01	PABPC1L	poly(A) binding protein cytoplasmic 1 like
11954	0.0076802	5.19e-05	-4.21	1.7602916	-1.78e-01	TMEM198B	transmembrane protein 198B (pseudogene)
14417	0.0077633	5.26e-05	-4.21	1.7475631	-1.51e-01	LSS	lanosterol synthase (2,3-oxidosqualene-lanosterol cyclase)
6119	0.0077916	5.30e-05	-4.20	1.7413059	-2.60e-01	ARID3B	AT-rich interaction domain 3B
15937	0.0079821	5.44e-05	-4.20	1.716473	-3.12e-01	CLEC18B	C-type lectin domain family 18 member B
31941	0.0081264	5.56e-05	-4.19	1.6973086	-3.62e-01		
26105	0.0082062	5.63e-05	-4.19	1.6855169	-4.17e-01	NPIPA1	nuclear pore complex interacting protein family member A1
34873	0.008247	5.68e-05	4.19	1.6781023	1.20e-01	BTF3L4	basic transcription factor 3 like 4
4576	0.0082542	5.70e-05	-4.19	1.6743994	-2.67e-01	TMEM198B	transmembrane protein 198B (pseudogene)
24838	0.0084421	5.85e-05	-4.18	1.6511162	-1.93e-01	ARRB2	arrestin beta 2
17103	0.0085454	5.94e-05	-4.17	1.6372059	-2.18e-01	EPM2AIP1	EPM2A interacting protein 1
3293	0.0085549	5.98e-05	-4.17	1.6311	-1.58e-01	SLC9A8	solute carrier family 9 member A8
26959	0.0085549	6.00e-05	-4.17	1.6280042	-2.96e-01	DGKA	diacylglycerol kinase alpha
8366	0.0085549	6.01e-05	-4.17	1.6275612	-1.95e-01	RELL2	RELT like 2
42608	0.0085677	6.03e-05	-4.17	1.6233491	-2.66e-01		
28436	0.008579	6.06e-05	-4.17	1.6193034	-1.86e-01	LY6G5B	lymphocyte antigen 6 complex, locus G5B
18981	0.008587	6.09e-05	-4.17	1.6156251	-3.00e-01		
4636	0.008671	6.16e-05	-4.16	1.6039832	-2.08e-01		
19743	0.0087221	6.22e-05	-4.16	1.595834	-1.68e-01		
33962	0.0088522	6.33e-05	-4.16	1.5796187	-1.96e-01	AMT	aminomethyltransferase
20048	0.0090191	6.47e-05	-4.15	1.5599119	-2.09e-01	ARHGAP30	Rho GTPase activating protein 30
27638	0.0090677	6.55e-05	-4.15	1.5496949	-5.11e-01		
20940	0.0090677	6.55e-05	-4.15	1.5494601	-1.86e-01	CCNL2	cyclin L2
36687	0.0091002	6.59e-05	4.15	1.543451	1.33e-01	TBPL1	TATA-box binding protein like 1
12316	0.0091017	6.61e-05	-4.15	1.5405301	-2.87e-01		
5307	0.0091542	6.67e-05	4.14	1.5325604	1.81e-01	YEATS4	YEATS domain containing 4
7585	0.0092437	6.76e-05	-4.14	1.5210001	-3.97e-01		
1140	0.009309	6.82e-05	4.14	1.5118901	1.49e-01	ARV1	ARV1 homolog, fatty acid homeostasis modulator
20933	0.0093949	6.92e-05	-4.13	1.4989298	-4.06e-01	CASP9	caspase 9
25688	0.0093949	6.95e-05	-4.13	1.4960233	-3.11e-01		
17473	0.0093949	6.95e-05	-4.13	1.4953928	-2.47e-01		
39464	0.0094294	7.00e-05	-4.13	1.4893617	-3.74e-01		
13829	0.0094368	7.04e-05	-4.13	1.4842726	-1.79e-01	CDC37	cell division cycle 37
40186	0.0094368	7.04e-05	-4.13	1.4832598	-2.65e-01		
27931	0.0095839	7.17e-05	-4.12	1.4665764	-1.84e-01		
13487	0.0096114	7.24e-05	-4.12	1.4589446	-3.27e-01	PHF20	PHD finger protein 20
38728	0.0096114	7.25e-05	-4.12	1.4572145	-3.03e-01	CMTM7	CKLF like MARVEL transmembrane domain containing 7
13253	0.0096114	7.26e-05	-4.12	1.4559687	-1.86e-01		
31879	0.0096148	7.30e-05	-4.12	1.4514736	-2.69e-01	LOC105377450	uncharacterized LOC105377450
26928	0.0096148	7.30e-05	-4.12	1.4503445	-2.15e-01	ROBO3	roundabout guidance receptor 3
9343	0.0096485	7.35e-05	-4.12	1.4445422	-2.51e-01	TEPSIN	TEPSIN, adaptor related protein complex 4 accessory protein
22809	0.0098898	7.59e-05	-4.11	1.4162343	-4.14e-01		
29983	0.0098898	7.60e-05	-4.11	1.4144517	-2.89e-01	C5orf45	chromosome 5 open reading frame 45
12810	0.0098898	7.62e-05	-4.11	1.4122361	-4.70e-01		
33606	0.0098898	7.65e-05	-4.11	1.4090071	-2.00e-01	MTERF4	mitochondrial transcription termination factor 4
42409	0.0098898	7.65e-05	-4.11	1.4080793	-2.81e-01		
32651	0.0098898	7.67e-05	-4.11	1.4065276	-1.72e-01		
16727	0.0100772	7.84e-05	-4.10	1.3869673	-2.80e-01		
16749	0.010101	7.88e-05	-4.10	1.3822596	-1.81e-01		
26249	0.0101295	7.92e-05	-4.10	1.3771342	-2.99e-01		
5370	0.0101318	7.95e-05	4.10	1.3743658	1.49e-01	LYRM7	LYR motif containing 7
13431	0.0101881	8.01e-05	4.10	1.3667965	1.53e-01		
8822	0.0101886	8.04e-05	-4.09	1.3642037	-3.38e-01	SMG1P5	SMG1P5, nonsense mediated mRNA decay associated PI3K related kinase pseudogene 5
35554	0.010192	8.06e-05	-4.09	1.3613632	-2.62e-01	EGFL8	EGF like domain multiple 8
33656	0.0102243	8.14e-05	-4.09	1.3526395	-2.65e-01	CCDC84	coiled-coil domain containing 84
24770	0.0102243	8.19e-05	-4.09	1.3471408	-2.54e-01		
19868	0.0102243	8.19e-05	-4.09	1.3470187	-4.37e-01	FOSL2	FOS like 2, AP-1 transcription factor subunit
18662	0.0102243	8.20e-05	-4.09	1.3461965	-1.62e-01	DOT1L	DOT1 like histone lysine methyltransferase
27504	0.0102243	8.22e-05	-4.09	1.3438921	-2.27e-01	AVIL	advillin
18153	0.0102243	8.22e-05	-4.09	1.3433943	-1.25e-01		
24443	0.0102245	8.25e-05	-4.09	1.3408859	-2.85e-01	LINC01000	long intergenic non-protein coding RNA 1000
20499	0.0102444	8.30e-05	-4.09	1.3344466	-2.64e-01		
32295	0.0102444	8.31e-05	-4.09	1.3341584	-2.22e-01	GNL3L	G protein nucleolar 3 like
19944	0.0104196	8.47e-05	-4.08	1.3163681	-3.72e-01	SPTAN1	spectrin alpha, non-erythrocytic 1
27905	0.0105019	8.56e-05	-4.08	1.3067898	-1.43e-01	GOLGA4	golgin A4
33286	0.0105307	8.61e-05	-4.08	1.3018462	-2.52e-01		
37498	0.0105307	8.63e-05	4.08	1.2994023	1.94e-01	GPANK1	G-patch domain and ankyrin repeats 1
24506	0.0105373	8.66e-05	-4.07	1.2963936	-1.72e-01	VPS28	VPS28, ESCRT-I subunit
27430	0.0105543	8.70e-05	-4.07	1.2924997	-2.03e-01	LOC101929229	uncharacterized LOC101929229
44943	0.0107926	8.92e-05	-4.07	1.2698938	-4.27e-01		
9021	0.0109368	9.06e-05	-4.06	1.2554764	-1.64e-01		
7864	0.011009	9.15e-05	-4.06	1.246772	-1.76e-01		
31365	0.011009	9.17e-05	-4.06	1.2446993	-1.60e-01	KMT2B	lysine methyltransferase 2B
22276	0.0110549	9.23e-05	-4.06	1.2385339	-4.35e-01		
11129	0.011165	9.35e-05	-4.05	1.2271837	-3.76e-01	CASP9	caspase 9
2241	0.0112061	9.41e-05	-4.05	1.2214798	-4.65e-01		
41930	0.0114233	9.62e-05	-4.05	1.2017509	-2.04e-01	LOC100190986	uncharacterized LOC100190986
2926	0.0114501	9.69e-05	4.04	1.195106	1.53e-01	DR1	down-regulator of transcription 1
12148	0.0114501	9.71e-05	-4.04	1.1933028	-1.79e-01	LOC100129406	uncharacterized LOC100129406
27092	0.0114501	9.72e-05	-4.04	1.1925175	-2.87e-01		
13824	0.0114596	9.75e-05	-4.04	1.1894076	-1.59e-01	IKBKB	inhibitor of kappa light polypeptide gene enhancer in B-cells, kinase beta
32039	0.0114861	9.81e-05	-4.04	1.1843398	-2.12e-01	POLM	DNA polymerase mu
13749	0.0114861	9.82e-05	-4.04	1.1826192	-1.71e-01	FLCN	folliculin
38317	0.0114963	9.87e-05	-4.04	1.1786616	-3.80e-01		
15333	0.0114963	9.88e-05	-4.04	1.1771375	-3.98e-01		
43881	0.0115134	9.93e-05	-4.04	1.1727437	-2.95e-01	RASGRP2	RAS guanyl releasing protein 2
33083	0.0115134	9.95e-05	-4.04	1.1711395	-3.26e-01		
40262	0.0116059	1.01e-04	4.03	1.1567356	1.55e-01	CRBN	cereblon
13300	0.0116059	1.01e-04	-4.03	1.1555418	-3.25e-01	FCRL2	Fc receptor like 2
17834	0.0116059	1.01e-04	-4.03	1.1549339	-3.69e-01	POLR2J4	RNA polymerase II subunit J4, pseudogene
8442	0.0116059	1.01e-04	-4.03	1.1534528	-1.50e-01	ADAMTSL1	ADAMTS like 1
16253	0.0116059	1.02e-04	4.03	1.1523859	3.33e-01	CDC42EP3	CDC42 effector protein 3
27208	0.0116437	1.03e-04	-4.03	1.1431765	-1.51e-01	RBM19	RNA binding motif protein 19
8033	0.0116437	1.03e-04	-4.03	1.142727	-1.06	CELA2A	chymotrypsin like elastase family member 2A
3822	0.0116437	1.03e-04	-4.03	1.1426014	-2.98e-01		
37977	0.0116672	1.03e-04	-4.03	1.1364306	-3.60e-01	RAB7B	RAB7B, member RAS oncogene family
38095	0.0116672	1.04e-04	4.03	1.1348726	1.98e-01	MLF1	myeloid leukemia factor 1
17787	0.0116672	1.04e-04	-4.03	1.133989	-1.56e-01	SOGA1	suppressor of glucose, autophagy associated 1
3584	0.011956	1.07e-04	-4.02	1.1093124	-3.95e-01	KAZALD1	Kazal type serine peptidase inhibitor domain 1
15083	0.011956	1.07e-04	-4.02	1.1074169	-2.92e-01		
15884	0.0119702	1.07e-04	4.02	1.1033036	1.05e-01	WDR31	WD repeat domain 31
6293	0.0119702	1.07e-04	-4.02	1.101862	-2.52e-01	BCL2L11	BCL2 like 11
25852	0.0120261	1.08e-04	-4.01	1.0954267	-2.28e-01	HIPK3	homeodomain interacting protein kinase 3
7355	0.0120916	1.09e-04	-4.01	1.0882977	-1.65e-01		
14685	0.0121268	1.10e-04	-4.01	1.0834525	-2.68e-01		
30049	0.0121293	1.10e-04	-4.01	1.0810562	-3.81e-01	GOLGA6L9	golgin A6 family-like 9
28159	0.0121458	1.11e-04	-4.01	1.075839	-2.17e-01		
24564	0.0121458	1.11e-04	-4.01	1.0754129	-2.53e-01	AGPAT4	1-acylglycerol-3-phosphate O-acyltransferase 4
3235	0.0123532	1.13e-04	-4.00	1.0559931	-8.15e-01		
9514	0.0123532	1.13e-04	-4.00	1.055748	-1.38e-01		
13217	0.012422	1.14e-04	-4.00	1.047821	-1.63e-01	LOC101928524	uncharacterized LOC101928524
5771	0.012422	1.14e-04	-4.00	1.0463673	-2.29e-01	GTPBP2	GTP binding protein 2
36768	0.012437	1.15e-04	-4.00	1.0431007	-2.34e-01	SPDYE8P	speedy/RINGO cell cycle regulator family member E8, pseudogene
40948	0.0124851	1.15e-04	-4.00	1.0374501	-3.21e-01		
28967	0.0125074	1.16e-04	-4.00	1.0336741	-1.84e-01	HMBOX1	homeobox containing 1
37916	0.0125418	1.16e-04	-3.99	1.0290336	-2.82e-01		
5218	0.0125605	1.17e-04	-3.99	1.0255329	-3.29e-01	KCNQ1OT1	KCNQ1 opposite strand/antisense transcript 1 (non-protein coding)
36646	0.0126688	1.18e-04	3.99	1.0156387	1.43e-01	BET1	Bet1 golgi vesicular membrane trafficking protein
39451	0.012796	1.20e-04	-3.99	1.0044838	-2.65e-01	TPM2	tropomyosin 2 (beta)
45186	0.0128307	1.20e-04	-3.99	0.9998992	-4.83e-01	LOC284454	uncharacterized LOC284454
5903	0.0128629	1.21e-04	-3.98	0.9936394	-2.33e-01	RGPD1	RANBP2-like and GRIP domain containing 1
3648	0.0128629	1.21e-04	-3.98	0.9933737	-2.54e-01		
36044	0.0128657	1.21e-04	-3.98	0.9910558	-1.83e-01	SLC25A28	solute carrier family 25 member 28
38908	0.0129003	1.22e-04	3.98	0.986513	1.74e-01	TANK	TRAF family member associated NFKB activator
39634	0.0129213	1.23e-04	3.98	0.9829306	6.11e-01		
28688	0.0130398	1.24e-04	-3.98	0.9725853	-2.66e-01	LRRC37A4P	leucine rich repeat containing 37 member A4, pseudogene
5254	0.0130976	1.25e-04	3.98	0.9664935	3.21e-01	P2RY13	purinergic receptor P2Y13
24260	0.0132684	1.27e-04	-3.97	0.9527126	-3.23e-01	SENP3	SUMO1/sentrin/SMT3 specific peptidase 3
36651	0.0133994	1.28e-04	-3.97	0.9417558	-4.21e-01	LINC01000	long intergenic non-protein coding RNA 1000
13575	0.0133999	1.29e-04	-3.97	0.9396372	-2.74e-01		
15446	0.0137227	1.32e-04	-3.96	0.9141667	-1.39e-01	NDST2	N-deacetylase and N-sulfotransferase 2
1087	0.0137227	1.32e-04	-3.96	0.9140093	-2.99e-01	SRRM2	serine/arginine repetitive matrix 2
15097	0.0138671	1.35e-04	-3.96	0.8980346	-1.24e-01	AKAP8	A-kinase anchoring protein 8
21909	0.0138671	1.35e-04	-3.96	0.8979714	-1.97e-01	ARHGEF1	Rho guanine nucleotide exchange factor 1
16304	0.0138671	1.35e-04	-3.96	0.8976817	-3.23e-01	CPT1B	carnitine palmitoyltransferase 1B
17660	0.0138671	1.35e-04	-3.95	0.8963028	-2.91e-01	GTF2IP20	general transcription factor IIi pseudogene 20
18769	0.0139107	1.36e-04	-3.95	0.8914201	-2.08e-01	LSS	lanosterol synthase (2,3-oxidosqualene-lanosterol cyclase)
39638	0.0141268	1.38e-04	-3.95	0.8754723	-2.23e-01	LPCAT1	lysophosphatidylcholine acyltransferase 1
8447	0.0142103	1.39e-04	-3.95	0.86812	-1.27e-01	RUSC1-AS1	RUSC1 antisense RNA 1
29277	0.0142412	1.40e-04	-3.94	0.8641212	-2.91e-01	LAT	linker for activation of T-cells
13894	0.0142613	1.40e-04	-3.94	0.8608138	-6.13e-01	IFRD1	interferon related developmental regulator 1
44642	0.0142697	1.41e-04	-3.94	0.8582516	-2.27e-01		
26193	0.0142829	1.41e-04	-3.94	0.8553862	-1.72e-01		
42715	0.0143153	1.42e-04	3.94	0.8511993	1.52e-01		
11981	0.0143153	1.42e-04	-3.94	0.8493048	-4.55e-01		
23128	0.0143784	1.43e-04	-3.94	0.8417983	-2.47e-01	SCAPER	S-phase cyclin A associated protein in the ER
33755	0.0143784	1.43e-04	-3.94	0.8413221	-2.60e-01		
51	0.0145213	1.46e-04	-3.93	0.8258947	-3.25e-01		
1228	0.0145213	1.46e-04	3.93	0.824363	1.28e-01	ABHD13	abhydrolase domain containing 13
1880	0.0145213	1.46e-04	-3.93	0.8227181	-2.80e-01	NXF1	nuclear RNA export factor 1
14282	0.0145213	1.46e-04	-3.93	0.8224347	-3.48e-01	HIP1	huntingtin interacting protein 1
24056	0.0145213	1.46e-04	-3.93	0.822432	-2.09e-01	MAN2C1	mannosidase alpha class 2C member 1
13827	0.0145456	1.47e-04	-3.93	0.8189438	-4.26e-01		
23149	0.0146412	1.48e-04	-3.93	0.8108737	-2.20e-01	TCIRG1	T-cell immune regulator 1, ATPase H+ transporting V0 subunit a3
2831	0.0146412	1.49e-04	-3.93	0.8053725	-4.16e-01	MMP19	matrix metallopeptidase 19
35059	0.0146412	1.49e-04	-3.93	0.8053054	-2.33e-01	GK5	glycerol kinase 5 (putative)
9536	0.0146412	1.50e-04	3.93	0.8018095	1.62e-01	THAP10	THAP domain containing 10
2236	0.0146412	1.50e-04	-3.93	0.8017082	-4.59e-01	NPIPB5	nuclear pore complex interacting protein family member B5
29903	0.0146412	1.50e-04	-3.93	0.800376	-2.71e-01	VCX	variable charge, X-linked
15678	0.0146412	1.50e-04	-3.93	0.7992902	-1.36e-01		
17032	0.0147078	1.51e-04	-3.92	0.793253	-3.03e-01		
22253	0.0148766	1.53e-04	-3.92	0.7810269	-4.00e-01		
3654	0.0149154	1.54e-04	-3.92	0.7749967	-1.81e-01	RTEL1	regulator of telomere elongation helicase 1
22592	0.0149154	1.54e-04	-3.92	0.7748072	-3.17e-01		
1480	0.0149479	1.56e-04	-3.92	0.7673472	-2.30e-01	CCDC88B	coiled-coil domain containing 88B
34358	0.0149479	1.56e-04	-3.91	0.7643401	-2.84e-01		
19374	0.0149479	1.56e-04	-3.91	0.7639918	-4.09e-01		
19341	0.0149479	1.56e-04	-3.91	0.7632062	-1.66e-01		
23512	0.0149479	1.57e-04	-3.91	0.7615722	-3.18e-01		
29226	0.0149479	1.57e-04	-3.91	0.7613288	-2.46e-01		
24404	0.0149789	1.57e-04	-3.91	0.7575552	-1.03e-01	QSOX2	quiescin sulfhydryl oxidase 2
33485	0.0150497	1.58e-04	-3.91	0.7514067	-2.93e-01	LOC401320	uncharacterized LOC401320
15211	0.0151568	1.60e-04	-3.91	0.7422799	-1.66e-01	CEP164	centrosomal protein 164
13064	0.0151568	1.60e-04	-3.91	0.7412305	-1.35e-01	CES2	carboxylesterase 2
33996	0.0153007	1.62e-04	-3.90	0.7307401	-1.62e-01	MAZ	MYC associated zinc finger protein
5194	0.0153007	1.62e-04	-3.90	0.7289492	-1.75e-01	PARVG	parvin gamma
23199	0.0153015	1.63e-04	-3.90	0.7256514	-4.30e-01		
22793	0.0153015	1.64e-04	-3.90	0.7224265	-4.31e-01		
43679	0.0153015	1.64e-04	-3.90	0.7218429	-1.71e-01	HGSNAT	heparan-alpha-glucosaminide N-acetyltransferase
23870	0.0153015	1.64e-04	-3.90	0.7213954	-1.27e-01	POMT1	protein O-mannosyltransferase 1
27568	0.015504	1.66e-04	-3.90	0.7076956	-2.92e-01		
27948	0.0162927	1.75e-04	-3.88	0.6603138	-3.24e-01	TAGLN	transgelin
21017	0.0162927	1.76e-04	-3.88	0.6593131	-1.74e-01		
19658	0.0163201	1.76e-04	-3.88	0.6559474	-1.39e-01	C8orf58	chromosome 8 open reading frame 58
21358	0.0163435	1.77e-04	-3.88	0.6528071	-1.71e-01		
31189	0.0163603	1.77e-04	-3.88	0.6500368	-2.16e-01		
45169	0.0164716	1.79e-04	3.88	0.6420977	1.60e-01	KDELC1	KDEL motif containing 1
28372	0.0165255	1.80e-04	-3.88	0.6373176	-1.97e-01		
21786	0.0165346	1.81e-04	-3.87	0.6333941	-1.80e-01	POLRMT	RNA polymerase mitochondrial
31713	0.0165346	1.81e-04	3.87	0.6331583	2.74e-01	TAF7	TATA-box binding protein associated factor 7
29098	0.016556	1.81e-04	-3.87	0.6301668	-1.56e-01	NRXN1	neurexin 1
37528	0.0166645	1.83e-04	-3.87	0.6224652	-2.82e-01	C5orf56	chromosome 5 open reading frame 56
10152	0.0168218	1.85e-04	3.87	0.6108412	1.33e-01		
35951	0.0168218	1.85e-04	3.87	0.6103787	1.60e-01	NUDT4	nudix hydrolase 4
42036	0.0170406	1.88e-04	-3.86	0.596944	-1.67e-01	ZNF276	zinc finger protein 276
30425	0.0170457	1.89e-04	-3.86	0.5933811	-2.25e-01		
32294	0.0170457	1.89e-04	-3.86	0.5913789	-2.93e-01	MYO15B	myosin XVB
19028	0.0170457	1.89e-04	-3.86	0.5912588	-3.59e-01		
33192	0.0170742	1.90e-04	3.86	0.5879594	1.67e-01	ZNF845	zinc finger protein 845
33202	0.0172322	1.92e-04	-3.86	0.5778798	-2.01e-01	LOC283701	uncharacterized LOC283701
3683	0.0173014	1.93e-04	-3.86	0.5724876	-1.84e-01	SELO	selenoprotein O
19754	0.0173302	1.94e-04	-3.85	0.5692041	-1.41e-01		
37560	0.0173991	1.96e-04	-3.85	0.5606797	-1.94e-01	IDUA	iduronidase, alpha-L-
22953	0.0173991	1.96e-04	-3.85	0.5592852	-4.26e-01		
38671	0.0173991	1.96e-04	-3.85	0.5587634	-2.41e-01	RAB24	RAB24, member RAS oncogene family
44076	0.0173991	1.96e-04	3.85	0.5585284	1.43e-01	CHMP2B	charged multivesicular body protein 2B
9260	0.0174511	1.97e-04	-3.85	0.554072	-1.34e-01	ZNF213-AS1	ZNF213 antisense RNA 1 (head to head)
2857	0.0175299	1.99e-04	-3.85	0.5474064	-2.03e-01	MTA1	metastasis associated 1
10319	0.0175299	1.99e-04	3.85	0.5464975	1.53e-01	KDELC1	KDEL motif containing 1
16584	0.0175561	2.00e-04	-3.85	0.5424297	-1.38e-01	PARP6	poly(ADP-ribose) polymerase family member 6
44347	0.0175561	2.00e-04	3.85	0.5416423	1.99e-01	MTERF1	mitochondrial transcription termination factor 1
24505	0.017611	2.01e-04	-3.84	0.5363384	-3.14e-01		
5865	0.017611	2.01e-04	-3.84	0.5353333	-2.29e-01		
37017	0.0177271	2.03e-04	-3.84	0.5264811	-2.94e-01		
41122	0.0177271	2.04e-04	-3.84	0.5259427	-3.52e-01		
38052	0.0177491	2.05e-04	-3.84	0.5218387	-1.82e-01	C1QTNF6	C1q and tumor necrosis factor related protein 6
3482	0.0177491	2.06e-04	-3.84	0.5167614	-3.24e-01	LOC100132217	uncharacterized LOC100132217
1220	0.0177491	2.06e-04	-3.84	0.5164352	-2.09e-01	CHTF18	chromosome transmission fidelity factor 18
44318	0.0177491	2.06e-04	-3.84	0.5149918	-1.49e-01		
11379	0.0177491	2.06e-04	-3.84	0.514528	-5.70e-01		
16012	0.0177491	2.06e-04	-3.84	0.5144547	-4.04e-01		
27464	0.0177945	2.07e-04	-3.84	0.5104409	-2.97e-01		
16277	0.0178653	2.08e-04	-3.83	0.5051555	-1.58e-01	ILF3	interleukin enhancer binding factor 3
23841	0.0179074	2.09e-04	-3.83	0.5013287	-1.77e-01		
10207	0.0180545	2.11e-04	3.83	0.4922658	1.27e-01	NAA30	N(alpha)-acetyltransferase 30, NatC catalytic subunit
22525	0.018127	2.13e-04	-3.83	0.4863739	-2.88e-01		
14714	0.018127	2.13e-04	-3.83	0.4843128	-3.89e-01	LINC01000	long intergenic non-protein coding RNA 1000
18147	0.018127	2.13e-04	-3.83	0.4835636	-1.70e-01	CBFB	core-binding factor beta subunit
27581	0.0181294	2.14e-04	-3.83	0.4809441	-4.39e-01	AHSA2	AHA1, activator of heat shock 90kDa protein ATPase homolog 2 (yeast)
35549	0.0181294	2.14e-04	-3.83	0.4800577	-2.24e-01	ZNF814	zinc finger protein 814
26245	0.0181801	2.15e-04	-3.83	0.4750991	-1.50e-01		
4028	0.0181801	2.16e-04	-3.82	0.4726723	-3.52e-01	SEC31B	SEC31 homolog B, COPII coat complex component
36623	0.0181801	2.16e-04	-3.82	0.4724961	-3.09e-01		
38649	0.0182093	2.17e-04	-3.82	0.4693765	-3.42e-01	SMG1P5	SMG1P5, nonsense mediated mRNA decay associated PI3K related kinase pseudogene 5
34974	0.0183101	2.18e-04	-3.82	0.4627399	-3.40e-01	GPR157	G protein-coupled receptor 157
14418	0.0183206	2.19e-04	-3.82	0.4605525	-7.86e-01		
14764	0.0183244	2.20e-04	-3.82	0.4552083	-4.26e-01		
36581	0.0183244	2.20e-04	-3.82	0.4547742	-1.05	CELA2B	chymotrypsin like elastase family member 2B
25277	0.0183244	2.21e-04	-3.82	0.4537449	-1.21e-01	PMS2	PMS1 homolog 2, mismatch repair system component
42725	0.0183244	2.21e-04	3.82	0.4537078	1.34e-01	GNPNAT1	glucosamine-phosphate N-acetyltransferase 1
28512	0.0184606	2.23e-04	-3.82	0.445396	-2.76e-01		
16924	0.0184669	2.23e-04	-3.82	0.4434378	-1.43e-01	SGSM3	small G protein signaling modulator 3
16593	0.0185495	2.25e-04	-3.81	0.4377779	-1.42e-01	LOC100287497	septin 7 pseudogene
38538	0.0186726	2.26e-04	3.81	0.4301886	1.85e-01	C1D	C1D nuclear receptor corepressor
39473	0.018891	2.30e-04	-3.81	0.4180957	-1.88e-01		
3256	0.0191347	2.33e-04	-3.80	0.4049427	-1.60e-01	HOOK2	hook microtubule tethering protein 2
1989	0.0191521	2.34e-04	-3.80	0.4023172	-3.38e-01	SESN2	sestrin 2
28293	0.0191521	2.34e-04	-3.80	0.4008506	-3.52e-01	MAP3K8	mitogen-activated protein kinase kinase kinase 8
7001	0.019189	2.35e-04	-3.80	0.3974932	-2.36e-01		
17518	0.0192107	2.36e-04	-3.80	0.3928735	-1.94e-01	AAAS	aladin WD repeat nucleoporin
12364	0.0192107	2.36e-04	-3.80	0.3921312	-2.76e-01		
43932	0.0192107	2.37e-04	3.80	0.3905943	1.57e-01	ZBTB3	zinc finger and BTB domain containing 3
29453	0.0192107	2.37e-04	-3.80	0.3899812	-5.03e-01		
41660	0.0192153	2.37e-04	3.80	0.3881477	1.28e-01	OSER1	oxidative stress responsive serine rich 1
8561	0.0192901	2.39e-04	-3.80	0.3804033	-3.70e-01		
31430	0.0192901	2.40e-04	-3.80	0.3799346	-2.60e-01		
9430	0.0192901	2.40e-04	-3.80	0.3798079	-1.77e-01	EPOR	erythropoietin receptor
42640	0.0192901	2.40e-04	-3.80	0.3782219	-3.05e-01		
20153	0.0193627	2.41e-04	-3.79	0.3732462	-1.36e-01	MROH1	maestro heat like repeat family member 1
21288	0.0194014	2.43e-04	-3.79	0.3688084	-1.61e-01	LRPAP1	LDL receptor related protein associated protein 1
28064	0.0194014	2.43e-04	-3.79	0.3680213	-3.07e-01	SPTBN5	spectrin beta, non-erythrocytic 5
28855	0.0194014	2.43e-04	-3.79	0.3666629	-2.13e-01	LTBP4	latent transforming growth factor beta binding protein 4
2662	0.019597	2.46e-04	3.79	0.3541714	3.54e-01	GPC4	glypican 4
14254	0.019597	2.47e-04	-3.79	0.353571	-3.41e-01		
41217	0.019597	2.47e-04	-3.79	0.3512449	-4.01e-01		
15823	0.019597	2.48e-04	3.79	0.3503804	1.53e-01	CCDC121	coiled-coil domain containing 121
13686	0.019597	2.48e-04	-3.79	0.3497298	-2.27e-01	REL	REL proto-oncogene, NF-kB subunit
38916	0.0197269	2.50e-04	-3.78	0.3422178	-2.55e-01	VCX2	variable charge, X-linked 2
894	0.0198692	2.52e-04	-3.78	0.3341913	-2.89e-01		
5330	0.0201067	2.55e-04	-3.78	0.3219549	-2.07e-01	NFKBID	NFKB inhibitor delta
35955	0.0202331	2.58e-04	-3.78	0.3138601	-1.86e-01	CCDC57	coiled-coil domain containing 57
36129	0.0202331	2.58e-04	-3.78	0.3131934	-1.52e-01	PRRC2B	proline rich coiled-coil 2B
